# Ic = 14.98 A, n = 23.30 , Tavg = 39.98 K, 40k-15e19pm2-0T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_17:10:33.880000      16739.59        9.54331600e-03        1.31211000e-08  39.9782  38.5595  38.8398  0.0000
0202-03-28_17:10:34.240000      16739.95        3.11327400e-01        3.36966000e-08  39.9698  38.5609  38.8386  0.0000
0202-03-28_17:10:34.594000      16740.31        6.09548600e-01        4.80724000e-08  39.9698  38.5609  38.8386  0.0000
0202-03-28_17:10:34.940000      16740.65        9.07529500e-01        5.37734000e-08  39.9698  38.5609  38.8386  0.0000
0202-03-28_17:10:35.290000      16741.00        1.20641000e+00        2.94170000e-08  39.9767  38.5613  38.8452  0.0000
0202-03-28_17:10:35.650000      16741.36        1.50427700e+00        2.63182000e-08  39.9767  38.5613  38.8452  0.0000
0202-03-28_17:10:36             16741.71        1.80245900e+00        3.98289000e-08  39.9767  38.5613  38.8452  0.0000
0202-03-28_17:10:36.370000      16742.08        2.10052000e+00        4.28038000e-08  39.9693  38.5622  38.8389  0.0000
0202-03-28_17:10:36.727000      16742.44        2.39838900e+00        4.97450000e-08  39.9693  38.5622  38.8389  0.0000
0202-03-28_17:10:37.110000      16742.82        2.69646800e+00        5.47031000e-08  39.9739  38.5620  38.8372  0.0000
0202-03-28_17:10:37.470000      16743.18        2.99509700e+00        5.38354000e-08  39.9739  38.5620  38.8372  0.0000
0202-03-28_17:10:37.816000      16743.53        3.29311100e+00        5.22860000e-08  39.9739  38.5620  38.8372  0.0000
0202-03-28_17:10:38.164000      16743.87        3.59157900e+00        5.94752000e-08  39.9741  38.5623  38.8359  0.0000
0202-03-28_17:10:38.510000      16744.22        3.88963500e+00        5.40833000e-08  39.9741  38.5623  38.8359  0.0000
0202-03-28_17:10:38.867000      16744.58        4.18766700e+00        4.85055000e-08  39.9741  38.5623  38.8359  0.0000
0202-03-28_17:10:39.215000      16744.93        4.48595500e+00        6.66024000e-08  39.9728  38.5623  38.8355  0.0000
0202-03-28_17:10:39.562000      16745.27        4.78400100e+00        7.94313000e-08  39.9728  38.5623  38.8355  0.0000
0202-03-28_17:10:39.910000      16745.62        5.08234500e+00        7.48451000e-08  39.9728  38.5623  38.8355  0.0000
0202-03-28_17:10:40.258000      16745.97        5.38029000e+00        8.47014000e-08  39.9722  38.5624  38.8354  0.0000
0202-03-28_17:10:40.617000      16746.33        5.67838500e+00        8.21626000e-08  39.9722  38.5624  38.8354  0.0000
0202-03-28_17:10:40.965000      16746.67        5.97672000e+00        9.62311000e-08  39.9722  38.5624  38.8354  0.0000
0202-03-28_17:10:41.310000      16747.02        6.27505400e+00        9.74086000e-08  39.9705  38.5626  38.8414  0.0000
0202-03-28_17:10:41.660000      16747.37        6.57281700e+00        1.03792100e-07  39.9705  38.5626  38.8414  0.0000
0202-03-28_17:10:42.060000      16747.77        6.87127400e+00        9.75326000e-08  39.9705  38.5626  38.8414  0.0000
0202-03-28_17:10:42.453000      16748.16        7.16927000e+00        1.02986400e-07  39.9803  38.5630  38.8512  0.0000
0202-03-28_17:10:42.800000      16748.51        7.46755700e+00        1.20897400e-07  39.9803  38.5630  38.8512  0.0000
0202-03-28_17:10:43.156000      16748.87        7.76631300e+00        1.26971000e-07  39.9761  38.5633  38.8441  0.0000
0202-03-28_17:10:43.500000      16749.21        8.06420900e+00        1.23252400e-07  39.9761  38.5633  38.8441  0.0000
