# Ic = 3.31 A, n = 22.62 , Tavg = 70.01 K, 70k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_16:36:40.280000      14705.99        6.63424300e-03        4.24533333e-09  69.9974  68.7518  69.3856  0.0000
0202-03-28_16:36:40.630000      14706.34        4.00172100e-02        5.29893333e-09  69.9974  68.7518  69.3856  0.0000
0202-03-28_16:36:40.977000      14706.69        7.00147500e-02        4.61723333e-09  69.9974  68.7518  69.3856  0.0000
0202-03-28_16:36:41.324000      14707.04        9.98831600e-02        1.44093333e-08  70.0170  68.7534  69.3910  0.0000
0202-03-28_16:36:41.670000      14707.38        1.29825200e-01        1.55869333e-08  70.0170  68.7534  69.3910  0.0000
0202-03-28_16:36:42.094000      14707.80        1.59560100e-01        1.25500333e-08  70.0170  68.7534  69.3910  0.0000
0202-03-28_16:36:42.450000      14708.16        1.89444800e-01        1.08767333e-08  70.0325  68.7554  69.4128  0.0000
0202-03-28_16:36:42.797000      14708.51        2.19342300e-01        2.54410333e-08  70.0325  68.7554  69.4128  0.0000
0202-03-28_16:36:43.164000      14708.87        2.49185500e-01        3.23203333e-08  70.0325  68.7554  69.4128  0.0000
0202-03-28_16:36:43.520000      14709.23        2.78821700e-01        3.62867333e-08  70.0201  68.7556  69.4078  0.0000
0202-03-28_16:36:43.880000      14709.59        3.08139500e-01        3.03371333e-08  70.0201  68.7556  69.4078  0.0000
0202-03-28_16:36:44.242000      14709.95        3.38481300e-01        1.51575333e-08  70.0135  68.7546  69.3991  0.0000
0202-03-28_16:36:44.594000      14710.30        3.68047800e-01        1.41084333e-08  70.0135  68.7546  69.3991  0.0000
0202-03-28_16:36:44.940000      14710.65        3.98458000e-01        4.29271333e-08  70.0135  68.7546  69.3991  0.0000
0202-03-28_16:36:45.290000      14711.00        4.27970200e-01        5.69956333e-08  70.0063  68.7542  69.3873  0.0000
0202-03-28_16:36:45.637000      14711.35        4.57611800e-01        4.87528333e-08  70.0063  68.7542  69.3873  0.0000
0202-03-28_16:36:46             14711.71        4.87827500e-01        6.50524333e-08  70.0063  68.7542  69.3873  0.0000
0202-03-28_16:36:46.390000      14712.10        5.17488200e-01        6.48665333e-08  70.0128  68.7539  69.3821  0.0000
0202-03-28_16:36:46.740000      14712.45        5.47105800e-01        6.66018333e-08  70.0128  68.7539  69.3821  0.0000
0202-03-28_16:36:47.090000      14712.80        5.76938600e-01        3.53661333e-08  70.0128  68.7539  69.3821  0.0000
0202-03-28_16:36:47.445000      14713.16        6.06855400e-01        1.45423333e-08  70.0009  68.7536  69.3715  0.0000
0202-03-28_16:36:47.793000      14713.50        6.36553100e-01        5.52603333e-08  70.0009  68.7536  69.3715  0.0000
0202-03-28_16:36:48.164000      14713.87        6.66157300e-01        1.41704333e-08  70.0009  68.7536  69.3715  0.0000
0202-03-28_16:36:48.523000      14714.23        6.95896500e-01        5.24094333e-08  70.0287  68.7535  69.3829  0.0000
0202-03-28_16:36:48.867000      14714.58        7.25644700e-01        7.01344333e-08  70.0287  68.7535  69.3829  0.0000
0202-03-28_16:36:49.227000      14714.94        7.55646400e-01        7.55263333e-08  70.0052  68.7529  69.3679  0.0000
0202-03-28_16:36:49.574000      14715.29        7.85403500e-01        8.24676333e-08  70.0052  68.7529  69.3679  0.0000
0202-03-28_16:36:49.920000      14715.63        8.15755700e-01        5.01202333e-08  70.0052  68.7529  69.3679  0.0000
0202-03-28_16:36:50.270000      14715.98        8.45413400e-01       -8.50096667e-09  70.0115  68.7532  69.3920  0.0000
0202-03-28_16:36:50.617000      14716.33        8.74572300e-01       -4.04170667e-08  70.0115  68.7532  69.3920  0.0000
0202-03-28_16:36:50.977000      14716.69        9.04884500e-01       -8.49966667e-09  70.0115  68.7532  69.3920  0.0000
0202-03-28_16:36:51.330000      14717.04        9.34978100e-01       -8.37566667e-09  70.0383  68.7533  69.4110  0.0000
