# Ic = 69.11 A, n = 34.75 , Tavg = 25.72 K, 20Ktargetstep2
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  5093.28        6.00401600e+01        9.39445250e-08  25.6726  20.1838
    1  5093.55        6.05334900e+01        9.97706250e-08  25.6726  20.1838
    2  5093.80        6.10330300e+01        1.91416250e-08  25.6726  20.1838
    3  5094.12        6.15344100e+01        5.19990250e-08  25.6726  20.1838
    4  5094.40        6.20620600e+01        9.91673250e-08  25.7195  19.8936
    5  5094.70        6.25327400e+01        7.46853250e-08  25.7195  19.8936
    6  5094.96        6.30238200e+01        1.34493250e-08  25.7195  19.8936
    7  5095.23        6.35771800e+01        7.45613250e-08  25.6627  19.8097
    8  5095.50        6.40854800e+01        2.78906250e-08  25.6627  19.8097
    9  5095.76        6.45141700e+01        2.54092500e-09  25.6627  19.8097
   10  5096.04        6.50555400e+01        1.10881425e-07  25.6627  19.8097
   11  5096.34        6.55481900e+01        5.09470250e-08  25.7196  20.2302
   12  5096.59        6.60371000e+01        7.82801250e-08  25.7196  20.2302
   13  5096.84        6.65212800e+01        1.26500325e-07  25.7196  20.2302
   14  5097.13        6.71158500e+01        1.12492925e-07  25.7175  19.7047
   15  5097.43        6.76116700e+01        1.63998025e-07  25.7175  19.7047
   16  5097.68        6.80804000e+01        2.06826025e-07  25.7175  19.7047
   17  5097.92        6.85559600e+01        1.37532725e-07  25.7175  19.7047
   18  5098.19        6.91227000e+01        2.61306225e-07  25.7016  20.2141
   19  5098.49        6.96400900e+01        3.50433025e-07  25.7016  20.2141
   20  5098.74        7.00721400e+01        3.08224825e-07  25.7016  20.2141
   21  5099.06        7.05719900e+01        4.77305525e-07  25.7016  20.2141
   22  5099.35        7.11498900e+01        7.04275125e-07  25.7158  19.9093
   23  5099.61        7.15986700e+01        8.21979325e-07  25.7158  19.9093
   24  5099.85        7.21128900e+01        9.79414025e-07  25.7158  19.9093
   25  5100.10        7.26609500e+01        1.20558282e-06  25.7002  19.8470
   26  5100.39        7.31621100e+01        1.45127053e-06  25.7002  19.8470
   27  5100.64        7.36118600e+01        1.87174112e-06  25.7002  19.8470
   28  5100.88        7.41023300e+01        2.31793332e-06  25.7002  19.8470
   29  5101.16        7.46945000e+01        3.34716892e-06  25.7430  20.2655
   30  5101.46        7.52017600e+01        4.51399953e-06  25.7430  20.2655
   31  5101.71        7.56488600e+01        4.70055862e-06  25.7430  20.2655
   32  5101.95        7.61806900e+01        6.22296702e-06  25.7430  20.2655
   33  5102.23        7.66895200e+01        8.15766463e-06  25.7426  19.7373
   34  5102.49        7.72256700e+01        9.54935783e-06  25.7426  19.7373
   35  5102.74        7.76643000e+01        1.20993283e-05  25.7426  19.7373
   36  5102.99        7.82158800e+01        1.37204084e-05  25.7426  19.7373
   37  5103.28        7.86842300e+01        1.62196175e-05  25.7198  20.2339
   38  5103.52        7.92749000e+01        2.16323081e-05  25.7198  20.2339
