# Ic =  nan A, n =  nan , Tavg = 22.26 K, 22k-30p4pm2-03T-0nA-anneal50k-6min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_04:26:33.156000      9270.93        7.68807100e-03        7.42983529e-09  22.2622  19.7424  19.9431  0.0000
0202-03-29_04:26:33.540000      9271.31        3.09593400e-01        2.45351353e-08  22.2622  19.7424  19.9431  0.0000
0202-03-29_04:26:33.918000      9271.69        6.07754700e-01        2.92453353e-08  22.2496  19.7423  19.9198  0.0000
0202-03-29_04:26:34.266000      9272.03        9.06316300e-01        2.65803353e-08  22.2496  19.7423  19.9198  0.0000
0202-03-29_04:26:34.613000      9272.38        1.20383500e+00        1.30072353e-08  22.2496  19.7423  19.9198  0.0000
0202-03-29_04:26:34.960000      9272.73        1.50205600e+00        3.46360353e-08  22.2639  19.7506  19.9516  0.0000
0202-03-29_04:26:35.310000      9273.08        1.80027300e+00        3.33963353e-08  22.2639  19.7506  19.9516  0.0000
0202-03-29_04:26:35.664000      9273.43        2.09819200e+00        3.64332353e-08  22.2546  19.7375  19.9265  0.0000
0202-03-29_04:26:36.010000      9273.78        2.39666400e+00        3.99658353e-08  22.2546  19.7375  19.9265  0.0000
0202-03-29_04:26:36.360000      9274.13        2.69503100e+00        3.42640353e-08  22.2546  19.7375  19.9265  0.0000
0202-03-29_04:26:36.707000      9274.47        2.99280000e+00        3.20948353e-08  22.2562  19.7508  19.9364  0.0000
0202-03-29_04:26:37.055000      9274.82        3.29139200e+00        2.65170353e-08  22.2562  19.7508  19.9364  0.0000
0202-03-29_04:26:37.402000      9275.17        3.58894900e+00        2.86862353e-08  22.2562  19.7508  19.9364  0.0000
0202-03-29_04:26:37.750000      9275.52        3.88712200e+00        2.59592353e-08  22.2629  19.7430  19.9447  0.0000
0202-03-29_04:26:38.098000      9275.86        4.18523100e+00        3.06074353e-08  22.2629  19.7430  19.9447  0.0000
0202-03-29_04:26:38.445000      9276.21        4.48340200e+00        2.89341353e-08  22.2629  19.7430  19.9447  0.0000
0202-03-29_04:26:38.793000      9276.56        4.78152100e+00        2.66410353e-08  22.2594  19.7518  19.9414  0.0000
0202-03-29_04:26:39.140000      9276.91        5.07942300e+00        2.92439353e-08  22.2594  19.7518  19.9414  0.0000
0202-03-29_04:26:39.540000      9277.31        5.37780600e+00        2.65790353e-08  22.2594  19.7518  19.9414  0.0000
0202-03-29_04:26:39.910000      9277.68        5.67583500e+00        2.89341353e-08  22.2647  19.7514  19.9519  0.0000
0202-03-29_04:26:40.254000      9278.02        5.97416700e+00        2.42859353e-08  22.2647  19.7514  19.9519  0.0000
0202-03-29_04:26:40.613000      9278.38        6.27253600e+00        1.99474353e-08  22.2647  19.7514  19.9519  0.0000
0202-03-29_04:26:40.965000      9278.73        6.57033400e+00        1.69104353e-08  22.2560  19.7382  19.9263  0.0000
0202-03-29_04:26:41.312000      9279.08        6.86828400e+00        2.11868353e-08  22.2560  19.7382  19.9263  0.0000
0202-03-29_04:26:41.660000      9279.43        7.16724700e+00        2.14966353e-08  22.2538  19.7512  19.9329  0.0000
0202-03-29_04:26:42.008000      9279.78        7.46515800e+00        2.18065353e-08  22.2538  19.7512  19.9329  0.0000
0202-03-29_04:26:42.355000      9280.12        7.76307300e+00        2.86239353e-08  22.2538  19.7512  19.9329  0.0000
0202-03-29_04:26:42.710000      9280.48        8.06127100e+00        5.47157353e-08  22.2614  19.7430  19.9419  0.0000
0202-03-29_04:26:43.060000      9280.82        8.35936600e+00        1.14832435e-07  22.2614  19.7430  19.9419  0.0000
0202-03-29_04:26:43.402000      9281.17        8.65742600e+00        2.16844835e-07  22.2614  19.7430  19.9419  0.0000
0202-03-29_04:26:43.750000      9281.52        8.95593100e+00        4.06119425e-07  22.2492  19.7439  19.9165  0.0000
0202-03-29_04:26:44.098000      9281.87        9.25376900e+00        7.57585035e-07  22.2492  19.7439  19.9165  0.0000
0202-03-29_04:26:44.445000      9282.21        9.55202800e+00        1.39352027e-06  22.2492  19.7439  19.9165  0.0000
0202-03-29_04:26:44.800000      9282.57        9.85009100e+00        3.18865369e-06  22.2640  19.7424  19.9420  0.0000
0202-03-29_04:26:45.150000      9282.92        1.01479800e+01        5.57001762e-06  22.2640  19.7424  19.9420  0.0000
0202-03-29_04:26:45.504000      9283.27        1.04463200e+01        9.64884086e-06  22.2640  19.7424  19.9420  0.0000
0202-03-29_04:26:45.895000      9283.66        1.07441500e+01        1.68041911e-05  22.2576  19.7384  19.9252  0.0000
0202-03-29_04:26:46.254000      9284.02        1.10425600e+01        3.00808839e-05  22.2576  19.7384  19.9252  0.0000
