# Ic = 0.79 A, n = 8.99 , Tavg = 59.98 K, 60k-30p3pm2-03T-0nA-anneal95k-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_07:16:24.918000      19462.69        7.14001400e-03        7.79178571e-10  59.9840  58.8658  59.3979  0.0000
0202-03-29_07:16:25.277000      19463.05        1.10370700e-01       -7.69021429e-10  59.9840  58.8658  59.3979  0.0000
0202-03-29_07:16:25.625000      19463.39        2.09566100e-01       -8.64214286e-11  59.9759  58.8665  59.3896  0.0000
0202-03-29_07:16:25.973000      19463.74        3.09102900e-01       -2.50352143e-09  59.9759  58.8665  59.3896  0.0000
0202-03-29_07:16:26.320000      19464.09        4.08684600e-01       -1.24817214e-08  59.9759  58.8665  59.3896  0.0000
0202-03-29_07:16:26.668000      19464.44        5.07635200e-01       -1.32602143e-09  59.9772  58.8668  59.3923  0.0000
0202-03-29_07:16:27.027000      19464.79        6.07418300e-01       -1.05604214e-08  59.9772  58.8668  59.3923  0.0000
0202-03-29_07:16:27.375000      19465.14        7.06759700e-01        2.03657786e-08  59.9772  58.8668  59.3923  0.0000
0202-03-29_07:16:27.723000      19465.49        8.06670500e-01        1.32294979e-07  59.9799  58.8686  59.3933  0.0000
0202-03-29_07:16:28.080000      19465.85        9.05978200e-01        5.27704179e-07  59.9799  58.8686  59.3933  0.0000
0202-03-29_07:16:28.438000      19466.20        1.00463800e+00        2.16883788e-06  59.9799  58.8686  59.3933  0.0000
0202-03-29_07:16:28.793000      19466.56        1.10375500e+00        4.70683144e-06  59.9759  58.8695  59.3939  0.0000
0202-03-29_07:16:29.140000      19466.91        1.20350500e+00        9.30473295e-06  59.9759  58.8695  59.3939  0.0000
0202-03-29_07:16:29.496000      19467.26        1.30285100e+00        1.75205874e-05  59.9759  58.8695  59.3939  0.0000
0202-03-29_07:16:29.900000      19467.67        1.40231000e+00        3.16859249e-05  59.9756  58.8702  59.3934  0.0000
