====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
400001.E-02  1205.00E-09  2390.79E-09  
800001.E-02  4570.00E-09  8790.11E-09  
120000.E-01  7935.00E-09  1998.72E-08  
160000.E-01  5470.00E-09  2585.24E-08  
200000.E-01  6215.00E-09  1197.44E-08  
240000.E-01  6850.00E-09  1194.00E-08  
280000.E-01  7485.00E-09  1372.51E-08  
320000.E-01  7870.00E-09  1842.33E-08  
360000.E-01  7930.00E-09  2180.04E-08  
400000.E-01  8035.00E-09  1281.93E-08  
440000.E-01  7870.00E-09  1618.54E-08  
480000.E-01  7565.00E-09  1764.46E-08  
520000.E-01  8175.00E-09  2398.39E-08  
560000.E-01  8455.00E-09  4506.29E-08  
600000.E-01  7665.00E-09  1359.78E-08  
640000.E-01  8260.00E-09  1484.51E-08  
680000.E-01  8065.00E-09  2126.09E-08  
720000.E-01  8260.00E-09  2585.60E-08  
760000.E-01  8465.00E-09  1338.25E-08  
800000.E-01  8660.00E-09  2432.76E-08  
840000.E-01  8035.00E-09  1436.00E-08  
880000.E-01  8420.00E-09  2363.73E-08  
920000.E-01  8400.00E-09  1483.66E-08  
960000.E-01  8815.00E-09  2095.17E-08  
100000.E+00  8890.00E-09  2234.08E-08  
104000.E+00  9145.00E-09  2221.23E-08  
108000.E+00  9225.00E-09  1886.62E-08  
112000.E+00  9080.00E-09  2600.90E-08  
116000.E+00  9060.00E-09  2943.07E-08  
120000.E+00  9410.00E-09  2150.92E-08  
124000.E+00  9975.00E-09  2645.12E-08  
128000.E+00  9780.00E-09  2325.02E-08  
132000.E+00  9595.00E-09  1864.00E-08  
136000.E+00  9915.00E-09  2113.22E-08  
140000.E+00  1003.00E-08  1512.47E-08  
144000.E+00  1016.50E-08  2209.48E-08  
148000.E+00  1054.00E-08  2550.92E-08  
152000.E+00  1018.50E-08  1883.66E-08  
156000.E+00  1064.00E-08  3101.27E-08  
160000.E+00  1096.50E-08  2587.24E-08  
164000.E+00  1108.00E-08  1973.01E-08  
168000.E+00  1112.00E-08  2835.10E-08  
172000.E+00  1094.50E-08  2115.05E-08  
176000.E+00  1136.50E-08  1972.58E-08  
180000.E+00  1188.50E-08  3633.96E-08  
184000.E+00  1159.00E-08  2404.07E-08  
188000.E+00  1208.50E-08  2812.91E-08  
192000.E+00  1225.50E-08  3503.12E-08  
196000.E+00  1240.00E-08  2867.09E-08  
200000.E+00  1234.50E-08  2977.13E-08  
204000.E+00  1312.50E-08  3234.07E-08  
208000.E+00  1328.00E-08  3077.58E-08  
212000.E+00  1281.00E-08  2507.42E-08  
216000.E+00  1329.00E-08  2184.41E-08  
220000.E+00  1384.00E-08  2909.93E-08  
224000.E+00  1465.50E-08  3419.78E-08  
228000.E+00  1512.50E-08  3673.04E-08  
232000.E+00  1531.50E-08  3776.83E-08  
236000.E+00  1537.50E-08  3630.75E-08  
240000.E+00  1570.50E-08  2920.30E-08  
244000.E+00  1639.50E-08  4426.39E-08  
248000.E+00  1636.50E-08  2559.98E-08  
252000.E+00  1690.50E-08  2836.20E-08  
256000.E+00  1794.50E-08  3893.15E-08  
260000.E+00  1789.50E-08  4564.80E-08  
264000.E+00  1877.00E-08  3904.15E-08  
268000.E+00  1984.00E-08  4153.89E-08  
272000.E+00  1969.00E-08  3703.93E-08  
276000.E+00  2151.50E-08  5261.05E-08  
280000.E+00  2213.00E-08  5044.28E-08  
284000.E+00  2235.00E-08  4251.36E-08  
288000.E+00  2470.50E-08  5522.89E-08  
292000.E+00  2525.50E-08  4493.61E-08  
296000.E+00  2774.00E-08  6371.08E-08  
300000.E+00  2908.00E-08  6256.41E-08  
