# Ic =  nan A, n =  nan , Tavg = 20.15 K, f26-pristine-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-10_18:44:19.875000      11667.73        1.65546300e+00        2.84263234e-07  20.0818  19.4873
0202-11-10_18:44:20.266000      11668.13        2.06757100e+00        2.47511804e-07  20.0818  19.4873
0202-11-10_18:44:20.660000      11668.52        2.25311000e+00        2.56065294e-07  20.0804  19.1964
0202-11-10_18:44:21.066000      11668.93        2.64399300e+00        2.56375184e-07  20.0804  19.1964
0202-11-10_18:44:21.470000      11669.33        2.85228200e+00        2.37285884e-07  20.0738  19.3628
0202-11-10_18:44:21.870000      11669.73        3.24225400e+00        2.87860124e-07  20.0738  19.3628
0202-11-10_18:44:22.277000      11670.14        3.65294500e+00        1.85534054e-07  20.0738  19.3628
0202-11-10_18:44:22.690000      11670.55        3.83704000e+00        2.85628914e-07  20.1107  19.3976
0202-11-10_18:44:23.100000      11670.96        4.24937600e+00        2.50115384e-07  20.1107  19.3976
0202-11-10_18:44:23.508000      11671.37        4.43410700e+00        2.56747054e-07  20.0708  19.1660
0202-11-10_18:44:23.906000      11671.77        4.82399000e+00        2.25262104e-07  20.0708  19.1660
0202-11-10_18:44:24.320000      11672.18        5.03389600e+00        2.02516094e-07  20.0708  19.1660
0202-11-10_18:44:24.730000      11672.59        5.42354800e+00        2.97776644e-07  20.0477  19.4939
0202-11-10_18:44:25.133000      11672.99        5.62483900e+00        2.30778174e-07  20.0477  19.4939
0202-11-10_18:44:25.540000      11673.40        6.01446700e+00        3.18725294e-07  20.0688  19.1682
0202-11-10_18:44:25.945000      11673.81        6.21886100e+00        2.57490584e-07  20.0688  19.1682
0202-11-10_18:44:26.370000      11674.23        6.60867300e+00        2.80050334e-07  20.0688  19.1682
0202-11-10_18:44:26.780000      11674.64        6.81723400e+00        2.35116124e-07  20.0977  19.3726
0202-11-10_18:44:27.188000      11675.05        7.20578900e+00        2.31645344e-07  20.0977  19.3726
0202-11-10_18:44:27.598000      11675.46        7.40976500e+00        2.79058684e-07  20.0503  19.3931
0202-11-10_18:44:28.004000      11675.86        7.79980200e+00        2.39392624e-07  20.0503  19.3931
0202-11-10_18:44:28.414000      11676.27        8.00525700e+00        2.83211224e-07  20.0503  19.3931
0202-11-10_18:44:28.816000      11676.68        8.39609400e+00        2.06730094e-07  20.0704  19.1755
0202-11-10_18:44:29.220000      11677.08        8.60299200e+00        2.42987354e-07  20.0704  19.1755
0202-11-10_18:44:29.630000      11677.49        8.99091900e+00        2.23092344e-07  20.0982  19.4952
0202-11-10_18:44:30.035000      11677.89        9.17539600e+00        2.52903874e-07  20.0982  19.4952
0202-11-10_18:44:30.450000      11678.31        9.58673500e+00        2.82467494e-07  20.0727  19.1725
0202-11-10_18:44:30.850000      11678.71        9.77336400e+00        2.33814584e-07  20.0727  19.1725
0202-11-10_18:44:31.250000      11679.11        1.01824500e+01        2.99945354e-07  20.0727  19.1725
0202-11-10_18:44:31.640000      11679.50        1.03679600e+01        2.38091074e-07  20.0585  19.4828
0202-11-10_18:44:32.035000      11679.89        1.07593300e+01        2.94863104e-07  20.0585  19.4828
0202-11-10_18:44:32.438000      11680.30        1.09630500e+01        2.69328074e-07  20.1006  19.3908
0202-11-10_18:44:32.836000      11680.69        1.13526300e+01        2.73790504e-07  20.1006  19.3908
0202-11-10_18:44:33.234000      11681.09        1.15567900e+01        2.98395864e-07  20.1006  19.3908
0202-11-10_18:44:33.640000      11681.50        1.19498100e+01        2.32513004e-07  20.0543  19.4169
0202-11-10_18:44:34.043000      11681.90        1.23596800e+01        2.85876254e-07  20.0543  19.4169
0202-11-10_18:44:34.445000      11682.31        1.25421800e+01        2.57180344e-07  20.0889  19.5003
0202-11-10_18:44:34.850000      11682.71        1.29331400e+01        2.94801124e-07  20.0889  19.5003
0202-11-10_18:44:35.254000      11683.11        1.31378800e+01        2.77633154e-07  20.0889  19.5003
0202-11-10_18:44:35.664000      11683.52        1.35293400e+01        2.63440144e-07  20.0675  19.1924
0202-11-10_18:44:36.070000      11683.93        1.37352300e+01        3.17423174e-07  20.0675  19.1924
0202-11-10_18:44:36.484000      11684.34        1.41257800e+01        2.34000484e-07  20.1049  19.3945
0202-11-10_18:44:36.895000      11684.75        1.43293300e+01        3.23063194e-07  20.1049  19.3945
0202-11-10_18:44:37.310000      11685.17        1.47198000e+01        2.07101934e-07  20.1049  19.3945
0202-11-10_18:44:37.734000      11685.59        1.49263600e+01        2.74596374e-07  20.1045  19.3866
0202-11-10_18:44:38.133000      11685.99        1.53189900e+01        2.70010134e-07  20.1045  19.3866
0202-11-10_18:44:38.540000      11686.40        1.55247400e+01        2.81414124e-07  20.1378  19.1898
0202-11-10_18:44:38.950000      11686.81        1.59084400e+01        3.04408054e-07  20.1378  19.1898
