# Ic = 0.09 A, n = 6.68 , Tavg = 70.16 K, afterTc-77k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_15:14:10.098000      671.39        7.43858800e-03       -1.08076446e-08  70.2046  68.9435  69.7809  0.0000
0202-03-29_15:14:10.453000      671.75        2.15577200e-02       -1.99802446e-08  70.2046  68.9435  69.7809  0.0000
0202-03-29_15:14:10.812000      672.11        3.13444900e-02       -3.68379946e-08  70.1965  68.9438  69.7830  0.0000
0202-03-29_15:14:11.160000      672.46        4.12094600e-02       -3.76436946e-08  70.1965  68.9438  69.7830  0.0000
0202-03-29_15:14:11.547000      672.84        5.13123600e-02       -3.90691646e-08  70.1965  68.9438  69.7830  0.0000
0202-03-29_15:14:11.918000      673.21        6.12637100e-02       -3.85113746e-08  70.1871  68.9437  69.7653  0.0000
0202-03-29_15:14:12.266000      673.56        7.13295100e-02       -3.13840146e-08  70.1871  68.9437  69.7653  0.0000
0202-03-29_15:14:12.617000      673.91        8.12958600e-02       -9.44415462e-09  70.1871  68.9437  69.7653  0.0000
0202-03-29_15:14:12.984000      674.28        9.07625500e-02        6.17054654e-08  70.1901  68.9426  69.7783  0.0000
0202-03-29_15:14:13.332000      674.63        1.00725900e-01        2.39331595e-07  70.1901  68.9426  69.7783  0.0000
0202-03-29_15:14:13.688000      674.98        1.10794700e-01        6.06297525e-07  70.1790  68.9423  69.7654  0.0000
0202-03-29_15:14:14.047000      675.34        1.21081300e-01        1.26257218e-06  70.1790  68.9423  69.7654  0.0000
0202-03-29_15:14:14.395000      675.69        1.30911100e-01        2.73644768e-06  70.1790  68.9423  69.7654  0.0000
0202-03-29_15:14:14.742000      676.04        1.40616800e-01        4.34803611e-06  70.1753  68.9413  69.7583  0.0000
0202-03-29_15:14:15.098000      676.39        1.50823600e-01        6.52287303e-06  70.1753  68.9413  69.7583  0.0000
0202-03-29_15:14:15.445000      676.74        1.60574700e-01        9.28012319e-06  70.1753  68.9413  69.7583  0.0000
0202-03-29_15:14:15.793000      677.09        1.70420400e-01        1.26850370e-05  70.1630  68.9404  69.7512  0.0000
0202-03-29_15:14:16.140000      677.44        1.80256100e-01        1.67983524e-05  70.1630  68.9404  69.7512  0.0000
0202-03-29_15:14:16.500000      677.79        1.90332300e-01        2.16770884e-05  70.1630  68.9404  69.7512  0.0000
