# Ic =  nan A, n =  nan , Tavg = 25.11 K, 25k-30p3pm2-03T-0nA-anneal95k-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_07:53:34.440000      21692.21        8.05049500e-03        8.84197333e-09  25.1146  23.2767  23.4519  0.0000
0202-03-29_07:53:34.790000      21692.56        3.10320300e-01        4.50367333e-09  25.1117  23.2742  23.4470  0.0000
0202-03-29_07:53:35.137000      21692.90        6.08225500e-01       -8.26326667e-10  25.1117  23.2742  23.4470  0.0000
0202-03-29_07:53:35.516000      21693.29        9.06681200e-01        1.03273333e-10  25.1117  23.2742  23.4470  0.0000
0202-03-29_07:53:35.895000      21693.66        1.20469200e+00        1.84483733e-08  25.1067  23.2778  23.4396  0.0000
0202-03-29_07:53:36.242000      21694.01        1.50250900e+00        2.45219733e-08  25.1067  23.2778  23.4396  0.0000
0202-03-29_07:53:36.600000      21694.37        1.80065300e+00        2.49558733e-08  25.1067  23.2778  23.4396  0.0000
0202-03-29_07:53:36.953000      21694.72        2.09846300e+00        2.92941733e-08  25.1127  23.2756  23.4477  0.0000
0202-03-29_07:53:37.300000      21695.07        2.39707900e+00        1.87581733e-08  25.1127  23.2756  23.4477  0.0000
0202-03-29_07:53:37.650000      21695.42        2.69482700e+00        2.34678733e-08  25.1102  23.2749  23.4457  0.0000
0202-03-29_07:53:37.996000      21695.77        2.99315300e+00        2.23508733e-08  25.1102  23.2749  23.4457  0.0000
0202-03-29_07:53:38.344000      21696.11        3.29151000e+00        1.95614733e-08  25.1102  23.2749  23.4457  0.0000
0202-03-29_07:53:38.695000      21696.46        3.58981000e+00        1.50991733e-08  25.1149  23.2791  23.4526  0.0000
0202-03-29_07:53:39.050000      21696.82        3.88758300e+00        1.63386733e-08  25.1149  23.2791  23.4526  0.0000
0202-03-29_07:53:39.400000      21697.17        4.18610400e+00        2.77422733e-08  25.1149  23.2791  23.4526  0.0000
0202-03-29_07:53:39.746000      21697.51        4.48370200e+00        2.54491733e-08  25.1156  23.2730  23.4524  0.0000
0202-03-29_07:53:40.094000      21697.86        4.78236100e+00        2.55111733e-08  25.1156  23.2730  23.4524  0.0000
0202-03-29_07:53:40.440000      21698.21        5.07946100e+00        2.71225733e-08  25.1156  23.2730  23.4524  0.0000
0202-03-29_07:53:40.790000      21698.56        5.37888700e+00        3.23905733e-08  25.1186  23.2782  23.4617  0.0000
0202-03-29_07:53:41.137000      21698.90        5.67658000e+00        2.47674733e-08  25.1186  23.2782  23.4617  0.0000
0202-03-29_07:53:41.500000      21699.27        5.97456300e+00        3.45597733e-08  25.1186  23.2782  23.4617  0.0000
0202-03-29_07:53:41.918000      21699.68        6.27288100e+00        4.89382733e-08  25.1169  23.2744  23.4566  0.0000
0202-03-29_07:53:42.260000      21700.03        6.57131200e+00        4.84424733e-08  25.1169  23.2744  23.4566  0.0000
0202-03-29_07:53:42.625000      21700.39        6.86954800e+00        6.22012733e-08  25.1169  23.2744  23.4566  0.0000
0202-03-29_07:53:42.980000      21700.75        7.16671700e+00        8.47606733e-08  25.1068  23.2736  23.4414  0.0000
0202-03-29_07:53:43.330000      21701.10        7.46523200e+00        1.20644973e-07  25.1068  23.2736  23.4414  0.0000
0202-03-29_07:53:43.676000      21701.44        7.76355100e+00        1.86217173e-07  25.1087  23.2779  23.4458  0.0000
0202-03-29_07:53:44.035000      21701.80        8.06213300e+00        3.30871273e-07  25.1087  23.2779  23.4458  0.0000
0202-03-29_07:53:44.383000      21702.15        8.36020500e+00        6.26622873e-07  25.1087  23.2779  23.4458  0.0000
0202-03-29_07:53:44.730000      21702.50        8.65716300e+00        1.13569727e-06  25.1088  23.2724  23.4453  0.0000
0202-03-29_07:53:45.080000      21702.85        8.95557000e+00        2.60106811e-06  25.1088  23.2724  23.4453  0.0000
0202-03-29_07:53:45.426000      21703.19        9.25436200e+00        4.53950505e-06  25.1088  23.2724  23.4453  0.0000
0202-03-29_07:53:45.777000      21703.54        9.55199900e+00        7.84080378e-06  25.1070  23.2782  23.4445  0.0000
0202-03-29_07:53:46.125000      21703.89        9.85017000e+00        1.33805814e-05  25.1070  23.2782  23.4445  0.0000
0202-03-29_07:53:46.492000      21704.26        1.01482200e+01        2.30029764e-05  25.1070  23.2782  23.4445  0.0000
