# Ic = 19.09 A, n = 31.29 , Tavg = 20.68 K, f26-20K-pusle-aft1wkrm-190ms
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-17_15:51:21.945000      730.94       -1.02494100e-02        3.42744070e-08  20.6395  19.3003
0202-11-17_15:51:22.348000      731.34        3.75763400e-01        3.20431570e-08  20.6432  19.2091
0202-11-17_15:51:22.750000      731.75        5.80443100e-01        2.76426470e-08  20.6432  19.2091
0202-11-17_15:51:23.145000      732.14        9.67729400e-01        3.20431570e-08  20.6432  19.2091
0202-11-17_15:51:23.543000      732.54        1.17456000e+00        3.20432770e-08  20.6283  19.0631
0202-11-17_15:51:23.938000      732.93        1.56291200e+00        3.50806670e-08  20.6283  19.0631
0202-11-17_15:51:24.348000      733.34        1.76748800e+00        3.33453070e-08  20.6434  19.0379
0202-11-17_15:51:24.750000      733.75        2.15802500e+00        3.55765570e-08  20.6434  19.0379
0202-11-17_15:51:25.152000      734.15        2.36112300e+00        3.99150870e-08  20.6434  19.0379
0202-11-17_15:51:25.547000      734.54        2.75323000e+00        5.26207870e-08  20.6583  19.2682
0202-11-17_15:51:25.940000      734.94        3.14176000e+00        5.55338070e-08  20.6583  19.2682
0202-11-17_15:51:26.336000      735.33        3.34643800e+00        4.89020470e-08  20.6243  19.0727
0202-11-17_15:51:26.746000      735.74        3.73710600e+00        3.77458270e-08  20.6243  19.0727
0202-11-17_15:51:27.152000      736.15        3.94235200e+00        4.54932070e-08  20.6243  19.0727
0202-11-17_15:51:27.550000      736.55        4.33026300e+00        4.05968570e-08  20.6215  19.3936
0202-11-17_15:51:27.953000      736.95        4.53697300e+00        3.03083370e-08  20.6215  19.3936
0202-11-17_15:51:28.360000      737.35        4.92541900e+00        4.74145570e-08  20.6295  19.3049
0202-11-17_15:51:28.750000      737.75        5.13133800e+00        4.38817470e-08  20.6295  19.3049
0202-11-17_15:51:29.145000      738.14        5.52003500e+00        3.86135270e-08  20.6295  19.3049
0202-11-17_15:51:29.547000      738.54        5.72391800e+00        3.29106070e-08  20.6378  19.2773
0202-11-17_15:51:29.950000      738.95        6.11691900e+00        2.65874670e-08  20.6378  19.2773
