# Ic = 12.05 A, n = 30.42 , Tavg = 20.00 K, f29-0800keV-0nA-20k-afterSetup
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-26_18:24:48.895000      2252.65        6.57938100e-02        7.47171700e-09  19.9861  19.8398
0202-02-26_18:24:49.293000      2253.05        4.53043300e-01        1.38555670e-08  19.9861  19.8398
0202-02-26_18:24:49.700000      2253.45        6.57008000e-01        2.20167000e-10  20.0077  19.6378
0202-02-26_18:24:50.100000      2253.85        1.04905100e+00       -2.94076300e-09  20.0077  19.6378
0202-02-26_18:24:50.504000      2254.26        1.25367300e+00       -6.10170300e-09  20.0077  19.6378
0202-02-26_18:24:50.920000      2254.67        1.63756000e+00       -1.58324130e-08  19.9766  19.7327
0202-02-26_18:24:51.316000      2255.07        1.84124900e+00       -9.57253300e-09  19.9766  19.7327
0202-02-26_18:24:51.723000      2255.48        2.23386200e+00       -3.93243300e-09  20.0054  19.8072
0202-02-26_18:24:52.130000      2255.88        2.43448200e+00       -1.69480430e-08  20.0054  19.8072
0202-02-26_18:24:52.586000      2256.34        2.82874200e+00       -2.06667830e-08  20.0054  19.8072
0202-02-26_18:24:53.010000      2256.76        3.03293500e+00       -1.36004830e-08  19.9864  19.5916
0202-02-26_18:24:53.414000      2257.17        3.42204800e+00       -1.83085130e-08  19.9864  19.5916
0202-02-26_18:24:53.810000      2257.56        3.80488000e+00       -1.71925530e-08  19.9956  19.8685
0202-02-26_18:24:54.203000      2257.96        4.01412900e+00       -2.39482730e-08  19.9956  19.8685
0202-02-26_18:24:54.605000      2258.36        4.40177700e+00       -1.11805730e-08  20.0024  19.6105
0202-02-26_18:24:55.016000      2258.77        4.60806300e+00       -1.76264030e-08  20.0024  19.6105
0202-02-26_18:24:55.418000      2259.17        4.99879600e+00       -1.08706730e-08  20.0024  19.6105
0202-02-26_18:24:55.816000      2259.57        5.20232500e+00       -9.25922300e-09  19.9900  19.7607
0202-02-26_18:24:56.220000      2259.97        5.58516000e+00       -1.16144230e-08  19.9900  19.7607
0202-02-26_18:24:56.625000      2260.38        5.77122200e+00       -1.75644230e-08  19.9951  19.7800
0202-02-26_18:24:57.016000      2260.77        6.18176400e+00       -1.13045330e-08  19.9951  19.7800
0202-02-26_18:24:57.414000      2261.17        6.36584700e+00       -2.52498330e-08  19.9951  19.7800
0202-02-26_18:24:57.805000      2261.56        6.78096700e+00       -1.89279630e-08  20.0057  19.6238
0202-02-26_18:24:58.210000      2261.96        7.16397600e+00       -2.71092030e-08  20.0057  19.6238
0202-02-26_18:24:58.620000      2262.37        7.36744100e+00       -2.61795230e-08  19.9861  19.8378
0202-02-26_18:24:59.030000      2262.78        7.76273300e+00       -1.95490030e-08  19.9861  19.8378
0202-02-26_18:24:59.434000      2263.19        7.94432000e+00       -2.15955730e-08  19.9861  19.8378
0202-02-26_18:24:59.836000      2263.59        8.35520300e+00       -2.55622330e-08  20.0064  19.6444
0202-02-26_18:25:00.230000      2263.98        8.53774400e+00       -3.21320230e-08  20.0064  19.6444
0202-02-26_18:25:00.633000      2264.38        8.94701500e+00       -7.77423300e-09  19.9878  19.7309
0202-02-26_18:25:01.023000      2264.78        9.13006200e+00       -2.65539030e-08  19.9878  19.7309
0202-02-26_18:25:01.426000      2265.18        9.51950400e+00       -1.05013130e-08  19.9878  19.7309
0202-02-26_18:25:01.830000      2265.58        9.72616400e+00       -2.34549430e-08  20.0007  19.8193
0202-02-26_18:25:02.227000      2265.98        1.01119400e+01       -1.71950530e-08  20.0007  19.8193
0202-02-26_18:25:02.633000      2266.39        1.03177600e+01       -1.76908930e-08  19.9966  19.5955
0202-02-26_18:25:03.035000      2266.79        1.07076600e+01       -8.51798300e-09  19.9966  19.5955
0202-02-26_18:25:03.440000      2267.19        1.11174200e+01        7.84449700e-09  19.9966  19.5955
0202-02-26_18:25:03.836000      2267.59        1.13036500e+01        2.56324970e-08  19.9780  19.8706
0202-02-26_18:25:04.227000      2267.98        1.16889900e+01        6.35636970e-08  19.9780  19.8706
0202-02-26_18:25:04.640000      2268.39        1.18979600e+01        1.28455817e-07  20.0092  19.6206
0202-02-26_18:25:05.047000      2268.80        1.22872600e+01        3.29636847e-07  20.0092  19.6206
0202-02-26_18:25:05.440000      2269.19        1.24964700e+01        6.08727207e-07  20.0092  19.6206
0202-02-26_18:25:05.848000      2269.60        1.28864200e+01        1.79097748e-06  19.9838  19.7565
0202-02-26_18:25:06.250000      2270.00        1.30866300e+01        2.32424518e-06  19.9838  19.7565
0202-02-26_18:25:06.652000      2270.40        1.34764600e+01        6.01057273e-06  19.9989  19.7917
0202-02-26_18:25:07.062000      2270.82        1.36796500e+01        9.56798383e-06  19.9989  19.7917
0202-02-26_18:25:07.457000      2271.21        1.40706800e+01        2.19722830e-05  19.9989  19.7917
