# Ic = 4.64 A, n = 21.57 , Tavg = 30.04 K, f29-afterlastbeamon-30K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-09_15:28:56.760000      5352.73        2.62471200e-02       -3.01218200e-09  30.0222  29.6042
0202-02-09_15:28:56.957000      5352.92        2.72643400e-01        6.59456800e-09  30.0222  29.6042
0202-02-09_15:28:57.156000      5353.12        5.66725000e-01        2.32669380e-08  30.0072  29.5465
0202-02-09_15:28:57.348000      5353.31        8.36932700e-01        3.34934780e-08  30.0072  29.5465
0202-02-09_15:28:57.555000      5353.52        1.15309500e+00        3.64684680e-08  30.0072  29.5465
0202-02-09_15:28:57.746000      5353.71        1.45022700e+00        3.72741980e-08  30.0072  29.5465
0202-02-09_15:28:57.940000      5353.91        1.72002600e+00        4.24184580e-08  30.0072  29.5465
0202-02-09_15:28:58.150000      5354.11        2.04011000e+00        4.78106380e-08  30.0341  29.6059
0202-02-09_15:28:58.344000      5354.31        2.34045300e+00        5.04137580e-08  30.0341  29.6059
0202-02-09_15:28:58.535000      5354.50        2.60967500e+00        5.57439480e-08  30.0341  29.6059
0202-02-09_15:28:58.740000      5354.70        2.93317300e+00        4.92361480e-08  30.0341  29.6059
0202-02-09_15:28:58.934000      5354.90        3.23198100e+00        4.59512580e-08  30.0341  29.6059
0202-02-09_15:28:59.130000      5355.10        3.50331300e+00        3.93195080e-08  30.0011  29.5445
0202-02-09_15:28:59.332000      5355.30        3.82654300e+00        4.77486580e-08  30.0011  29.5445
0202-02-09_15:28:59.527000      5355.49        4.12515900e+00        4.84924080e-08  30.0011  29.5445
0202-02-09_15:28:59.720000      5355.68        4.39343500e+00        6.64663280e-08  30.0011  29.5445
0202-02-09_15:28:59.920000      5355.89        4.71862800e+00        1.30800568e-07  30.0011  29.5445
0202-02-09_15:29:00.117000      5356.08        5.01818800e+00        1.26104554e-06  30.0402  29.6081
0202-02-09_15:29:00.310000      5356.27        5.28822700e+00        2.70205737e-06  30.0402  29.6081
0202-02-09_15:29:00.510000      5356.48        5.61154100e+00        1.31734097e-05  30.0402  29.6081
