# Ic = 15.60 A, n = 31.86 , Tavg = 25.01 K, f6at25Kaftertempcyclestep7
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-14_00:10:19.664000      24420.97       -4.15463500e-02        4.02515125e-08  24.9801  23.4606
0202-10-14_00:10:20.086000      24421.39        1.37632000e-01        4.66968725e-08  24.9801  23.4606
0202-10-14_00:10:20.484000      24421.79        5.48858200e-01        4.87421625e-08  24.9763  23.4839
0202-10-14_00:10:20.883000      24422.19        7.33241900e-01        4.48375225e-08  24.9763  23.4839
0202-10-14_00:10:21.290000      24422.59        1.14291000e+00        4.90520525e-08  24.9808  23.5307
0202-10-14_00:10:21.690000      24423.00        1.32715700e+00        4.66968725e-08  24.9808  23.5307
0202-10-14_00:10:22.098000      24423.40        1.73729900e+00        4.89900725e-08  24.9808  23.5307
0202-10-14_00:10:22.504000      24423.81        1.92113500e+00        5.27087725e-08  24.9764  23.4354
0202-10-14_00:10:22.918000      24424.22        2.30807000e+00        6.25633425e-08  24.9764  23.4354
0202-10-14_00:10:23.312000      24424.62        2.51363000e+00        4.59531325e-08  24.9720  23.5403
0202-10-14_00:10:23.707000      24425.01        2.90460100e+00        4.84942425e-08  24.9720  23.5403
0202-10-14_00:10:24.105000      24425.41        3.10952100e+00        4.25443225e-08  24.9720  23.5403
0202-10-14_00:10:24.500000      24425.80        3.50031300e+00        4.64489525e-08  24.9762  23.4698
0202-10-14_00:10:24.900000      24426.20        3.70710900e+00        3.59746025e-08  24.9762  23.4698
0202-10-14_00:10:25.300000      24426.61        4.09601200e+00        3.93832125e-08  24.9687  23.4851
0202-10-14_00:10:25.710000      24427.01        4.30123300e+00        2.59336825e-08  24.9687  23.4851
0202-10-14_00:10:26.113000      24427.42        4.68841100e+00        4.52709525e-08  24.9687  23.4851
0202-10-14_00:10:26.508000      24427.81        4.89779500e+00        4.40933625e-08  24.9779  23.5387
0202-10-14_00:10:26.902000      24428.21        5.28672700e+00        4.59527125e-08  24.9779  23.5387
0202-10-14_00:10:27.300000      24428.61        5.48962200e+00        4.76261325e-08  24.9783  23.4411
0202-10-14_00:10:27.703000      24429.01        5.87753000e+00        5.40718825e-08  24.9783  23.4411
0202-10-14_00:10:28.110000      24429.41        6.07972100e+00        4.79980025e-08  24.9783  23.4411
0202-10-14_00:10:28.508000      24429.81        6.47238400e+00        5.44437525e-08  24.9804  23.5493
0202-10-14_00:10:28.910000      24430.21        6.65645100e+00        3.39289025e-08  24.9804  23.5493
0202-10-14_00:10:29.316000      24430.62        7.06560000e+00        5.06010925e-08  24.9786  23.4736
0202-10-14_00:10:29.720000      24431.02        7.25001900e+00        4.48371025e-08  24.9786  23.4736
0202-10-14_00:10:30.120000      24431.42        7.66198300e+00        4.79360225e-08  24.9708  23.4860
0202-10-14_00:10:30.520000      24431.82        7.85032900e+00        6.46701925e-08  24.9708  23.4860
0202-10-14_00:10:30.920000      24432.22        8.25549300e+00        5.40718825e-08  24.9708  23.4860
0202-10-14_00:10:31.320000      24432.62        8.64824600e+00        5.95888525e-08  24.9688  23.5414
0202-10-14_00:10:31.720000      24433.02        8.83460800e+00        4.51482625e-08  24.9688  23.5414
0202-10-14_00:10:32.133000      24433.44        9.24493700e+00        5.57465725e-08  24.9787  23.4396
0202-10-14_00:10:32.530000      24433.83        9.42515200e+00        4.60159625e-08  24.9787  23.4396
0202-10-14_00:10:32.930000      24434.23        9.83664900e+00        4.47144125e-08  24.9787  23.4396
0202-10-14_00:10:33.340000      24434.64        1.00207200e+01        5.64283325e-08  24.9789  23.5498
0202-10-14_00:10:33.742000      24435.05        1.04129600e+01        6.47954225e-08  24.9789  23.5498
0202-10-14_00:10:34.140000      24435.45        1.06145600e+01        4.56440825e-08  24.9757  23.4755
0202-10-14_00:10:34.547000      24435.85        1.10036600e+01        4.08717525e-08  24.9757  23.4755
0202-10-14_00:10:34.950000      24436.25        1.12082600e+01        5.94032925e-08  24.9757  23.4755
0202-10-14_00:10:35.344000      24436.65        1.15990200e+01        4.62018925e-08  24.9838  23.4876
0202-10-14_00:10:35.740000      24437.04        1.18068800e+01        4.48383725e-08  24.9838  23.4876
0202-10-14_00:10:36.140000      24437.44        1.21922500e+01        4.53341925e-08  24.9838  23.4876
0202-10-14_00:10:36.543000      24437.85        1.24007400e+01        3.75249125e-08  24.9822  23.5424
0202-10-14_00:10:36.945000      24438.25        1.27857000e+01        5.23372225e-08  24.9822  23.5424
0202-10-14_00:10:37.350000      24438.65        1.29905800e+01        4.50838625e-08  24.9813  23.4421
0202-10-14_00:10:37.742000      24439.05        1.33792000e+01        5.86568625e-08  24.9813  23.4421
0202-10-14_00:10:38.140000      24439.44        1.35844000e+01        5.33887025e-08  24.9943  23.5466
0202-10-14_00:10:38.535000      24439.84        1.39759200e+01        6.43588725e-08  24.9943  23.5466
0202-10-14_00:10:38.938000      24440.24        1.41825500e+01        6.03922525e-08  24.9943  23.5466
0202-10-14_00:10:39.350000      24440.65        1.45720300e+01        6.29333725e-08  24.9723  23.4757
0202-10-14_00:10:39.746000      24441.05        1.47566900e+01        8.21466625e-08  24.9723  23.4757
0202-10-14_00:10:40.156000      24441.46        1.51676800e+01        1.32535092e-07  24.9756  23.4884
0202-10-14_00:10:40.560000      24441.86        1.53525200e+01        1.90732792e-07  24.9756  23.4884
0202-10-14_00:10:40.950000      24442.25        1.57598300e+01        3.15991092e-07  24.9756  23.4884
0202-10-14_00:10:41.348000      24442.65        1.59457900e+01        4.99633032e-07  24.9893  23.5421
0202-10-14_00:10:41.740000      24443.04        1.63559800e+01        9.12718932e-07  24.9893  23.5421
0202-10-14_00:10:42.150000      24443.45        1.65418000e+01        1.39261752e-06  24.9814  23.4393
0202-10-14_00:10:42.555000      24443.86        1.69335200e+01        3.01756667e-06  24.9814  23.4393
0202-10-14_00:10:42.953000      24444.26        1.71388300e+01        4.36708587e-06  24.9814  23.4393
0202-10-14_00:10:43.360000      24444.66        1.75297700e+01        8.19791124e-06  24.9832  23.5476
0202-10-14_00:10:43.760000      24445.07        1.79388800e+01        1.66839945e-05  24.9832  23.5476
0202-10-14_00:10:44.176000      24445.48        1.81215600e+01        2.30961562e-05  25.0059  23.4797
