# Ic = 33.31 A, n = 43.31 , Tavg = 20.08 K, f28-0e0pm2-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-08_03:33:48.450000      15573.19       -4.46930900e-01        1.05116520e-08  20.0741  19.8793
0202-03-08_03:33:48.850000      15573.60       -4.48472900e-01        2.19157920e-08  20.0741  19.8793
0202-03-08_03:33:49.305000      15574.05       -4.49246100e-01        1.11934220e-08  20.0741  19.8793
0202-03-08_03:33:49.700000      15574.44       -4.51599800e-01        1.21850820e-08  20.1053  19.7410
0202-03-08_03:33:50.094000      15574.84       -4.55304200e-01        1.18751920e-08  20.1053  19.7410
0202-03-08_03:33:50.500000      15575.24       -1.45345400e-01        7.97039200e-09  20.0788  19.8002
0202-03-08_03:33:50.902000      15575.65        5.72532600e-02        1.62135320e-08  20.0788  19.8002
0202-03-08_03:33:51.330000      15576.07        4.48734200e-01        2.16676920e-08  20.0788  19.8002
0202-03-08_03:33:51.730000      15576.47        6.52361400e-01        2.50765420e-08  20.0940  19.8344
0202-03-08_03:33:52.133000      15576.88        1.03899200e+00        2.73077820e-08  20.0940  19.8344
0202-03-08_03:33:52.555000      15577.30        1.24351700e+00        2.91671520e-08  20.0745  19.7081
0202-03-08_03:33:52.957000      15577.70        1.63461400e+00        2.00562320e-08  20.0745  19.7081
0202-03-08_03:33:53.360000      15578.10        2.02552500e+00        1.76390520e-08  20.0831  19.8968
0202-03-08_03:33:53.773000      15578.52        2.23092200e+00        1.01395820e-08  20.0831  19.8968
0202-03-08_03:33:54.176000      15578.92        2.62129800e+00        1.78869620e-08  20.0831  19.8968
0202-03-08_03:33:54.570000      15579.31        2.82466800e+00        9.20990200e-09  20.0885  19.7162
0202-03-08_03:33:54.960000      15579.71        3.21425500e+00        9.66682000e-10  20.0885  19.7162
0202-03-08_03:33:55.360000      15580.10        3.41869200e+00       -5.04528800e-09  20.0575  19.8289
0202-03-08_03:33:55.760000      15580.51        3.80750000e+00        3.32189200e-09  20.0575  19.8289
0202-03-08_03:33:56.164000      15580.91        3.99749500e+00       -2.19373800e-09  20.0575  19.8289
0202-03-08_03:33:56.580000      15581.32        4.40759600e+00        3.69606200e-09  20.0767  19.8230
0202-03-08_03:33:56.970000      15581.71        4.59215600e+00       -1.06208580e-08  20.0767  19.8230
0202-03-08_03:33:57.363000      15582.11        5.00000400e+00       -5.22867800e-09  20.0661  19.7244
