# Ic =  nan A, n =  nan , Tavg = 22.00 K, ffj51-ffj51-30p4pm2-03T-afterTc-0nA-anneal300k-6min-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-30_21:40:31.030000      6990.63        1.52640000e-02        5.59460687e-09  21.9952  18.8444  19.0337  0.0000
0202-03-30_21:40:31.387000      6990.99        3.17785900e-01        1.52629569e-08  21.9952  18.8444  19.0337  0.0000
0202-03-30_21:40:31.746000      6991.35        6.15840400e-01        1.51390069e-08  21.9952  18.8444  19.0337  0.0000
0202-03-30_21:40:32.098000      6991.69        9.13961000e-01        2.74723569e-08  21.9805  18.8469  19.0057  0.0000
0202-03-30_21:40:32.470000      6992.07        1.21224100e+00        3.18107169e-08  21.9805  18.8469  19.0057  0.0000
0202-03-30_21:40:32.830000      6992.43        1.51065400e+00        3.19346769e-08  21.9805  18.8469  19.0057  0.0000
0202-03-30_21:40:33.250000      6992.85        1.80826000e+00        3.40418769e-08  21.9966  18.8524  19.0472  0.0000
0202-03-30_21:40:33.600000      6993.20        2.10732800e+00        2.30100369e-08  21.9966  18.8524  19.0472  0.0000
0202-03-30_21:40:34.010000      6993.61        2.40511500e+00        2.64807269e-08  21.9837  18.8403  19.0041  0.0000
0202-03-30_21:40:34.370000      6993.97        2.70357300e+00        1.78659769e-08  21.9837  18.8403  19.0041  0.0000
0202-03-30_21:40:34.746000      6994.34        3.00175200e+00        9.87099687e-09  21.9837  18.8403  19.0041  0.0000
0202-03-30_21:40:35.113000      6994.71        3.30007000e+00        1.55728469e-08  21.9883  18.8557  19.0345  0.0000
0202-03-30_21:40:35.477000      6995.07        3.59842800e+00        6.77216687e-09  21.9883  18.8557  19.0345  0.0000
0202-03-30_21:40:35.848000      6995.45        3.89664100e+00        5.71856687e-09  21.9883  18.8557  19.0345  0.0000
0202-03-30_21:40:36.273000      6995.87        4.19470000e+00        9.43961688e-09  21.9988  18.8447  19.0317  0.0000
0202-03-30_21:40:36.645000      6996.24        4.49298700e+00        3.05848687e-09  21.9988  18.8447  19.0317  0.0000
0202-03-30_21:40:37.010000      6996.61        4.79199800e+00        1.15492769e-08  21.9795  18.8477  19.0081  0.0000
0202-03-30_21:40:37.370000      6996.97        5.08971100e+00        2.14035569e-08  21.9795  18.8477  19.0081  0.0000
0202-03-30_21:40:37.730000      6997.33        5.38787600e+00        2.20233169e-08  21.9795  18.8477  19.0081  0.0000
0202-03-30_21:40:38.080000      6997.68        5.68606400e+00        1.91723969e-08  21.9997  18.8526  19.0502  0.0000
0202-03-30_21:40:38.445000      6998.04        5.98451100e+00        2.89646969e-08  21.9997  18.8526  19.0502  0.0000
