# Ic = 20.58 A, n = 26.88 , Tavg = 22.12 K, 15e19pm2-0nA-anneal300k-300min-22k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_00:46:50.055000      51338.89        7.82406000e-03        1.91459412e-08  22.1114  19.2333  19.4123  0.0000
0202-03-28_00:46:50.402000      51339.23        3.09234500e-01        3.10452412e-08  22.1114  19.2333  19.4123  0.0000
0202-03-28_00:46:50.750000      51339.58        6.07274000e-01        3.78006412e-08  22.1238  19.2432  19.4448  0.0000
0202-03-28_00:46:51.110000      51339.94        9.05713000e-01        4.59814412e-08  22.1238  19.2432  19.4448  0.0000
0202-03-28_00:46:51.457000      51340.29        1.20376200e+00        5.97400412e-08  22.1238  19.2432  19.4448  0.0000
0202-03-28_00:46:51.805000      51340.63        1.50203600e+00        3.79865412e-08  22.1082  19.2338  19.4098  0.0000
0202-03-28_00:46:52.160000      51340.99        1.80047500e+00        4.10853412e-08  22.1082  19.2338  19.4098  0.0000
0202-03-28_00:46:52.570000      51341.40        2.09816300e+00        1.79064412e-08  22.1082  19.2338  19.4098  0.0000
0202-03-28_00:46:52.938000      51341.77        2.39648500e+00        2.13770412e-08  22.1124  19.2397  19.4230  0.0000
0202-03-28_00:46:53.285000      51342.11        2.69441800e+00        1.67288412e-08  22.1124  19.2397  19.4230  0.0000
0202-03-28_00:46:53.637000      51342.47        2.99282200e+00        1.23286412e-08  22.1235  19.2338  19.4379  0.0000
0202-03-28_00:46:53.984000      51342.81        3.29062600e+00        1.84642412e-08  22.1235  19.2338  19.4379  0.0000
0202-03-28_00:46:54.344000      51343.17        3.58907000e+00        1.99516412e-08  22.1235  19.2338  19.4379  0.0000
0202-03-28_00:46:54.690000      51343.52        3.88724100e+00        2.72647412e-08  22.1079  19.2303  19.4075  0.0000
0202-03-28_00:46:55.040000      51343.87        4.18565400e+00        1.96454412e-08  22.1079  19.2303  19.4075  0.0000
0202-03-28_00:46:55.387000      51344.22        4.48362700e+00        1.26496412e-08  22.1079  19.2303  19.4075  0.0000
0202-03-28_00:46:55.734000      51344.56        4.78181900e+00        5.95744118e-09  22.1120  19.2386  19.4341  0.0000
0202-03-28_00:46:56.094000      51344.92        5.07993600e+00        1.49524118e-09  22.1120  19.2386  19.4341  0.0000
0202-03-28_00:46:56.440000      51345.27        5.37845300e+00        1.27128412e-08  22.1120  19.2386  19.4341  0.0000
0202-03-28_00:46:56.790000      51345.62        5.67628800e+00        1.25268412e-08  22.1016  19.2282  19.4020  0.0000
0202-03-28_00:46:57.137000      51345.96        5.97445700e+00        1.59975412e-08  22.1016  19.2282  19.4020  0.0000
0202-03-28_00:46:57.496000      51346.33        6.27246900e+00        5.39964118e-09  22.1016  19.2282  19.4020  0.0000
0202-03-28_00:46:57.880000      51346.71        6.57129100e+00       -4.88825882e-09  22.1010  19.2335  19.4119  0.0000
0202-03-28_00:46:58.227000      51347.06        6.86946600e+00       -5.19815882e-09  22.1010  19.2335  19.4119  0.0000
0202-03-28_00:46:58.594000      51347.42        7.16710700e+00       -3.89665882e-09  22.1010  19.2335  19.4119  0.0000
0202-03-28_00:46:58.953000      51347.78        7.46539000e+00        2.79674118e-09  22.1098  19.2273  19.4273  0.0000
0202-03-28_00:46:59.312000      51348.14        7.76372300e+00        7.01104118e-09  22.1098  19.2273  19.4273  0.0000
0202-03-28_00:46:59.664000      51348.49        8.06206800e+00        1.24029412e-08  22.0989  19.2240  19.3992  0.0000
0202-03-28_00:47:00.010000      51348.84        8.36017500e+00        2.73474118e-09  22.0989  19.2240  19.3992  0.0000
0202-03-28_00:47:00.360000      51349.19        8.65838800e+00        1.93741176e-10  22.0989  19.2240  19.3992  0.0000
0202-03-28_00:47:00.707000      51349.54        8.95622800e+00       -2.65715882e-09  22.1132  19.2332  19.4319  0.0000
0202-03-28_00:47:01.066000      51349.89        9.25447200e+00       -6.99555882e-09  22.1132  19.2332  19.4319  0.0000
0202-03-28_00:47:01.410000      51350.24        9.55250700e+00        2.85844118e-09  22.1132  19.2332  19.4319  0.0000
0202-03-28_00:47:01.760000      51350.59        9.85035000e+00       -7.11965882e-09  22.1058  19.2192  19.4100  0.0000
0202-03-28_00:47:02.105000      51350.94        1.01487500e+01       -1.51764588e-08  22.1058  19.2192  19.4100  0.0000
0202-03-28_00:47:02.453000      51351.28        1.04471100e+01       -1.64779588e-08  22.1058  19.2192  19.4100  0.0000
0202-03-28_00:47:02.812000      51351.64        1.07449800e+01       -1.70977588e-08  22.1132  19.2303  19.4328  0.0000
0202-03-28_00:47:03.160000      51351.99        1.10432900e+01       -9.72265882e-09  22.1132  19.2303  19.4328  0.0000
0202-03-28_00:47:03.566000      51352.40        1.13412100e+01       -9.04085882e-09  22.1132  19.2303  19.4328  0.0000
0202-03-28_00:47:03.926000      51352.76        1.16395500e+01       -3.52505882e-09  22.1091  19.2224  19.4235  0.0000
0202-03-28_00:47:04.290000      51353.12        1.19375700e+01       -2.03765882e-09  22.1091  19.2224  19.4235  0.0000
0202-03-28_00:47:04.640000      51353.47        1.22358800e+01       -4.70255882e-09  22.0946  19.2191  19.3964  0.0000
0202-03-28_00:47:04.990000      51353.82        1.25339300e+01       -1.55483588e-08  22.0946  19.2191  19.3964  0.0000
0202-03-28_00:47:05.336000      51354.16        1.28319700e+01       -1.96387588e-08  22.0946  19.2191  19.3964  0.0000
0202-03-28_00:47:05.684000      51354.51        1.31303800e+01       -2.29234588e-08  22.1010  19.2278  19.4216  0.0000
0202-03-28_00:47:06.040000      51354.87        1.34284600e+01       -2.60222588e-08  22.1010  19.2278  19.4216  0.0000
0202-03-28_00:47:06.387000      51355.22        1.37263600e+01       -2.16219588e-08  22.1010  19.2278  19.4216  0.0000
0202-03-28_00:47:06.734000      51355.57        1.40245900e+01       -2.75728588e-08  22.0965  19.2144  19.4009  0.0000
0202-03-28_00:47:07.082000      51355.91        1.43226600e+01       -3.20995588e-08  22.0965  19.2144  19.4009  0.0000
0202-03-28_00:47:07.430000      51356.26        1.46209100e+01       -3.33394588e-08  22.0965  19.2144  19.4009  0.0000
0202-03-28_00:47:07.790000      51356.62        1.49190200e+01       -3.71199588e-08  22.0934  19.2252  19.4029  0.0000
0202-03-28_00:47:08.137000      51356.97        1.52169900e+01       -2.91251588e-08  22.0934  19.2252  19.4029  0.0000
0202-03-28_00:47:08.492000      51357.32        1.55155300e+01       -4.21400588e-08  22.0934  19.2252  19.4029  0.0000
0202-03-28_00:47:08.906000      51357.73        1.58135600e+01       -5.44731588e-08  22.1036  19.2204  19.4195  0.0000
0202-03-28_00:47:09.250000      51358.08        1.61118500e+01       -5.71381588e-08  22.1036  19.2204  19.4195  0.0000
0202-03-28_00:47:09.617000      51358.44        1.64099000e+01       -5.32336588e-08  22.1036  19.2204  19.4195  0.0000
0202-03-28_00:47:09.973000      51358.80        1.67078800e+01       -6.06707588e-08  22.0912  19.2175  19.3922  0.0000
0202-03-28_00:47:10.316000      51359.15        1.70063700e+01       -6.83557588e-08  22.0912  19.2175  19.3922  0.0000
0202-03-28_00:47:10.664000      51359.49        1.73046800e+01       -6.38315588e-08  22.1030  19.2260  19.4266  0.0000
0202-03-28_00:47:11.023000      51359.85        1.76024600e+01       -5.93072588e-08  22.1030  19.2260  19.4266  0.0000
0202-03-28_00:47:11.370000      51360.20        1.79009400e+01       -5.89354588e-08  22.1030  19.2260  19.4266  0.0000
0202-03-28_00:47:11.720000      51360.55        1.81989300e+01       -6.06707588e-08  22.0983  19.2127  19.4035  0.0000
0202-03-28_00:47:12.066000      51360.90        1.84972500e+01       -6.25300588e-08  22.0983  19.2127  19.4035  0.0000
0202-03-28_00:47:12.414000      51361.24        1.87951500e+01       -6.06707588e-08  22.0983  19.2127  19.4035  0.0000
0202-03-28_00:47:12.773000      51361.60        1.90934100e+01       -4.48023588e-08  22.1002  19.2242  19.4105  0.0000
0202-03-28_00:47:13.117000      51361.95        1.93913800e+01       -3.73015588e-08  22.1002  19.2242  19.4105  0.0000
0202-03-28_00:47:13.465000      51362.30        1.96899600e+01       -1.98244588e-08  22.1002  19.2242  19.4105  0.0000
0202-03-28_00:47:13.812000      51362.64        1.99882700e+01        1.75469412e-08  22.0983  19.2134  19.3995  0.0000
0202-03-28_00:47:14.160000      51362.99        2.02863100e+01        7.26433412e-08  22.0983  19.2134  19.3995  0.0000
0202-03-28_00:47:14.566000      51363.40        2.05844300e+01        1.37593841e-07  22.0983  19.2134  19.3995  0.0000
0202-03-28_00:47:14.918000      51363.75        2.08824500e+01        2.42208741e-07  22.0960  19.2173  19.3940  0.0000
0202-03-28_00:47:15.266000      51364.09        2.11808500e+01        3.60830141e-07  22.0960  19.2173  19.3940  0.0000
0202-03-28_00:47:15.620000      51364.45        2.14787400e+01        5.70989641e-07  22.0960  19.2173  19.3940  0.0000
0202-03-28_00:47:15.970000      51364.80        2.17774000e+01        8.34262341e-07  22.1040  19.2270  19.4228  0.0000
0202-03-28_00:47:16.312000      51365.14        2.20755700e+01        1.20655024e-06  22.1040  19.2270  19.4228  0.0000
0202-03-28_00:47:16.664000      51365.49        2.23733800e+01        1.70756154e-06  22.1055  19.2130  19.4048  0.0000
0202-03-28_00:47:17.010000      51365.84        2.26714700e+01        2.79696994e-06  22.1055  19.2130  19.4048  0.0000
0202-03-28_00:47:17.355000      51366.19        2.29703500e+01        3.92114673e-06  22.1055  19.2130  19.4048  0.0000
0202-03-28_00:47:17.703000      51366.53        2.32680400e+01        5.41841705e-06  22.1005  19.2233  19.4036  0.0000
0202-03-28_00:47:18.055000      51366.88        2.35661700e+01        7.51040593e-06  22.1005  19.2233  19.4036  0.0000
0202-03-28_00:47:18.402000      51367.23        2.38643200e+01        1.03815527e-05  22.1005  19.2233  19.4036  0.0000
0202-03-28_00:47:18.750000      51367.58        2.41625700e+01        1.44911042e-05  22.1213  19.2188  19.4245  0.0000
0202-03-28_00:47:19.098000      51367.93        2.44606900e+01        2.06629294e-05  22.1213  19.2188  19.4245  0.0000
