# Tc = 0.00 K, f28-6r20pm2-after90kAnnealPeak
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-10_16:16:33.297000      79330.61        3.00852000e-03        2.14757500e-08  66.8472  66.5129
0202-03-10_16:16:34.605000      79331.92        3.41984800e-03        2.32128600e-08  66.8904  66.5416
0202-03-10_16:16:35.914000      79333.23        3.39291100e-03        1.93374450e-08  66.9408  66.5528
0202-03-10_16:16:37.207000      79334.52        3.24383000e-03        2.56902950e-08  66.9210  66.5242
0202-03-10_16:16:38.477000      79335.79        3.21971300e-03        1.55257400e-08  66.9817  66.5639
0202-03-10_16:16:39.742000      79337.06        3.04310000e-03        2.02361450e-08  66.9966  66.5332
0202-03-10_16:16:41.035000      79338.35        3.16687700e-03        2.07620750e-08  66.9628  66.5088
0202-03-10_16:16:42.330000      79339.64        3.26972700e-03        2.36140250e-08  67.0178  66.5520
0202-03-10_16:16:43.617000      79340.93        3.41695400e-03        1.85627300e-08  67.0475  66.5548
0202-03-10_16:16:44.957000      79342.27        3.06929500e-03        1.85627300e-08  67.0406  66.5291
0202-03-10_16:16:46.240000      79343.55        3.35150300e-03        1.91526050e-08  67.0676  66.5515
0202-03-10_16:16:47.570000      79344.88        3.30890800e-03        1.61765200e-08  67.0237  66.5362
0202-03-10_16:16:48.840000      79346.15        3.22408900e-03        1.10632550e-08  67.0478  66.5045
0202-03-10_16:16:50.125000      79347.44        3.00146900e-03        1.76950050e-08  67.1437  66.5881
0202-03-10_16:16:51.395000      79348.71        3.20806000e-03        1.71371900e-08  67.0920  66.5416
0202-03-10_16:16:52.670000      79349.99        3.15210700e-03        2.10728400e-08  67.1120  66.5383
0202-03-10_16:16:53.957000      79351.27        2.96889100e-03        2.55663400e-08  67.1487  66.5440
0202-03-10_16:16:55.227000      79352.54        2.96213800e-03        1.41622000e-08  67.1335  66.5433
0202-03-10_16:16:56.500000      79353.81        3.13444500e-03        1.86556800e-08  67.1651  66.5633
0202-03-10_16:16:57.770000      79355.08        2.96992800e-03        1.89655650e-08  67.2050  66.5918
0202-03-10_16:16:59.040000      79356.35        2.88481400e-03        1.87176600e-08  67.1764  66.5616
0202-03-10_16:17:00.330000      79357.64        2.98632900e-03        1.96783300e-08  67.2168  66.5746
0202-03-10_16:17:01.620000      79358.93        2.83450200e-03        1.53707950e-08  67.2188  66.5892
0202-03-10_16:17:02.910000      79360.22        2.79606300e-03        1.89655800e-08  67.1941  66.5608
0202-03-10_16:17:04.195000      79361.51        2.81565400e-03        1.66731500e-08  67.2592  66.6026
