# Ic = 0.10 A, n = 6.77 , Tavg = 70.06 K, afterTc-77k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_15:14:38.750000      700.05        7.13499800e-03       -4.19049820e-08  70.0805  68.9355  69.6590  0.0000
0202-03-29_15:14:39.110000      700.40        2.14990200e-02       -4.07894020e-08  70.0805  68.9355  69.6590  0.0000
0202-03-29_15:14:39.470000      700.76        3.10181900e-02       -5.30608520e-08  70.0805  68.9355  69.6590  0.0000
0202-03-29_15:14:39.816000      701.11        4.15055000e-02       -5.77711020e-08  70.0781  68.9364  69.6633  0.0000
0202-03-29_15:14:40.164000      701.46        5.13427400e-02       -7.04763920e-08  70.0781  68.9364  69.6633  0.0000
0202-03-29_15:14:40.574000      701.87        6.15340100e-02       -8.06406320e-08  70.0781  68.9364  69.6633  0.0000
0202-03-29_15:14:40.926000      702.22        7.11367400e-02       -9.01850920e-08  70.0748  68.9367  69.6516  0.0000
0202-03-29_15:14:41.280000      702.58        8.11595000e-02       -8.48550620e-08  70.0748  68.9367  69.6516  0.0000
0202-03-29_15:14:41.645000      702.94        9.10079200e-02       -2.38076920e-08  70.0748  68.9367  69.6516  0.0000
0202-03-29_15:14:42.004000      703.30        1.00877800e-01        1.11054318e-07  70.0808  68.9372  69.6602  0.0000
0202-03-29_15:14:42.348000      703.64        1.11104000e-01        3.80716358e-07  70.0808  68.9372  69.6602  0.0000
0202-03-29_15:14:42.700000      703.99        1.20818000e-01        8.54282808e-07  70.0695  68.9375  69.6559  0.0000
0202-03-29_15:14:43.047000      704.34        1.30603300e-01        2.03506912e-06  70.0695  68.9375  69.6559  0.0000
0202-03-29_15:14:43.395000      704.69        1.39870500e-01        3.35865049e-06  70.0695  68.9375  69.6559  0.0000
0202-03-29_15:14:43.746000      705.04        1.50938100e-01        5.22756762e-06  70.0720  68.9382  69.6488  0.0000
0202-03-29_15:14:44.094000      705.39        1.60567600e-01        7.56949649e-06  70.0720  68.9382  69.6488  0.0000
0202-03-29_15:14:44.440000      705.74        1.70780900e-01        1.05605879e-05  70.0720  68.9382  69.6488  0.0000
0202-03-29_15:14:44.790000      706.08        1.80506800e-01        1.42045492e-05  70.0629  68.9390  69.6511  0.0000
0202-03-29_15:14:45.137000      706.43        1.90416800e-01        1.84475220e-05  70.0629  68.9390  69.6511  0.0000
0202-03-29_15:14:45.490000      706.78        2.00687400e-01        2.36841164e-05  70.0629  68.9390  69.6511  0.0000
