# Ic = 8.97 A, n = 21.24 , Tavg = 22.23 K, 22k-30p3pm2-03T-0nA-anneal95k-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-29_08:05:02.633000      22380.40        7.82615500e-03       -4.97878444e-09  22.2180  20.0334  20.2110  0.0000
0202-03-29_08:05:02.996000      22380.76        3.10038200e-01        1.04533756e-08  22.2180  20.0334  20.2110  0.0000
0202-03-29_08:05:03.344000      22381.11        6.08034000e-01        1.54734756e-08  22.2180  20.0334  20.2110  0.0000
0202-03-29_08:05:03.690000      22381.46        9.06471700e-01        1.11351156e-08  22.2291  20.0304  20.2295  0.0000
0202-03-29_08:05:04.040000      22381.81        1.20431000e+00       -3.18146244e-08  22.2291  20.0304  20.2295  0.0000
0202-03-29_08:05:04.387000      22382.15        1.50240200e+00       -2.05936244e-08  22.2291  20.0304  20.2295  0.0000
0202-03-29_08:05:04.746000      22382.51        1.80050700e+00        1.10796256e-08  22.2158  20.0279  20.2006  0.0000
0202-03-29_08:05:05.090000      22382.86        2.09866300e+00        1.72152956e-08  22.2158  20.0279  20.2006  0.0000
0202-03-29_08:05:05.438000      22383.21        2.39701800e+00        1.34347256e-08  22.2158  20.0279  20.2006  0.0000
0202-03-29_08:05:05.790000      22383.55        2.69517000e+00        7.05114556e-09  22.2298  20.0379  20.2309  0.0000
0202-03-29_08:05:06.137000      22383.90        2.99317200e+00        1.02119456e-08  22.2298  20.0379  20.2309  0.0000
0202-03-29_08:05:06.500000      22384.27        3.29190900e+00        9.65416556e-09  22.2298  20.0379  20.2309  0.0000
0202-03-29_08:05:06.918000      22384.68        3.58956500e+00        2.13057456e-08  22.2228  20.0246  20.2134  0.0000
0202-03-29_08:05:07.273000      22385.04        3.88793200e+00        1.59757656e-08  22.2228  20.0246  20.2134  0.0000
0202-03-29_08:05:07.625000      22385.39        4.18659800e+00        2.13677156e-08  22.2228  20.0246  20.2134  0.0000
0202-03-29_08:05:07.984000      22385.75        4.48444600e+00        9.59218556e-09  22.2192  20.0343  20.2140  0.0000
0202-03-29_08:05:08.332000      22386.10        4.78278500e+00        1.73392456e-08  22.2192  20.0343  20.2140  0.0000
0202-03-29_08:05:08.680000      22386.45        5.08151400e+00        1.93844756e-08  22.2311  20.0309  20.2310  0.0000
0202-03-29_08:05:09.027000      22386.80        5.37879700e+00        1.23811256e-08  22.2311  20.0309  20.2310  0.0000
0202-03-29_08:05:09.375000      22387.14        5.67694600e+00        1.35586856e-08  22.2311  20.0309  20.2310  0.0000
0202-03-29_08:05:09.734000      22387.50        5.97476300e+00        1.91365656e-08  22.2160  20.0277  20.2032  0.0000
0202-03-29_08:05:10.082000      22387.85        6.27283700e+00        3.29568756e-08  22.2160  20.0277  20.2032  0.0000
0202-03-29_08:05:10.430000      22388.20        6.57132800e+00        3.04764656e-08  22.2160  20.0277  20.2032  0.0000
0202-03-29_08:05:10.777000      22388.55        6.86958600e+00        2.83688156e-08  22.2298  20.0380  20.2330  0.0000
0202-03-29_08:05:11.125000      22388.89        7.16782200e+00        2.27289556e-08  22.2298  20.0380  20.2330  0.0000
0202-03-29_08:05:11.496000      22389.26        7.46576800e+00        1.65312956e-08  22.2298  20.0380  20.2330  0.0000
0202-03-29_08:05:11.883000      22389.65        7.76367700e+00        3.05379856e-08  22.2237  20.0257  20.2122  0.0000
0202-03-29_08:05:12.230000      22390.00        8.06174900e+00        4.49165356e-08  22.2237  20.0257  20.2122  0.0000
0202-03-29_08:05:12.582000      22390.35        8.35996000e+00        6.59265756e-08  22.2237  20.0257  20.2122  0.0000
0202-03-29_08:05:12.938000      22390.70        8.65779300e+00        1.14888016e-07  22.2189  20.0360  20.2130  0.0000
0202-03-29_08:05:13.285000      22391.05        8.95592800e+00        2.26941536e-07  22.2189  20.0360  20.2130  0.0000
0202-03-29_08:05:13.633000      22391.40        9.25411400e+00        4.23407056e-07  22.2307  20.0328  20.2300  0.0000
0202-03-29_08:05:13.980000      22391.75        9.55235600e+00        7.84420186e-07  22.2307  20.0328  20.2300  0.0000
0202-03-29_08:05:14.330000      22392.10        9.85070700e+00        1.40957719e-06  22.2307  20.0328  20.2300  0.0000
0202-03-29_08:05:14.676000      22392.44        1.01487700e+01        3.14646873e-06  22.2167  20.0295  20.1996  0.0000
0202-03-29_08:05:15.030000      22392.80        1.04470600e+01        5.45211864e-06  22.2167  20.0295  20.1996  0.0000
0202-03-29_08:05:15.380000      22393.15        1.07445800e+01        9.35998518e-06  22.2167  20.0295  20.1996  0.0000
0202-03-29_08:05:15.727000      22393.50        1.10432400e+01        1.60894344e-05  22.2323  20.0401  20.2333  0.0000
0202-03-29_08:05:16.074000      22393.84        1.13409800e+01        2.80703676e-05  22.2323  20.0401  20.2333  0.0000
