====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 150 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 685742.E-02 A   Straggling = 117194.E-02 A
 Ion Lateral Range = 127431.E-02 A   Straggling = 160487.E-02 A
 Ion Radial  Range = 201623.E-02 A   Straggling = 107747.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2000100.E-04 37747274.E-04 43174502.E-04 43187333.E-04 17648875.E-04 
4000100.E-04 25969013.E-04 30839146.E-04 36980193.E-04 13136011.E-04 
6000100.E-04 22770172.E-04 27634455.E-04 43629361.E-04 21566326.E-04 
8000100.E-04 21460944.E-04 25876805.E-04 38205640.E-04 16202583.E-04 
1000010.E-03 35284272.E-04 38804260.E-04 44602931.E-04 14702821.E-04 
1200010.E-03 19640612.E-04 25103151.E-04 41675323.E-04 17753673.E-04 
1400010.E-03 23796236.E-04 28737312.E-04 39953393.E-04 16185055.E-04 
1600010.E-03 24864203.E-04 29701030.E-04 39768203.E-04 16468406.E-04 
1800010.E-03 20278233.E-04 23147154.E-04 36825377.E-04 17163688.E-04 
2000010.E-03 23166496.E-04 29283839.E-04 35091237.E-04 19976465.E-04 
2200010.E-03 23528147.E-04 28201829.E-04 37809579.E-04 15949890.E-04 
2400010.E-03 22806335.E-04 28416919.E-04 37161006.E-04 17333060.E-04 
2600010.E-03 22394465.E-04 26703603.E-04 38219499.E-04 14582851.E-04 
2800010.E-03 26131714.E-04 31443732.E-04 40696199.E-04 15750942.E-04 
3000010.E-03 23255189.E-04 27381239.E-04 38600328.E-04 15024939.E-04 
3200010.E-03 21945895.E-04 26726951.E-04 37693635.E-04 14647920.E-04 
3400010.E-03 22943934.E-04 27213266.E-04 36472196.E-04 15415148.E-04 
3600010.E-03 23955597.E-04 27849787.E-04 35967382.E-04 13671303.E-04 
3800010.E-03 20774116.E-04 25947672.E-04 33905947.E-04 14907543.E-04 
4000010.E-03 21170050.E-04 25898831.E-04 33589307.E-04 13556575.E-04 
4200010.E-03 20641653.E-04 25069965.E-04 33102140.E-04 13772010.E-04 
4400010.E-03 20843007.E-04 24759574.E-04 33032202.E-04 13013529.E-04 
4600010.E-03 19850754.E-04 23995894.E-04 31177766.E-04 12896484.E-04 
