====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 150 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     2.E+04 A ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 5 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
200010.E-03  1290.00E-08  2299.50E-08  
400010.E-03  3450.00E-08  4033.55E-08  
600010.E-03  5990.00E-08  6077.37E-08  
800010.E-03  9090.00E-08  9976.04E-08  
100001.E-02  1287.00E-07  1468.84E-07  
120001.E-02  1452.00E-07  1486.67E-07  
140001.E-02  9110.00E-08  1028.45E-07  
160001.E-02  1181.00E-07  1252.55E-07  
180001.E-02  1330.00E-07  1378.26E-07  
200001.E-02  1505.00E-07  1982.75E-07  
220001.E-02  1650.00E-07  1786.68E-07  
240001.E-02  1655.00E-07  1636.38E-07  
260001.E-02  1772.00E-07  1738.50E-07  
280001.E-02  1863.00E-07  1693.40E-07  
300001.E-02  1878.00E-07  1853.79E-07  
320001.E-02  2049.00E-07  2079.34E-07  
340001.E-02  2274.00E-07  2325.86E-07  
360001.E-02  2317.00E-07  2202.82E-07  
380001.E-02  2465.00E-07  2181.45E-07  
400001.E-02  2842.00E-07  2503.92E-07  
420001.E-02  2999.00E-07  2634.11E-07  
440001.E-02  3212.00E-07  2498.59E-07  
460001.E-02  3621.00E-07  2651.34E-07  
480001.E-02  3778.00E-07  2731.89E-07  
500001.E-02  4438.00E-07  3046.39E-07  
520001.E-02  4803.00E-07  3037.23E-07  
540001.E-02  5266.00E-07  3103.57E-07  
560001.E-02  5915.00E-07  3442.54E-07  
580001.E-02  6541.00E-07  3248.16E-07  
600001.E-02  7442.00E-07  3358.31E-07  
620001.E-02  8079.00E-07  3359.94E-07  
640001.E-02  8914.00E-07  3264.18E-07  
660001.E-02  9444.00E-07  2910.30E-07  
680001.E-02  9673.00E-07  2672.18E-07  
700001.E-02  9617.00E-07  2162.36E-07  
720001.E-02  8923.00E-07  1723.87E-07  
740001.E-02  7957.00E-07  1276.09E-07  
760001.E-02  6481.00E-07  8298.13E-08  
780001.E-02  5028.00E-07  5290.91E-08  
800001.E-02  3456.00E-07  2838.57E-08  
820001.E-02  2014.00E-07  1203.79E-08  
840001.E-02  1190.00E-07  6887.67E-09  
860001.E-02  5960.00E-08  2846.27E-09  
880001.E-02  2570.00E-08  6906.40E-10  
900001.E-02  1060.00E-08  5648.84E-11  
920001.E-02  3500.00E-09  1303.16E-10  
940001.E-02  2000.00E-09  0000.00E+00  
960001.E-02  6000.00E-10  0000.00E+00  
980001.E-02  0000.00E+00  0000.00E+00  
100000.E-01  0000.00E+00  0000.00E+00  
102000.E-01  0000.00E+00  0000.00E+00  
