# Ic = 6.20 A, n = 27.05 , Tavg = 20.01 K, f28-50e19pm2-1200keV-0nA-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-08_21:34:01.945000      33751.07       -4.39494500e-01       -7.57817240e-08  20.0424  19.6694
0202-03-08_21:34:02.355000      33751.48       -4.39663800e-01       -5.45229240e-08  20.0424  19.6694
0202-03-08_21:34:02.820000      33751.95       -4.39349200e-01       -4.26849340e-08  20.0424  19.6694
0202-03-08_21:34:03.230000      33752.36       -4.40064600e-01       -5.36552240e-08  20.0176  19.8007
0202-03-08_21:34:03.633000      33752.76       -4.40411500e-01       -7.20629840e-08  20.0176  19.8007
0202-03-08_21:34:04.040000      33753.17       -4.41989200e-01       -5.68786740e-08  20.0478  19.7289
0202-03-08_21:34:04.445000      33753.57       -4.45300300e-01       -6.43785040e-08  20.0478  19.7289
0202-03-08_21:34:04.860000      33753.99       -1.70234100e-01       -5.83665440e-08  20.0271  19.6483
0202-03-08_21:34:05.273000      33754.40        3.18794900e-02       -3.14676540e-08  20.0271  19.6483
0202-03-08_21:34:05.670000      33754.80        4.19601400e-01       -4.78920940e-08  20.0271  19.6483
0202-03-08_21:34:06.082000      33755.21        6.26348500e-01       -7.20638940e-08  20.0683  19.7205
0202-03-08_21:34:06.484000      33755.61        1.01571500e+00       -4.94415640e-08  20.0683  19.7205
0202-03-08_21:34:06.887000      33756.01        1.40492300e+00       -8.29721940e-08  20.0378  19.6440
0202-03-08_21:34:07.293000      33756.42        1.60943700e+00       -1.02061724e-07  20.0378  19.6440
0202-03-08_21:34:07.695000      33756.82        1.99882700e+00       -6.80352640e-08  20.0378  19.6440
0202-03-08_21:34:08.094000      33757.22        2.20453100e+00       -6.03498640e-08  20.0592  19.8272
0202-03-08_21:34:08.490000      33757.62        2.59081300e+00       -8.78685340e-08  20.0592  19.8272
0202-03-08_21:34:08.890000      33758.02        2.79713300e+00       -8.73727040e-08  20.0473  19.7093
0202-03-08_21:34:09.305000      33758.43        3.18729900e+00       -9.22070640e-08  20.0473  19.7093
0202-03-08_21:34:09.707000      33758.83        3.37112600e+00       -8.58842940e-08  20.0473  19.7093
0202-03-08_21:34:10.100000      33759.23        3.78473600e+00       -8.60060940e-08  20.0465  19.8149
0202-03-08_21:34:10.504000      33759.63        3.96922300e+00       -7.98081940e-08  20.0465  19.8149
0202-03-08_21:34:10.918000      33760.04        4.37662900e+00       -8.81133840e-08  20.0460  19.8172
0202-03-08_21:34:11.320000      33760.45        4.76946300e+00       -1.00199294e-07  20.0460  19.8172
0202-03-08_21:34:11.727000      33760.85        4.97087700e+00       -1.01996684e-07  20.0460  19.8172
0202-03-08_21:34:12.137000      33761.26        5.35921900e+00       -7.72670540e-08  20.0400  19.6091
0202-03-08_21:34:12.543000      33761.67        5.54364100e+00       -8.23493340e-08  20.0400  19.6091
0202-03-08_21:34:12.945000      33762.07        5.95306600e+00       -7.70191440e-08  20.0273  19.7932
0202-03-08_21:34:13.350000      33762.48        6.13901700e+00        2.69816760e-08  20.0273  19.7932
0202-03-08_21:34:13.832000      33762.96        6.54725100e+00        6.68216736e-07  20.0273  19.7932
0202-03-08_21:34:14.240000      33763.36        6.73148200e+00        2.06906680e-06  20.0622  19.6620
0202-03-08_21:34:14.640000      33763.77        7.12324900e+00        8.79757227e-06  20.0622  19.6620
0202-03-08_21:34:15.047000      33764.17        7.32910800e+00        1.72193446e-05  20.0115  19.7861
0202-03-08_21:34:15.453000      33764.58        7.71494500e+00        5.81552546e-05  20.0115  19.7861
