====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 10000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958714.E-01 A   Straggling = 450361.E-02 A
 Ion Lateral Range = 676933.E-02 A   Straggling = 933304.E-02 A
 Ion Radial  Range = 105959.E-01 A   Straggling = 781232.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1415010.E-03 36756687.E-03 36756687.E-03 70741368.E-03 00000000.E+00 
2830010.E-03 40179778.E-03 40179778.E-03 86693497.E-03 00000000.E+00 
4245010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5660010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7075010.E-03 72638949.E-03 72638949.E-03 73832003.E-03 00000000.E+00 
8490010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9905010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1132001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1273501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1415001.E-02 33235861.E-03 40831294.E-03 63898838.E-03 17267199.E-03 
1556501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1698001.E-02 27650254.E-03 27650254.E-03 53466057.E-03 00000000.E+00 
1839501.E-02 63097268.E-03 63097268.E-03 73777226.E-03 00000000.E+00 
1981001.E-02 54045358.E-03 56409384.E-03 69573713.E-03 11309121.E-03 
2122501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2264001.E-02 66819077.E-04 68024224.E-04 85143151.E-03 79831588.E-04 
2405501.E-02 67731958.E-03 68185442.E-03 84022056.E-03 62297013.E-04 
2547001.E-02 49276580.E-03 56993196.E-03 60879852.E-03 20056943.E-03 
2688501.E-02 74408741.E-03 74408741.E-03 87053298.E-03 00000000.E+00 
2830001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2971501.E-02 56003026.E-03 62662084.E-03 88175160.E-03 18528181.E-04 
3113001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3254501.E-02 32844972.E-03 38145931.E-03 89514190.E-03 38146812.E-04 
3396001.E-02 26606317.E-04 26606317.E-04 80599782.E-03 00000000.E+00 
3537501.E-02 64225856.E-03 64370854.E-03 90441920.E-03 36750433.E-04 
3679001.E-02 30907585.E-03 30907585.E-03 35704021.E-03 00000000.E+00 
3820501.E-02 76181786.E-03 77058536.E-03 76739556.E-03 11407147.E-03 
3962001.E-02 35302043.E-03 35302043.E-03 36412927.E-03 00000000.E+00 
4103501.E-02 61380756.E-03 65145107.E-03 92500046.E-03 73581451.E-06 
4245001.E-02 72260315.E-03 73814477.E-03 79939382.E-03 19379648.E-03 
4386501.E-02 48187783.E-03 53720018.E-03 74754503.E-03 14003517.E-03 
4528001.E-02 44174684.E-03 44179633.E-03 68441518.E-03 16266033.E-03 
4669501.E-02 62481782.E-03 62481782.E-03 64480326.E-03 00000000.E+00 
4811001.E-02 81459842.E-03 82203797.E-03 88048558.E-03 48273352.E-04 
4952501.E-02 42638934.E-03 60225108.E-03 50656220.E-03 34823442.E-03 
5094001.E-02 10013987.E-03 10726582.E-03 43813073.E-03 29874894.E-03 
5235501.E-02 13827655.E-03 21254981.E-03 51818076.E-03 31583516.E-03 
5377001.E-02 37782127.E-03 41591462.E-03 45471799.E-03 15470599.E-03 
5518501.E-02 29219138.E-03 37271413.E-03 51928113.E-03 21087510.E-03 
