====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 150 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 685729.E-02 A   Straggling = 116113.E-02 A
 Ion Lateral Range = 127976.E-02 A   Straggling = 160949.E-02 A
 Ion Radial  Range = 201359.E-02 A   Straggling = 107389.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
2000100.E-04 15311476.E-04 16277675.E-04 20229729.E-04 78374387.E-05 
4000100.E-04 24979089.E-04 28120047.E-04 36626936.E-04 13961230.E-04 
6000100.E-04 29088812.E-04 34658710.E-04 46597174.E-04 17532042.E-04 
8000100.E-04 24252194.E-04 29432744.E-04 37241172.E-04 17968349.E-04 
1000010.E-03 20233192.E-04 26880646.E-04 40692960.E-04 21056549.E-04 
1200010.E-03 26022153.E-04 31749243.E-04 41955646.E-04 18250967.E-04 
1400010.E-03 24868838.E-04 31952244.E-04 41706883.E-04 15192006.E-04 
1600010.E-03 24614970.E-04 29287958.E-04 39242577.E-04 15857691.E-04 
1800010.E-03 26232236.E-04 31519156.E-04 40211141.E-04 16852280.E-04 
2000010.E-03 24780886.E-04 29572288.E-04 39887683.E-04 17720496.E-04 
2200010.E-03 24225164.E-04 29748655.E-04 38243387.E-04 12396067.E-04 
2400010.E-03 20733039.E-04 25278540.E-04 33449461.E-04 14523184.E-04 
2600010.E-03 21919904.E-04 27382580.E-04 35123049.E-04 16208974.E-04 
2800010.E-03 21314554.E-04 26496464.E-04 38181462.E-04 15607966.E-04 
3000010.E-03 19573944.E-04 24136070.E-04 33924956.E-04 16309688.E-04 
3200010.E-03 22907743.E-04 27330743.E-04 37428430.E-04 14530170.E-04 
3400010.E-03 24062830.E-04 28611063.E-04 38747805.E-04 14780973.E-04 
3600010.E-03 24781766.E-04 28466384.E-04 36711195.E-04 14035974.E-04 
3800010.E-03 23689621.E-04 27708688.E-04 34945235.E-04 14589927.E-04 
4000010.E-03 20929215.E-04 25202334.E-04 34372864.E-04 14397468.E-04 
4200010.E-03 20487781.E-04 24718915.E-04 33548447.E-04 12930856.E-04 
4400010.E-03 21426214.E-04 25537159.E-04 34707916.E-04 13241106.E-04 
4600010.E-03 20709873.E-04 24767000.E-04 31967450.E-04 12800802.E-04 
