# Ic = 3.71 A, n = 14.76 , Tavg = 50.03 K, 50k-anneal300k-720min-03T
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-01_20:28:57.633000      38656.76        9.06979100e-03       -1.44200733e-08  50.0310  48.8594  49.1817  0.0000
0202-04-01_20:28:57.984000      38657.11        1.12227100e-01       -1.53497733e-08  50.0310  48.8594  49.1817  0.0000
0202-04-01_20:28:58.414000      38657.54        2.11389000e-01       -1.66512733e-08  50.0310  48.8594  49.1817  0.0000
0202-04-01_20:28:58.773000      38657.90        3.10508000e-01       -4.12733333e-11  50.0267  48.8593  49.1995  0.0000
0202-04-01_20:28:59.120000      38658.25        4.10416500e-01       -2.44603733e-08  50.0267  48.8593  49.1995  0.0000
0202-04-01_20:28:59.480000      38658.61        5.09835200e-01       -3.19596733e-08  50.0491  48.8603  49.1859  0.0000
0202-04-01_20:28:59.830000      38658.95        6.08368300e-01       -4.62144733e-08  50.0491  48.8603  49.1859  0.0000
0202-04-01_20:29:00.176000      38659.30        7.08403000e-01       -3.05961733e-08  50.0491  48.8603  49.1859  0.0000
0202-04-01_20:29:00.527000      38659.65        8.07946600e-01       -3.66079733e-08  50.0270  48.8602  49.1865  0.0000
0202-04-01_20:29:00.875000      38660.00        9.06654300e-01       -2.10516733e-08  50.0270  48.8602  49.1865  0.0000
0202-04-01_20:29:01.234000      38660.36        1.00661500e+00       -4.05124733e-08  50.0270  48.8602  49.1865  0.0000
0202-04-01_20:29:01.582000      38660.71        1.10596200e+00       -2.79306733e-08  50.0645  48.8614  49.2021  0.0000
0202-04-01_20:29:01.930000      38661.06        1.20512500e+00       -4.30528733e-08  50.0645  48.8614  49.2021  0.0000
0202-04-01_20:29:02.277000      38661.40        1.30464600e+00       -4.49741733e-08  50.0645  48.8614  49.2021  0.0000
0202-04-01_20:29:02.625000      38661.75        1.40397200e+00       -5.01182733e-08  50.0674  48.8621  49.2112  0.0000
0202-04-01_20:29:02.984000      38662.11        1.50301300e+00       -4.08836733e-08  50.0674  48.8621  49.2112  0.0000
0202-04-01_20:29:03.355000      38662.48        1.60262800e+00       -3.82806733e-08  50.0674  48.8621  49.2112  0.0000
0202-04-01_20:29:03.734000      38662.86        1.70244500e+00       -5.35890733e-08  50.0606  48.8627  49.2085  0.0000
0202-04-01_20:29:04.090000      38663.22        1.80156200e+00       -6.05924733e-08  50.0606  48.8627  49.2085  0.0000
0202-04-01_20:29:04.457000      38663.58        1.90091900e+00       -6.04065733e-08  50.0606  48.8627  49.2085  0.0000
0202-04-01_20:29:04.816000      38663.94        2.00030600e+00       -6.02205733e-08  50.0416  48.8622  49.2132  0.0000
0202-04-01_20:29:05.164000      38664.29        2.09966900e+00       -5.52004733e-08  50.0416  48.8622  49.2132  0.0000
0202-04-01_20:29:05.510000      38664.64        2.19890500e+00       -5.49525733e-08  50.0481  48.8630  49.1986  0.0000
0202-04-01_20:29:05.860000      38664.99        2.29813300e+00       -6.89593733e-08  50.0481  48.8630  49.1986  0.0000
0202-04-01_20:29:06.220000      38665.34        2.39738300e+00       -6.96411733e-08  50.0481  48.8630  49.1986  0.0000
0202-04-01_20:29:06.566000      38665.69        2.49702800e+00       -7.46612733e-08  50.0452  48.8620  49.2049  0.0000
0202-04-01_20:29:06.914000      38666.04        2.59610300e+00       -7.49711733e-08  50.0452  48.8620  49.2049  0.0000
0202-04-01_20:29:07.266000      38666.39        2.69574000e+00       -6.95746733e-08  50.0452  48.8620  49.2049  0.0000
