====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
304000.E+00  3126.50E-08  6483.30E-08  
308000.E+00  3362.50E-08  6162.82E-08  
312000.E+00  3515.50E-08  7202.18E-08  
316000.E+00  4137.50E-08  6949.38E-08  
320000.E+00  4701.00E-08  9950.71E-08  
324000.E+00  5678.50E-08  9404.38E-08  
328000.E+00  7351.50E-08  1092.12E-07  
332000.E+00  1036.85E-07  1483.85E-07  
336000.E+00  1540.90E-07  1834.16E-07  
340000.E+00  2302.90E-07  2373.33E-07  
344000.E+00  2909.25E-07  2558.18E-07  
348000.E+00  2954.30E-07  2338.81E-07  
352000.E+00  2313.10E-07  1668.46E-07  
356000.E+00  1369.50E-07  9604.01E-08  
360000.E+00  5938.50E-08  3842.46E-08  
364000.E+00  1912.00E-08  1188.46E-08  
368000.E+00  4385.00E-09  2245.29E-09  
372000.E+00  6300.00E-10  2785.45E-10  
376000.E+00  3000.00E-11  1030.39E-11  
380000.E+00  0000.00E+00  0000.00E+00  
384000.E+00  0000.00E+00  0000.00E+00  
388000.E+00  0000.00E+00  0000.00E+00  
392000.E+00  0000.00E+00  0000.00E+00  
396000.E+00  0000.00E+00  0000.00E+00  
400000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  29.09761458333333075  eV/Vacancy
