====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 20 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
140001.E-02  1457.14E-09  1855.45E-09  
280001.E-02  5014.29E-09  1108.38E-08  
420001.E-02  9485.71E-09  1134.89E-08  
560001.E-02  1402.86E-08  2935.40E-08  
700001.E-02  1907.14E-08  6991.64E-08  
840001.E-02  9214.29E-09  1033.63E-08  
980001.E-02  1075.71E-08  1776.09E-08  
112000.E-01  1317.14E-08  1916.82E-08  
126000.E-01  1510.00E-08  3009.38E-08  
140000.E-01  1504.29E-08  2894.89E-08  
154000.E-01  1542.86E-08  5053.21E-08  
168000.E-01  1558.57E-08  4051.40E-08  
182000.E-01  1652.86E-08  4313.35E-08  
196000.E-01  1502.86E-08  3175.06E-08  
210000.E-01  1567.14E-08  2524.52E-08  
224000.E-01  1552.86E-08  2870.46E-08  
238000.E-01  1677.14E-08  7305.20E-08  
252000.E-01  1710.00E-08  3179.67E-08  
266000.E-01  1748.57E-08  4556.77E-08  
280000.E-01  1735.71E-08  3313.68E-08  
294000.E-01  1738.57E-08  4774.17E-08  
308000.E-01  1732.86E-08  5585.19E-08  
322000.E-01  1731.43E-08  4335.59E-08  
336000.E-01  1800.00E-08  3820.28E-08  
350000.E-01  1727.14E-08  3607.26E-08  
364000.E-01  1860.00E-08  3102.58E-08  
378000.E-01  1834.29E-08  3832.34E-08  
392000.E-01  1878.57E-08  4502.08E-08  
406000.E-01  1871.43E-08  3220.06E-08  
420000.E-01  1778.57E-08  2943.42E-08  
434000.E-01  1934.29E-08  4746.76E-08  
448000.E-01  1964.29E-08  3207.10E-08  
462000.E-01  1932.86E-08  4273.79E-08  
476000.E-01  2021.43E-08  4812.37E-08  
490000.E-01  2028.57E-08  3490.26E-08  
504000.E-01  2104.29E-08  3337.19E-08  
518000.E-01  2172.86E-08  4597.48E-08  
532000.E-01  2307.14E-08  3877.44E-08  
546000.E-01  2072.86E-08  6501.37E-08  
560000.E-01  2177.14E-08  6034.41E-08  
574000.E-01  2238.57E-08  5886.24E-08  
588000.E-01  2318.57E-08  6984.34E-08  
602000.E-01  2187.14E-08  4444.48E-08  
616000.E-01  2345.71E-08  3028.36E-08  
630000.E-01  2258.57E-08  4352.60E-08  
644000.E-01  2395.71E-08  4418.89E-08  
658000.E-01  2484.29E-08  4422.85E-08  
672000.E-01  2520.00E-08  4943.43E-08  
686000.E-01  2560.00E-08  5217.57E-08  
700000.E-01  2661.43E-08  4837.26E-08  
714000.E-01  2654.29E-08  4689.19E-08  
728000.E-01  2720.00E-08  7689.22E-08  
742000.E-01  2732.86E-08  3746.74E-08  
756000.E-01  2782.86E-08  5991.30E-08  
770000.E-01  2808.57E-08  6512.06E-08  
784000.E-01  2994.29E-08  5169.37E-08  
798000.E-01  3107.14E-08  6512.65E-08  
812000.E-01  3128.57E-08  6340.21E-08  
826000.E-01  3140.00E-08  6845.55E-08  
840000.E-01  3400.00E-08  7283.26E-08  
854000.E-01  3221.43E-08  8329.02E-08  
868000.E-01  3508.57E-08  6493.38E-08  
882000.E-01  3680.00E-08  6953.03E-08  
896000.E-01  3721.43E-08  5373.34E-08  
910000.E-01  3990.00E-08  8703.20E-08  
924000.E-01  4012.86E-08  1009.23E-07  
938000.E-01  4290.00E-08  9423.98E-08  
952000.E-01  4362.86E-08  9294.75E-08  
966000.E-01  4627.14E-08  7624.40E-08  
980000.E-01  4835.71E-08  7940.11E-08  
994000.E-01  5198.57E-08  7397.34E-08  
100800.E+00  5441.43E-08  9955.20E-08  
102200.E+00  6037.14E-08  1101.07E-07  
103600.E+00  6281.43E-08  1355.69E-07  
105000.E+00  7088.57E-08  1419.10E-07  
