# Ic = 20.63 A, n = 27.53 , Tavg = 22.14 K, 15e19pm2-0nA-anneal300k-300min-22k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_00:45:17.770000      51246.60        7.43237300e-03        1.04472857e-09  22.1398  19.2855  19.4851  0.0000
0202-03-28_00:45:18.117000      51246.95        3.08792500e-01        1.55470286e-08  22.1398  19.2855  19.4851  0.0000
0202-03-28_00:45:18.465000      51247.29        6.06830600e-01       -8.00377143e-09  22.1398  19.2855  19.4851  0.0000
0202-03-28_00:45:18.812000      51247.64        9.05403100e-01       -3.24221714e-08  22.1355  19.2727  19.4619  0.0000
0202-03-28_00:45:19.160000      51247.99        1.20395500e+00       -3.97972714e-08  22.1355  19.2727  19.4619  0.0000
0202-03-28_00:45:19.523000      51248.35        1.50125700e+00       -2.30197143e-09  22.1355  19.2727  19.4619  0.0000
0202-03-28_00:45:19.910000      51248.74        1.80000100e+00        2.15587286e-08  22.1339  19.2827  19.4652  0.0000
0202-03-28_00:45:20.258000      51249.09        2.09833300e+00        8.41982857e-09  22.1339  19.2827  19.4652  0.0000
0202-03-28_00:45:20.610000      51249.44        2.39638000e+00        1.55470286e-08  22.1339  19.2827  19.4652  0.0000
0202-03-28_00:45:20.965000      51249.79        2.69438700e+00        1.16425286e-08  22.1452  19.2776  19.4826  0.0000
0202-03-28_00:45:21.312000      51250.14        2.99269400e+00        1.48653286e-08  22.1452  19.2776  19.4826  0.0000
0202-03-28_00:45:21.660000      51250.49        3.29101700e+00        1.19524286e-08  22.1299  19.2746  19.4529  0.0000
0202-03-28_00:45:22.008000      51250.84        3.58907700e+00        1.46848286e-08  22.1299  19.2746  19.4529  0.0000
0202-03-28_00:45:22.355000      51251.19        3.88735100e+00        2.72739286e-08  22.1299  19.2746  19.4529  0.0000
0202-03-28_00:45:22.715000      51251.54        4.18525300e+00        2.21299286e-08  22.1398  19.2834  19.4836  0.0000
0202-03-28_00:45:23.062000      51251.89        4.48309600e+00        2.51048286e-08  22.1398  19.2834  19.4836  0.0000
0202-03-28_00:45:23.410000      51252.24        4.78128800e+00        2.69021286e-08  22.1398  19.2834  19.4836  0.0000
0202-03-28_00:45:23.758000      51252.59        5.07965200e+00        2.52907286e-08  22.1304  19.2696  19.4589  0.0000
0202-03-28_00:45:24.105000      51252.94        5.37775800e+00        2.12003286e-08  22.1304  19.2696  19.4589  0.0000
0202-03-28_00:45:24.453000      51253.28        5.67613000e+00        2.64063286e-08  22.1304  19.2696  19.4589  0.0000
0202-03-28_00:45:24.800000      51253.63        5.97417800e+00        2.84515286e-08  22.1276  19.2802  19.4620  0.0000
0202-03-28_00:45:25.150000      51253.98        6.27242700e+00        1.74198286e-08  22.1276  19.2802  19.4620  0.0000
0202-03-28_00:45:25.527000      51254.36        6.57081500e+00        1.90312286e-08  22.1276  19.2802  19.4620  0.0000
0202-03-28_00:45:25.910000      51254.74        6.86890200e+00        2.70880286e-08  22.1350  19.2739  19.4750  0.0000
0202-03-28_00:45:26.258000      51255.09        7.16708400e+00        2.02087286e-08  22.1350  19.2739  19.4750  0.0000
