# Tc =  nan K, pristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-13_09:17:16.450000       87.49        4.00684300e-03        1.67250675e-06  96.1566  95.0160
0202-10-13_09:17:18.540000       89.58        3.77799400e-03        1.66599966e-06  96.1938  95.0297
0202-10-13_09:17:20.637000       91.68        3.77139100e-03        1.66373748e-06  96.1969  95.0257
0202-10-13_09:17:22.723000       93.76        3.46514700e-03        1.67318946e-06  96.1771  95.0411
0202-10-13_09:17:24.797000       95.84        3.82808400e-03        1.67297272e-06  96.2109  94.9755
0202-10-13_09:17:26.965000       98.01        3.73436200e-03        1.66649597e-06  96.1776  94.9970
0202-10-13_09:17:29.050000      100.09        4.18909100e-03        1.67315916e-06  96.1777  95.0035
0202-10-13_09:17:31.140000      102.18        4.11622200e-03        1.67195069e-06  96.2038  95.0073
0202-10-13_09:17:33.220000      104.26        4.12624000e-03        1.67381005e-06  96.1426  94.9596
0202-10-13_09:17:35.297000      106.34        3.96944400e-03        1.66733378e-06  96.2169  94.9361
0202-10-13_09:17:37.453000      108.50        3.84945500e-03        1.66584630e-06  96.1749  94.9518
0202-10-13_09:17:39.530000      110.57        3.52584600e-03        1.67746719e-06  96.1885  94.9746
0202-10-13_09:17:41.605000      112.65        4.03756500e-03        1.66947057e-06  96.1829  94.9204
0202-10-13_09:17:43.695000      114.74        4.13418000e-03        1.66420244e-06  96.2258  94.9020
0202-10-13_09:17:45.780000      116.82        4.27004800e-03        1.67216675e-06  96.2034  94.9177
0202-10-13_09:17:47.914000      118.96        4.10375400e-03        1.67433611e-06  96.1480  94.9175
0202-10-13_09:17:50.010000      121.06        3.76085300e-03        1.67064839e-06  96.1359  94.8938
0202-10-13_09:17:52.090000      123.13        3.83884200e-03        1.67507931e-06  96.1792  94.8522
0202-10-13_09:17:54.168000      125.21        3.95482400e-03        1.66348930e-06  96.1985  94.8584
0202-10-13_09:17:56.266000      127.31        3.95794200e-03        1.66931520e-06  96.1547  94.8133
0202-10-13_09:17:58.367000      129.41        4.09848700e-03        1.67576025e-06  96.1959  94.8567
0202-10-13_09:18:00.484000      131.53        3.66282800e-03        1.66866370e-06  96.1509  94.8118
0202-10-13_09:18:02.582000      133.62        3.92284200e-03        1.67166964e-06  96.2201  94.7624
0202-10-13_09:18:04.668000      135.71        3.82912200e-03        1.67191871e-06  96.1572  94.7753
0202-10-13_09:18:06.770000      137.81        3.84752500e-03        1.66897474e-06  96.1881  94.7729
