# Ic = 16.28 A, n = 24.56 , Tavg = 22.11 K, 22k-15e19pm2-03T-0nA-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_09:15:29.610000      47516.67        9.76051400e-03        9.94970000e-09  22.0946  20.1917  20.3793  0.0000
0202-03-27_09:15:29.965000      47517.03        3.11377800e-01        1.79447000e-08  22.0946  20.1917  20.3793  0.0000
0202-03-27_09:15:30.320000      47517.38        6.09920700e-01        1.44740000e-08  22.1072  20.2040  20.3996  0.0000
0202-03-27_09:15:30.668000      47517.73        9.07393600e-01        4.71357000e-08  22.1072  20.2040  20.3996  0.0000
0202-03-27_09:15:31.016000      47518.08        1.20604300e+00        4.40989000e-08  22.1072  20.2040  20.3996  0.0000
0202-03-27_09:15:31.363000      47518.43        1.50397200e+00        3.37488000e-08  22.0948  20.1941  20.3905  0.0000
0202-03-27_09:15:31.710000      47518.77        1.80231200e+00        2.89146000e-08  22.0948  20.1941  20.3905  0.0000
0202-03-27_09:15:32.060000      47519.12        2.10058800e+00        2.96583000e-08  22.0948  20.1941  20.3905  0.0000
0202-03-27_09:15:32.406000      47519.47        2.39909700e+00        2.19732000e-08  22.0922  20.2022  20.3869  0.0000
0202-03-27_09:15:32.766000      47519.83        2.69733800e+00        1.56515000e-08  22.0922  20.2022  20.3869  0.0000
0202-03-27_09:15:33.113000      47520.18        2.99519900e+00        2.42043000e-08  22.0922  20.2022  20.3869  0.0000
0202-03-27_09:15:33.460000      47520.52        3.29337800e+00        2.01744000e-08  22.1011  20.2024  20.4075  0.0000
0202-03-27_09:15:33.810000      47520.87        3.59132400e+00        3.54799000e-08  22.1011  20.2024  20.4075  0.0000
0202-03-27_09:15:34.156000      47521.22        3.88940900e+00        3.77726000e-08  22.1011  20.2024  20.4075  0.0000
0202-03-27_09:15:34.516000      47521.58        4.18767700e+00        3.29384000e-08  22.0989  20.1979  20.3929  0.0000
0202-03-27_09:15:34.863000      47521.92        4.48588000e+00        3.54794000e-08  22.0989  20.1979  20.3929  0.0000
0202-03-27_09:15:35.273000      47522.34        4.78399600e+00        3.69049000e-08  22.0989  20.1979  20.3929  0.0000
0202-03-27_09:15:35.625000      47522.69        5.08238200e+00        5.12835000e-08  22.1132  20.2088  20.4124  0.0000
0202-03-27_09:15:35.973000      47523.04        5.38051600e+00        6.11998000e-08  22.1132  20.2088  20.4124  0.0000
0202-03-27_09:15:36.332000      47523.39        5.67844300e+00        6.78933000e-08  22.1112  20.1990  20.4019  0.0000
0202-03-27_09:15:36.688000      47523.75        5.97681500e+00        6.42367000e-08  22.1112  20.1990  20.4019  0.0000
0202-03-27_09:15:37.035000      47524.10        6.27482500e+00        6.54142000e-08  22.1112  20.1990  20.4019  0.0000
0202-03-27_09:15:37.383000      47524.45        6.57307300e+00        6.85131000e-08  22.0948  20.2059  20.3841  0.0000
0202-03-27_09:15:37.742000      47524.80        6.87087100e+00        5.82249000e-08  22.0948  20.2059  20.3841  0.0000
0202-03-27_09:15:38.090000      47525.15        7.16895500e+00        5.90926000e-08  22.0948  20.2059  20.3841  0.0000
0202-03-27_09:15:38.438000      47525.50        7.46750700e+00        5.87207000e-08  22.1081  20.2052  20.4042  0.0000
0202-03-27_09:15:38.785000      47525.85        7.76520000e+00        5.67995000e-08  22.1081  20.2052  20.4042  0.0000
0202-03-27_09:15:39.133000      47526.19        8.06371900e+00        6.18816000e-08  22.1081  20.2052  20.4042  0.0000
0202-03-27_09:15:39.492000      47526.55        8.36135200e+00        6.02129000e-08  22.0861  20.1993  20.3773  0.0000
0202-03-27_09:15:39.836000      47526.90        8.65954200e+00        7.51525000e-08  22.0861  20.1993  20.3773  0.0000
0202-03-27_09:15:40.200000      47527.26        8.95794900e+00        8.25277000e-08  22.0861  20.1993  20.3773  0.0000
0202-03-27_09:15:40.590000      47527.65        9.25607900e+00        8.95311000e-08  22.1075  20.2102  20.4063  0.0000
