# Ic =  nan A, n =  nan , Tavg = 25.08 K, 25k-15e19pm2-03T-0nA-afterTc
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_09:05:22.625000      46909.69        9.31088000e-03        8.91781111e-09  25.0643  23.5847  23.7580  0.0000
0202-03-27_09:05:22.973000      46910.03        3.10901000e-01        3.52581111e-09  25.0643  23.5847  23.7580  0.0000
0202-03-27_09:05:23.324000      46910.39        6.09128000e-01       -1.37656889e-08  25.0676  23.5906  23.7712  0.0000
0202-03-27_09:05:23.680000      46910.74        9.07247400e-01        3.46381111e-09  25.0676  23.5906  23.7712  0.0000
0202-03-27_09:05:24.035000      46911.10        1.20502200e+00        1.84002111e-08  25.0676  23.5906  23.7712  0.0000
0202-03-27_09:05:24.395000      46911.46        1.50351400e+00        1.96397111e-08  25.0666  23.5864  23.7635  0.0000
0202-03-27_09:05:24.742000      46911.80        1.80239700e+00        1.88340111e-08  25.0666  23.5864  23.7635  0.0000
0202-03-27_09:05:25.100000      46912.16        2.10028400e+00        1.15208111e-08  25.0666  23.5864  23.7635  0.0000
0202-03-27_09:05:25.450000      46912.51        2.39874400e+00        1.30702111e-08  25.0630  23.5927  23.7781  0.0000
0202-03-27_09:05:25.797000      46912.86        2.69670100e+00        2.10031111e-09  25.0630  23.5927  23.7781  0.0000
0202-03-27_09:05:26.145000      46913.21        2.99492300e+00        4.88931111e-09  25.0630  23.5927  23.7781  0.0000
0202-03-27_09:05:26.492000      46913.56        3.29288600e+00        1.02224111e-08  25.0768  23.5888  23.7677  0.0000
0202-03-27_09:05:26.850000      46913.91        3.59074700e+00        6.32101111e-09  25.0768  23.5888  23.7677  0.0000
0202-03-27_09:05:27.250000      46914.31        3.88908400e+00        1.28905111e-08  25.0768  23.5888  23.7677  0.0000
0202-03-27_09:05:27.630000      46914.69        4.18716700e+00        1.25186111e-08  25.0810  23.5909  23.7686  0.0000
