# Ic = 11.53 A, n = 28.00 , Tavg = 22.00 K, ffj51-45e19pm2-anneal300k-720min-0nA-0T-22k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-04_12:35:29.280000      269448.41        6.58682800e-03       -4.30318889e-09  21.9941  19.3658  19.5370  0.0000
0202-04-04_12:35:29.633000      269448.76        2.09761600e-01        9.17111111e-11  21.9842  19.3783  19.5540  0.0000
0202-04-04_12:35:29.980000      269449.10        4.08110600e-01       -9.32898889e-09  21.9842  19.3783  19.5540  0.0000
0202-04-04_12:35:30.330000      269449.45        6.06482600e-01       -6.72588889e-09  21.9842  19.3783  19.5540  0.0000
0202-04-04_12:35:30.703000      269449.83        8.05850400e-01       -1.01966889e-08  21.9949  19.3753  19.5530  0.0000
0202-04-04_12:35:31.055000      269450.18        1.00457700e+00        1.76316111e-08  21.9949  19.3753  19.5530  0.0000
0202-04-04_12:35:31.434000      269450.56        1.20309400e+00        2.30237111e-08  21.9949  19.3753  19.5530  0.0000
0202-04-04_12:35:31.797000      269450.92        1.40237100e+00        1.49665111e-08  21.9685  19.3676  19.5252  0.0000
0202-04-04_12:35:32.145000      269451.27        1.60075700e+00        7.90101111e-09  21.9685  19.3676  19.5252  0.0000
0202-04-04_12:35:32.508000      269451.63        1.79987100e+00        7.65311111e-09  21.9894  19.3808  19.5457  0.0000
0202-04-04_12:35:32.863000      269451.99        1.99885000e+00        1.24874111e-08  21.9894  19.3808  19.5457  0.0000
0202-04-04_12:35:33.210000      269452.34        2.19772200e+00        2.39534111e-08  21.9894  19.3808  19.5457  0.0000
0202-04-04_12:35:33.560000      269452.68        2.39656600e+00        2.66184111e-08  21.9786  19.3695  19.5422  0.0000
0202-04-04_12:35:33.918000      269453.04        2.59568700e+00        1.62061111e-08  21.9786  19.3695  19.5422  0.0000
0202-04-04_12:35:34.266000      269453.39        2.79438300e+00        2.68044111e-08  21.9786  19.3695  19.5422  0.0000
0202-04-04_12:35:34.617000      269453.74        2.99337500e+00        3.41798111e-08  22.0063  19.3824  19.5644  0.0000
0202-04-04_12:35:34.965000      269454.09        3.19190700e+00        2.66834111e-08  22.0063  19.3824  19.5644  0.0000
0202-04-04_12:35:35.312000      269454.44        3.38998200e+00        2.44568111e-08  22.0063  19.3824  19.5644  0.0000
0202-04-04_12:35:35.670000      269454.80        3.58898000e+00        3.41254111e-08  22.0031  19.3788  19.5636  0.0000
0202-04-04_12:35:36.027000      269455.15        3.78795600e+00        2.92911111e-08  22.0031  19.3788  19.5636  0.0000
0202-04-04_12:35:36.395000      269455.52        3.98677400e+00        2.89812111e-08  22.0031  19.3788  19.5636  0.0000
0202-04-04_12:35:36.750000      269455.88        4.18561900e+00        2.69359111e-08  21.9740  19.3709  19.5206  0.0000
0202-04-04_12:35:37.117000      269456.24        4.38394700e+00        2.68119111e-08  21.9740  19.3709  19.5206  0.0000
0202-04-04_12:35:37.465000      269456.59        4.58247600e+00        3.77821111e-08  21.9859  19.3847  19.5358  0.0000
0202-04-04_12:35:37.812000      269456.94        4.78186300e+00        3.94555111e-08  21.9859  19.3847  19.5358  0.0000
0202-04-04_12:35:38.160000      269457.29        4.97978000e+00        4.84423111e-08  21.9859  19.3847  19.5358  0.0000
0202-04-04_12:35:38.510000      269457.64        5.17819100e+00        3.39394111e-08  21.9832  19.3732  19.5485  0.0000
0202-04-04_12:35:38.860000      269457.98        5.37705800e+00        4.30502111e-08  21.9832  19.3732  19.5485  0.0000
0202-04-04_12:35:39.215000      269458.34        5.57645600e+00        4.37320111e-08  21.9832  19.3732  19.5485  0.0000
0202-04-04_12:35:39.562000      269458.69        5.77491600e+00        4.64590111e-08  21.9668  19.3795  19.5428  0.0000
0202-04-04_12:35:39.910000      269459.04        5.97335000e+00        4.96819111e-08  21.9668  19.3795  19.5428  0.0000
0202-04-04_12:35:40.260000      269459.39        6.17204400e+00        5.14173111e-08  21.9668  19.3795  19.5428  0.0000
0202-04-04_12:35:40.610000      269459.73        6.36975700e+00        5.63756111e-08  21.9857  19.3729  19.5448  0.0000
0202-04-04_12:35:40.970000      269460.09        6.57044600e+00        4.55310111e-08  21.9857  19.3729  19.5448  0.0000
0202-04-04_12:35:41.316000      269460.44        6.76741700e+00        3.79708111e-08  21.9857  19.3729  19.5448  0.0000
0202-04-04_12:35:41.664000      269460.79        6.96670800e+00        4.35488111e-08  21.9851  19.3736  19.5429  0.0000
0202-04-04_12:35:42.010000      269461.14        7.16458500e+00        4.46025111e-08  21.9851  19.3736  19.5429  0.0000
0202-04-04_12:35:42.375000      269461.50        7.36402100e+00        3.52438111e-08  21.9851  19.3736  19.5429  0.0000
0202-04-04_12:35:42.754000      269461.88        7.56275400e+00        3.97062111e-08  22.0022  19.3870  19.5544  0.0000
0202-04-04_12:35:43.113000      269462.24        7.76129300e+00        4.44785111e-08  22.0022  19.3870  19.5544  0.0000
0202-04-04_12:35:43.465000      269462.59        7.96034300e+00        3.58635111e-08  21.9931  19.3761  19.5454  0.0000
0202-04-04_12:35:43.820000      269462.95        8.15786600e+00        3.36943111e-08  21.9931  19.3761  19.5454  0.0000
0202-04-04_12:35:44.168000      269463.29        8.35672000e+00        2.59470111e-08  21.9931  19.3761  19.5454  0.0000
0202-04-04_12:35:44.527000      269463.65        8.55499100e+00        3.22068111e-08  21.9778  19.3832  19.5254  0.0000
0202-04-04_12:35:44.883000      269464.01        8.75416600e+00        2.86741111e-08  21.9778  19.3832  19.5254  0.0000
0202-04-04_12:35:45.234000      269464.36        8.95333800e+00        2.39637111e-08  21.9778  19.3832  19.5254  0.0000
0202-04-04_12:35:45.582000      269464.71        9.15111700e+00        1.34894111e-08  21.9789  19.3847  19.5529  0.0000
0202-04-04_12:35:45.940000      269465.07        9.35000700e+00        1.15681111e-08  21.9789  19.3847  19.5529  0.0000
0202-04-04_12:35:46.290000      269465.41        9.54938400e+00        1.85716111e-08  21.9789  19.3847  19.5529  0.0000
0202-04-04_12:35:46.637000      269465.76        9.74764000e+00        1.39833111e-08  21.9753  19.3846  19.5406  0.0000
0202-04-04_12:35:46.984000      269466.11        9.94569700e+00        1.14383111e-08  21.9753  19.3846  19.5406  0.0000
0202-04-04_12:35:47.340000      269466.47        1.01451700e+01        2.36474111e-08  21.9753  19.3846  19.5406  0.0000
0202-04-04_12:35:47.715000      269466.84        1.03439800e+01        2.44531111e-08  21.9937  19.3888  19.5563  0.0000
0202-04-04_12:35:48.074000      269467.20        1.05418300e+01        3.01551111e-08  21.9937  19.3888  19.5563  0.0000
0202-04-04_12:35:48.438000      269467.56        1.07411200e+01        4.05055111e-08  21.9937  19.3888  19.5563  0.0000
0202-04-04_12:35:48.790000      269467.91        1.09394000e+01        6.12682111e-08  21.9897  19.3777  19.5684  0.0000
0202-04-04_12:35:49.137000      269468.26        1.11378400e+01        1.00252511e-07  21.9897  19.3777  19.5684  0.0000
0202-04-04_12:35:49.484000      269468.61        1.13366800e+01        1.61797011e-07  21.9860  19.3848  19.5344  0.0000
0202-04-04_12:35:49.836000      269468.96        1.15365000e+01        2.44352111e-07  21.9860  19.3848  19.5344  0.0000
0202-04-04_12:35:50.184000      269469.31        1.17343800e+01        3.65333711e-07  21.9860  19.3848  19.5344  0.0000
0202-04-04_12:35:50.530000      269469.66        1.19343200e+01        5.58582011e-07  21.9795  19.3861  19.5629  0.0000
0202-04-04_12:35:50.880000      269470.01        1.21315700e+01        8.56697611e-07  21.9795  19.3861  19.5629  0.0000
0202-04-04_12:35:51.234000      269470.36        1.23296600e+01        1.30876721e-06  21.9795  19.3861  19.5629  0.0000
0202-04-04_12:35:51.586000      269470.71        1.25293300e+01        2.39245761e-06  21.9722  19.3783  19.5221  0.0000
0202-04-04_12:35:51.934000      269471.06        1.27271400e+01        3.50887261e-06  21.9722  19.3783  19.5221  0.0000
0202-04-04_12:35:52.280000      269471.41        1.29261900e+01        5.10834631e-06  21.9722  19.3783  19.5221  0.0000
0202-04-04_12:35:52.630000      269471.75        1.31236200e+01        7.56770811e-06  22.0038  19.3848  19.5745  0.0000
0202-04-04_12:35:52.977000      269472.10        1.33228400e+01        1.13232820e-05  22.0038  19.3848  19.5745  0.0000
0202-04-04_12:35:53.344000      269472.47        1.35226900e+01        1.68694201e-05  22.0038  19.3848  19.5745  0.0000
0202-04-04_12:35:53.730000      269472.86        1.37206800e+01        2.53924763e-05  22.0000  19.3795  19.5600  0.0000
