====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 14000.E+01 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =050000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
140001.E-02  6718.24E-03  7980.54E-08
280001.E-02  6723.50E-03  2072.92E-07
420001.E-02  6742.99E-03  2605.40E-07
560001.E-02  6768.13E-03  4885.71E-07
700001.E-02  6804.33E-03  6826.15E-07
840001.E-02  6836.30E-03  5808.05E-07
980001.E-02  6858.26E-03  6400.59E-07
112000.E-01  6880.58E-03  5140.78E-07
126000.E-01  6911.83E-03  5369.47E-07
140000.E-01  6944.82E-03  7397.29E-07
154000.E-01  6981.76E-03  1028.83E-06
168000.E-01  7016.03E-03  1093.26E-06
182000.E-01  7047.45E-03  6281.51E-07
196000.E-01  7093.35E-03  9538.63E-07
210000.E-01  7123.81E-03  5288.90E-07
224000.E-01  7156.03E-03  7468.77E-07
238000.E-01  7191.66E-03  6859.37E-07
252000.E-01  7230.50E-03  6796.22E-07
266000.E-01  7263.47E-03  8520.82E-07
280000.E-01  7294.39E-03  8424.90E-07
294000.E-01  7332.20E-03  1303.33E-06
308000.E-01  7374.78E-03  1175.58E-06
322000.E-01  7404.00E-03  6202.15E-07
336000.E-01  7445.93E-03  1241.63E-06
350000.E-01  7487.47E-03  6444.14E-07
364000.E-01  7536.32E-03  9648.69E-07
378000.E-01  7591.97E-03  1019.92E-06
392000.E-01  7641.24E-03  6808.27E-07
406000.E-01  7693.14E-03  8806.74E-07
420000.E-01  7746.45E-03  6202.38E-07
434000.E-01  7802.34E-03  1265.83E-06
448000.E-01  7869.13E-03  1416.04E-06
462000.E-01  7936.92E-03  1106.02E-06
476000.E-01  7982.23E-03  9435.37E-07
490000.E-01  8036.45E-03  9030.73E-07
504000.E-01  8095.47E-03  7873.73E-07
518000.E-01  8159.73E-03  1088.99E-06
532000.E-01  8242.06E-03  9286.36E-07
546000.E-01  8313.48E-03  9047.12E-07
560000.E-01  8386.24E-03  9723.46E-07
574000.E-01  8465.55E-03  9539.87E-07
588000.E-01  8537.78E-03  9883.52E-07
602000.E-01  8617.51E-03  9375.63E-07
616000.E-01  8699.81E-03  8757.64E-07
630000.E-01  8771.76E-03  1147.60E-06
644000.E-01  8860.62E-03  1109.51E-06
658000.E-01  8943.11E-03  8802.48E-07
672000.E-01  9034.95E-03  8986.23E-07
686000.E-01  9133.74E-03  1122.42E-06
700000.E-01  9233.86E-03  1942.51E-06
714000.E-01  9347.59E-03  1319.28E-06
728000.E-01  9445.04E-03  1137.35E-06
742000.E-01  9556.41E-03  1096.22E-06
756000.E-01  9682.29E-03  1246.00E-06
770000.E-01  9811.00E-03  1160.01E-06
784000.E-01  9944.88E-03  1157.38E-06
798000.E-01  1006.19E-02  1651.74E-06
812000.E-01  1021.86E-02  1199.63E-06
826000.E-01  1037.95E-02  1831.71E-06
840000.E-01  1052.04E-02  1320.91E-06
854000.E-01  1069.35E-02  1534.21E-06
868000.E-01  1087.68E-02  1449.78E-06
882000.E-01  1105.40E-02  1622.31E-06
896000.E-01  1126.56E-02  1815.61E-06
910000.E-01  1145.35E-02  1594.99E-06
924000.E-01  1170.05E-02  2580.32E-06
938000.E-01  1194.93E-02  1495.48E-06
952000.E-01  1217.72E-02  1648.79E-06
966000.E-01  1243.92E-02  1854.93E-06
980000.E-01  1274.92E-02  1781.33E-06
994000.E-01  1308.15E-02  2460.84E-06
100800.E+00  1342.66E-02  2095.06E-06
102200.E+00  1378.11E-02  2563.13E-06
103600.E+00  1418.26E-02  2279.28E-06
105000.E+00  1465.45E-02  2976.00E-06
106400.E+00  1514.64E-02  2663.41E-06
107800.E+00  1565.12E-02  2944.56E-06
109200.E+00  1622.43E-02  3370.21E-06
110600.E+00  1683.07E-02  3358.38E-06
112000.E+00  1736.44E-02  4310.95E-06
113400.E+00  1777.66E-02  5241.39E-06
114800.E+00  1782.55E-02  6571.10E-06
116200.E+00  1727.31E-02  7739.08E-06
117600.E+00  1584.88E-02  9397.22E-06
119000.E+00  1345.33E-02  1043.06E-05
120400.E+00  1026.41E-02  1063.53E-05
121800.E+00  6873.46E-03  9124.73E-06
123200.E+00  3962.21E-03  6457.69E-06
124600.E+00  1904.80E-03  3866.84E-06
126000.E+00  7469.59E-04  1770.24E-06
127400.E+00  2406.87E-04  6246.54E-07
128800.E+00  6726.56E-05  1989.35E-07
130200.E+00  1199.93E-05  4416.08E-08
131600.E+00  2509.03E-06  6252.82E-09
133000.E+00  6737.44E-07  8494.31E-10
134400.E+00  2972.63E-07  7011.65E-11
135800.E+00  2724.06E-07  1089.33E-09
137200.E+00  0000.00E+00  0000.00E+00
138600.E+00  0000.00E+00  0000.00E+00
140000.E+00  0000.00E+00  0000.00E+00
