====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 20 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
140001.E-02  1500.00E-09  2657.44E-09  
280001.E-02  5442.86E-09  8759.54E-09  
420001.E-02  8771.43E-09  1122.87E-08  
560001.E-02  1422.86E-08  2011.79E-08  
700001.E-02  1901.43E-08  2978.79E-08  
840001.E-02  9400.00E-09  1912.45E-08  
980001.E-02  1150.00E-08  2660.43E-08  
112000.E-01  1297.14E-08  2304.71E-08  
126000.E-01  1452.86E-08  2651.03E-08  
140000.E-01  1578.57E-08  3335.72E-08  
154000.E-01  1547.14E-08  4504.65E-08  
168000.E-01  1557.14E-08  4612.52E-08  
182000.E-01  1557.14E-08  3097.37E-08  
196000.E-01  1605.71E-08  4183.58E-08  
210000.E-01  1612.86E-08  2495.30E-08  
224000.E-01  1611.43E-08  3306.28E-08  
238000.E-01  1702.86E-08  3252.52E-08  
252000.E-01  1621.43E-08  3033.32E-08  
266000.E-01  1607.14E-08  3867.37E-08  
280000.E-01  1658.57E-08  3210.02E-08  
294000.E-01  1752.86E-08  5699.42E-08  
308000.E-01  1730.00E-08  4837.64E-08  
322000.E-01  1740.00E-08  2739.62E-08  
336000.E-01  1754.29E-08  5369.36E-08  
350000.E-01  1751.43E-08  2772.77E-08  
364000.E-01  1770.00E-08  4581.72E-08  
378000.E-01  1880.00E-08  4918.27E-08  
392000.E-01  1798.57E-08  2833.02E-08  
406000.E-01  1804.29E-08  4022.19E-08  
420000.E-01  1990.00E-08  2447.73E-08  
434000.E-01  1941.43E-08  4712.81E-08  
448000.E-01  1957.14E-08  5719.14E-08  
462000.E-01  1984.29E-08  4940.38E-08  
476000.E-01  2128.57E-08  4460.39E-08  
490000.E-01  2017.14E-08  4461.97E-08  
504000.E-01  1954.29E-08  3319.26E-08  
518000.E-01  2148.57E-08  5107.12E-08  
532000.E-01  2147.14E-08  4142.44E-08  
546000.E-01  2165.71E-08  4086.12E-08  
560000.E-01  2198.57E-08  4111.07E-08  
574000.E-01  2137.14E-08  4146.72E-08  
588000.E-01  2167.14E-08  4209.67E-08  
602000.E-01  2262.86E-08  4572.62E-08  
616000.E-01  2255.71E-08  3899.65E-08  
630000.E-01  2471.43E-08  4731.54E-08  
644000.E-01  2397.14E-08  5390.43E-08  
658000.E-01  2398.57E-08  4120.57E-08  
672000.E-01  2364.29E-08  3915.73E-08  
686000.E-01  2425.71E-08  4861.04E-08  
700000.E-01  2611.43E-08  8010.47E-08  
714000.E-01  2712.86E-08  5802.97E-08  
728000.E-01  2692.86E-08  5405.11E-08  
742000.E-01  2802.86E-08  4951.35E-08  
756000.E-01  2802.86E-08  5872.53E-08  
770000.E-01  2984.29E-08  5497.13E-08  
784000.E-01  2948.57E-08  5299.07E-08  
798000.E-01  2992.86E-08  7757.92E-08  
812000.E-01  3060.00E-08  5605.54E-08  
826000.E-01  3232.86E-08  7676.28E-08  
840000.E-01  3388.57E-08  6173.64E-08  
854000.E-01  3370.00E-08  7061.40E-08  
868000.E-01  3551.43E-08  6822.16E-08  
882000.E-01  3664.29E-08  8166.63E-08  
896000.E-01  3698.57E-08  8290.12E-08  
910000.E-01  3888.57E-08  8239.07E-08  
924000.E-01  4215.71E-08  1176.94E-07  
938000.E-01  4315.71E-08  7049.21E-08  
952000.E-01  4568.57E-08  7811.92E-08  
966000.E-01  4888.57E-08  8939.51E-08  
980000.E-01  4897.14E-08  8445.43E-08  
994000.E-01  5365.71E-08  1149.75E-07  
100800.E+00  5562.86E-08  9775.34E-08  
102200.E+00  5760.00E-08  1210.26E-07  
103600.E+00  6500.00E-08  1142.72E-07  
105000.E+00  6735.71E-08  1381.50E-07  
