depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
3.0415000000e+04         	1.2800860000e-03         	3.5673205720e+00         	9.6885800000e-06         	0.0000000000e+00         
6.0830000000e+04         	1.2585640000e-03         	3.5781691280e+00         	1.3010360000e-05         	0.0000000000e+00         
9.1245000000e+04         	1.4835170000e-03         	4.0702785330e+00         	1.1478120000e-05         	0.0000000000e+00         
1.2166000000e+05         	1.6086710000e-03         	4.1494145780e+00         	1.4477490000e-05         	1.6439000000e-01         
1.5207500000e+05         	1.6110060000e-03         	4.2245126160e+00         	1.3342390000e-05         	0.0000000000e+00         
1.8249000000e+05         	1.6345090000e-03         	4.3163574260e+00         	1.3735350000e-05         	3.2879000000e-01         
2.1290500000e+05         	1.6360560000e-03         	4.4137539430e+00         	1.3800130000e-05         	1.6439000000e-01         
2.4332000000e+05         	1.5297110000e-03         	4.5188964360e+00         	1.0448170000e-05         	4.9318000000e-01         
2.7373500000e+05         	1.6423960000e-03         	4.6336677030e+00         	1.2199530000e-05         	0.0000000000e+00         
3.0415000000e+05         	1.7487290000e-03         	4.7538686520e+00         	1.3836920000e-05         	4.9318000000e-01         
3.3456500000e+05         	1.7946800000e-03         	4.8857746900e+00         	1.4145710000e-05         	1.6439000000e-01         
3.6498000000e+05         	2.0107210000e-03         	5.0285007800e+00         	1.6069770000e-05         	4.9318000000e-01         
3.9539500000e+05         	1.9897430000e-03         	5.1870550060e+00         	1.5054880000e-05         	0.0000000000e+00         
4.2581000000e+05         	2.1349220000e-03         	5.3724070580e+00         	1.5847640000e-05         	4.9318000000e-01         
4.5622500000e+05         	2.4326690000e-03         	5.5774219140e+00         	2.1345070000e-05         	4.9318000000e-01         
4.8664000000e+05         	2.4713080000e-03         	5.8201891640e+00         	2.0292730000e-05         	1.6439000000e+00         
5.1705500000e+05         	2.7106950000e-03         	6.0894749460e+00         	2.3279270000e-05         	6.5757000000e-01         
5.4747000000e+05         	2.8089930000e-03         	6.4030612430e+00         	2.1543130000e-05         	1.6439000000e+00         
5.7788500000e+05         	2.8929900000e-03         	6.7721124780e+00         	2.2415120000e-05         	2.6303000000e+00         
6.0830000000e+05         	3.3687200000e-03         	7.2315573060e+00         	2.7886500000e-05         	2.6303000000e+00         
6.3871500000e+05         	3.7939000000e-03         	7.8221705600e+00         	3.0091290000e-05         	6.2469000000e+00         
6.6913000000e+05         	4.4667800000e-03         	8.6005969630e+00         	3.5599500000e-05         	1.0521000000e+01         
6.9954500000e+05         	5.5072900000e-03         	9.7471851300e+00         	4.3269600000e-05         	1.5617000000e+01         
7.2996000000e+05         	8.2309900000e-03         	1.1817071890e+01         	6.4448000000e-05         	7.5456000000e+01         
7.6037500000e+05         	2.2057050000e-02         	1.3998551270e+01         	1.5654450000e-04         	1.2392000000e+03         
7.9079000000e+05         	1.9120960000e-02         	5.0068987200e+00         	1.2178450000e-04         	1.8305000000e+03         
8.2120500000e+05         	8.0947200000e-04         	1.1490715670e-01         	4.6401900000e-06         	9.7320000000e+01         
8.5162000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
8.8203500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
9.1245000000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
9.4286500000e+05         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         	0.0000000000e+00         
