depth_A                  	phonons_eV-Aion          	ionizations_eV-Aion      	frenkelpairs_vac-Aion    	implantedIons_-cm        
1.2150100000e+03         	5.0461500000e-03         	1.2607111993e+01         	2.1741930000e-05         	4.1152000000e+00         
2.4300100000e+03         	8.1069800000e-03         	1.2712443510e+01         	5.7468700000e-05         	8.2305000000e+00         
3.6450100000e+03         	9.7486100000e-03         	1.2927581010e+01         	8.0858800000e-05         	0.0000000000e+00         
4.8600100000e+03         	8.0410500000e-03         	1.3093447780e+01         	6.0118300000e-05         	8.2305000000e+00         
6.0750100000e+03         	9.9577100000e-03         	1.3298701880e+01         	8.3485800000e-05         	2.0576000000e+01         
7.2900100000e+03         	1.0245730000e-02         	1.3504384900e+01         	8.8492200000e-05         	1.2346000000e+01         
8.5050100000e+03         	1.0463600000e-02         	1.3736544680e+01         	8.9064900000e-05         	4.1152000000e+00         
9.7200100000e+03         	1.0493360000e-02         	1.3982133410e+01         	8.6096400000e-05         	8.2305000000e+00         
1.0935000000e+04         	1.1437780000e-02         	1.4237127460e+01         	9.6777600000e-05         	3.7037000000e+01         
1.2150000000e+04         	1.1737560000e-02         	1.4532764430e+01         	1.0017800000e-04         	2.8807000000e+01         
1.3365000000e+04         	1.1795990000e-02         	1.4801372030e+01         	9.7645000000e-05         	2.4691000000e+01         
1.4580000000e+04         	1.3098400000e-02         	1.5117486150e+01         	1.1637030000e-04         	3.7037000000e+01         
1.5795000000e+04         	1.2620380000e-02         	1.5461763320e+01         	1.0299870000e-04         	2.4691000000e+01         
1.7010000000e+04         	1.3945680000e-02         	1.5837488570e+01         	1.2057100000e-04         	3.7037000000e+01         
1.8225000000e+04         	1.3507520000e-02         	1.6263141010e+01         	1.0872800000e-04         	4.5267000000e+01         
1.9440000000e+04         	1.8811960000e-02         	1.6721591450e+01         	1.6368090000e-04         	4.5267000000e+01         
2.0655000000e+04         	1.8034520000e-02         	1.5609312210e+01         	1.5126060000e-04         	4.5267000000e+01         
2.1870000000e+04         	8.2069700000e-03         	1.4392898620e+01         	1.2288390000e-04         	7.4074000000e+01         
