# Ic =  nan A, n =  nan , Tavg = 25.83 K, 20Kafterstep14
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  1091.19       -1.44760000e-01       -1.07506988e-07  25.8367  20.1045
    1  1091.44        2.55649700e-02       -1.23993598e-07  25.8815  20.0981
    2  1091.69        2.19498200e-01       -1.22444108e-07  25.8815  20.0981
    3  1092.11        4.66015300e-01       -1.59198108e-07  25.8815  20.0981
    4  1092.36        6.30851400e-01       -2.01344338e-07  25.8464  19.7612
    5  1092.62        8.32552600e-01       -1.99794848e-07  25.8464  19.7612
    6  1093.24        1.00120000e+00       -2.39151988e-07  25.8464  19.7612
    7  1093.50        1.23186000e+00       -2.55824548e-07  25.8547  20.2863
    8  1093.74        1.41346200e+00       -2.56568298e-07  25.8547  20.2863
    9  1094.05        1.63035000e+00       -3.01069768e-07  25.8547  20.2863
   10  1094.31        1.87902700e+00       -3.35158638e-07  25.8733  19.7549
   11  1094.56        2.04038300e+00       -3.42906108e-07  25.8733  19.7549
   12  1094.81        2.20920500e+00       -3.41852448e-07  25.8733  19.7549
   13  1095.07        2.46351900e+00       -3.12350038e-07  25.8304  20.0876
   14  1095.33        2.66957400e+00       -2.93755888e-07  25.8304  20.0876
   15  1095.58        2.82696200e+00       -2.52167298e-07  25.8304  20.0876
   16  1095.86        3.06319500e+00       -2.55266288e-07  25.8304  20.0876
   17  1096.21        3.26114900e+00       -2.83467068e-07  25.8809  20.1111
   18  1096.46        3.49595500e+00       -2.50865728e-07  25.8809  20.1111
   19  1096.71        3.69004100e+00       -2.65864828e-07  25.8809  20.1111
   20  1097.04        3.87278300e+00       -3.59578188e-07  25.8809  20.1111
   21  1097.29        4.04301300e+00       -4.50192558e-07  25.8421  19.7505
   22  1097.54        4.30091300e+00       -5.41736628e-07  25.8421  19.7505
   23  1097.81        4.50565300e+00       -5.89461028e-07  25.8421  19.7505
   24  1098.09        4.66612400e+00       -6.02972608e-07  25.8535  20.2891
   25  1098.35        4.88931300e+00       -6.14128958e-07  25.8535  20.2891
   26  1098.61        5.09725600e+00       -5.98014228e-07  25.8535  20.2891
   27  1098.87        5.24016800e+00       -5.51777348e-07  25.8535  20.2891
   28  1099.18        5.47909500e+00       -5.05230568e-07  25.8719  19.7618
   29  1099.44        5.63683600e+00       -4.36371078e-07  25.8719  19.7618
   30  1099.69        5.82969600e+00       -3.65962098e-07  25.8719  19.7618
   31  1100.14        6.09370000e+00       -3.79969518e-07  25.8719  19.7618
