# Ic = 6.53 A, n = 17.97 , Tavg = 49.90 K, 50k-15e19pm2-03T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_21:41:46.770000      12450.63        8.30406800e-03       -1.32008647e-08  49.9250  48.5149  48.8899  0.0000
0202-03-28_21:41:47.130000      12450.99        1.11325000e-01       -1.67334647e-08  49.9250  48.5149  48.8899  0.0000
0202-03-28_21:41:47.477000      12451.34        2.10524400e-01       -1.72292647e-08  49.9250  48.5149  48.8899  0.0000
0202-03-28_21:41:47.830000      12451.69        3.10275800e-01       -5.63976471e-09  49.9194  48.5164  48.8835  0.0000
0202-03-28_21:41:48.176000      12452.04        4.09148500e-01       -7.06316471e-09  49.9194  48.5164  48.8835  0.0000
0202-03-28_21:41:48.570000      12452.43        5.08837600e-01       -6.31636471e-09  49.9194  48.5164  48.8835  0.0000
0202-03-28_21:41:48.930000      12452.79        6.08466900e-01       -1.97806471e-09  49.9289  48.5173  48.8858  0.0000
0202-03-28_21:41:49.277000      12453.14        7.07422800e-01       -4.08987647e-08  49.9289  48.5173  48.8858  0.0000
0202-03-28_21:41:49.633000      12453.49        8.06556800e-01       -4.35017647e-08  49.9274  48.5180  48.8910  0.0000
0202-03-28_21:41:49.980000      12453.84        9.06155400e-01       -1.26378647e-08  49.9274  48.5180  48.8910  0.0000
0202-03-28_21:41:50.330000      12454.19        1.00608700e+00        2.11233529e-09  49.9274  48.5180  48.8910  0.0000
0202-03-28_21:41:50.676000      12454.53        1.10526500e+00        8.80573529e-09  49.9265  48.5188  48.8936  0.0000
0202-03-28_21:41:51.030000      12454.89        1.20449200e+00       -1.35674647e-08  49.9265  48.5188  48.8936  0.0000
0202-03-28_21:41:51.390000      12455.25        1.30370200e+00       -1.81536647e-08  49.9265  48.5188  48.8936  0.0000
0202-03-28_21:41:51.740000      12455.60        1.40313300e+00       -2.18102647e-08  49.9243  48.5191  48.8957  0.0000
0202-03-28_21:41:52.098000      12455.96        1.50281400e+00       -1.90833647e-08  49.9243  48.5191  48.8957  0.0000
0202-03-28_21:41:52.445000      12456.30        1.60192500e+00       -1.81536647e-08  49.9243  48.5191  48.8957  0.0000
0202-03-28_21:41:52.793000      12456.65        1.70152800e+00       -1.25138647e-08  49.9190  48.5198  48.8899  0.0000
0202-03-28_21:41:53.140000      12457.00        1.80103200e+00       -7.36996471e-09  49.9190  48.5198  48.8899  0.0000
0202-03-28_21:41:53.490000      12457.35        1.90045700e+00       -7.67976471e-09  49.9190  48.5198  48.8899  0.0000
0202-03-28_21:41:53.902000      12457.76        1.99994200e+00       -6.19026471e-09  49.9159  48.5206  48.8898  0.0000
