# Ic = 15.90 A, n = 24.67 , Tavg = 22.01 K, ffj51-22k-15e19pm2-03T-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_03:38:17.810000      27284.87        7.99695100e-03       -5.55032778e-09  22.0014  19.6956  19.8849  0.0000
0202-03-27_03:38:18.168000      27285.23        3.09326300e-01       -3.93892778e-09  22.0014  19.6956  19.8849  0.0000
0202-03-27_03:38:18.530000      27285.59        6.07543200e-01       -2.19120278e-08  22.0076  19.7082  19.9066  0.0000
0202-03-27_03:38:18.887000      27285.95        9.05221300e-01       -4.59589278e-08  22.0076  19.7082  19.9066  0.0000
0202-03-27_03:38:19.260000      27286.32        1.20417900e+00        1.89303722e-08  22.0076  19.7082  19.9066  0.0000
0202-03-27_03:38:19.620000      27286.69        1.50185100e+00        1.57075722e-08  22.0171  19.6967  19.9061  0.0000
0202-03-27_03:38:19.973000      27287.03        1.80024900e+00       -8.21522778e-09  22.0171  19.6967  19.9061  0.0000
0202-03-27_03:38:20.324000      27287.39        2.09846600e+00       -5.17842778e-09  22.0149  19.7032  19.9018  0.0000
0202-03-27_03:38:20.684000      27287.75        2.39639000e+00        5.35757222e-09  22.0149  19.7032  19.9018  0.0000
0202-03-27_03:38:21.043000      27288.10        2.69478600e+00       -6.72782778e-09  22.0149  19.7032  19.9018  0.0000
0202-03-27_03:38:21.402000      27288.47        2.99262800e+00       -8.02932778e-09  22.0247  19.7033  19.9249  0.0000
0202-03-27_03:38:21.750000      27288.81        3.29120700e+00       -1.00745278e-08  22.0247  19.7033  19.9249  0.0000
0202-03-27_03:38:22.098000      27289.16        3.58919700e+00       -1.15617278e-08  22.0247  19.7033  19.9249  0.0000
0202-03-27_03:38:22.445000      27289.51        3.88738300e+00       -1.18712278e-08  22.0058  19.6954  19.8915  0.0000
0202-03-27_03:38:22.797000      27289.86        4.18537400e+00       -7.78062778e-09  22.0058  19.6954  19.8915  0.0000
0202-03-27_03:38:23.152000      27290.22        4.48331400e+00       -1.30486278e-08  22.0058  19.6954  19.8915  0.0000
0202-03-27_03:38:23.500000      27290.56        4.78204700e+00       -5.67342778e-09  22.0120  19.7002  19.9087  0.0000
0202-03-27_03:38:23.848000      27290.91        5.07985400e+00       -1.05076278e-08  22.0120  19.7002  19.9087  0.0000
0202-03-27_03:38:24.260000      27291.33        5.37792300e+00       -1.07555278e-08  22.0120  19.7002  19.9087  0.0000
