# Ic =  nan A, n =  nan , Tavg = 0.00 K, after2ndRTanneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0   28.76       -1.24811200e-01        5.35199050e-08  25.9635  20.1163
    1   29.01        8.47306100e-01       -3.07018695e-07  25.9635  20.1163
    2   29.26        1.83599800e+00       -2.11671509e-06  25.9635  20.1163
    3   29.94        2.81388500e+00        1.38937801e-06  25.9635  20.1163
    4   30.20        3.87031100e+00       -1.46927039e-06  25.9635  20.0891
    5   30.44        4.83422200e+00        1.55598060e-06  25.9635  20.0891
    6   30.70        5.88347500e+00        1.59093741e-06  25.9635  19.7704
    7   30.96        6.89859100e+00       -5.00644695e-07  25.9635  19.7704
    8   31.22        7.86792800e+00        1.26535571e-06  25.9635  19.7704
    9   31.46        8.96187400e+00        9.95866005e-07  25.9635  19.7704
   10   31.89        9.98654300e+00       -3.68193095e-07  25.9635  19.7704
   11   32.13        1.09646600e+01       -7.20922095e-07  25.9635  20.2866
   12   32.38        1.19017100e+01        6.12270905e-07  25.9635  20.2866
   13   32.75        1.29409400e+01       -1.27874349e-06  25.9635  20.2866
   14   33.05        1.39126700e+01       -1.00571995e-07  25.9635  19.7298
   15   33.30        1.49204400e+01        1.53062131e-06  25.9635  19.7298
   16   33.55        1.59398500e+01        2.06663605e-07  25.9635  19.7298
   17   33.84        1.68966900e+01        6.02468705e-07  25.9635  20.1311
   18   34.12        1.78649800e+01        3.39727701e-06  25.9635  20.1311
   19   34.36        1.88494200e+01        6.09483050e-08  25.9635  20.1311
   20   34.88        1.98841100e+01       -4.59684895e-07  25.9635  20.1311
   21   35.14        2.09323100e+01        7.81343405e-07  25.9635  20.0696
   22   35.38        2.18852800e+01        2.13759281e-06  25.9635  20.0696
   23   35.75        2.29122100e+01       -4.37805895e-07  25.9635  19.7832
   24   36.02        2.39925100e+01       -8.03116795e-07  25.9635  19.7832
   25   36.27        2.49010700e+01        1.77612461e-06  25.9635  19.7832
   26   36.51        2.58879600e+01       -1.96889095e-07  25.9635  19.7832
   27   36.90        2.69077000e+01        5.68576050e-08  25.9635  20.2777
   28   37.15        2.79646100e+01        4.68467705e-07  25.9635  20.2777
   29   37.41        2.88932000e+01        1.82955150e-06  25.9635  20.2777
   30   37.65        2.99622000e+01       -6.76243495e-07  25.9635  20.2777
   31   37.92        3.09066000e+01        1.20045311e-06  25.9635  19.7291
   32   38.16        3.19530500e+01        1.02473941e-06  25.9635  19.7291
   33   38.41        3.29013600e+01        1.98196061e-06  25.9635  19.7291
   34   38.71        3.39454900e+01        5.50675030e-06  25.9635  20.1380
   35   38.96        3.49666700e+01        6.79159801e-06  25.9635  20.1380
   36   39.21        3.58980000e+01        9.95140600e-06  25.9635  20.1380
   37   39.46        3.69296400e+01        2.21112834e-05  25.9635  20.1380
