# Ic =  nan A, n =  nan , Tavg = 0.00 K, after2ndRTanneal
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  340.75       -1.62137700e-01        1.33766923e-06  25.9635  19.7551
    1  341.01        3.51903500e-01       -1.22427667e-06  25.9635  19.7551
    2  341.26        8.53222100e-01        4.89781935e-07  25.9635  19.7551
    3  341.53        1.34542500e+00        2.54442103e-06  25.9635  19.7551
    4  341.82        1.89227600e+00       -9.36363650e-08  25.9635  20.2911
    5  342.09        2.34810800e+00        8.56208135e-07  25.9635  20.2911
    6  342.34        2.85394000e+00        2.10002393e-06  25.9635  20.2911
    7  342.90        3.38385600e+00       -6.93417465e-07  25.9635  20.2911
    8  343.18        3.85285200e+00        1.16102604e-06  25.9635  19.7930
    9  343.42        4.34470600e+00       -9.97615565e-07  25.9635  19.7930
   10  343.71        4.87540600e+00        1.99304633e-06  25.9635  20.0388
   11  343.97        5.42723400e+00        4.04187535e-07  25.9635  20.0388
   12  344.22        5.86383400e+00       -3.31453865e-07  25.9635  20.0388
   13  344.48        6.35632300e+00        2.26631263e-06  25.9635  20.0388
   14  344.92        6.91177400e+00        2.06577344e-06  25.9635  20.0388
   15  345.17        7.38211000e+00       -1.55522317e-06  25.9635  20.1678
   16  345.42        7.83729700e+00       -5.20528765e-07  25.9635  20.1678
   17  345.77        8.42029900e+00        1.92538873e-06  25.9635  20.1678
   18  346.08        8.92252700e+00        2.02994903e-06  25.9635  19.7513
   19  346.33        9.44343700e+00       -1.68810837e-06  25.9635  19.7513
   20  346.59        9.91540200e+00        1.92526474e-06  25.9635  19.7513
   21  346.89        1.04630500e+01       -1.79446607e-06  25.9635  20.2842
   22  347.15        1.09270600e+01       -8.42205065e-07  25.9635  20.2842
   23  347.39        1.14209500e+01        1.29424623e-06  25.9635  20.2842
   24  347.85        1.19572000e+01        3.86548835e-07  25.9635  20.2842
   25  348.13        1.24343100e+01       -1.62612836e-06  25.9635  19.7878
   26  348.37        1.29257900e+01       -2.61588727e-06  25.9635  19.7878
   27  348.69        1.33972200e+01       -8.91603165e-07  25.9635  19.7878
   28  348.95        1.39404100e+01       -1.18222747e-06  25.9635  20.0304
   29  349.20        1.43923200e+01       -2.82308647e-06  25.9635  20.0304
   30  349.46        1.48665100e+01        4.11650735e-07  25.9635  20.0304
   31  349.73        1.54116300e+01       -2.26309697e-06  25.9635  20.1634
   32  349.98        1.59176500e+01       -9.26187965e-07  25.9635  20.1634
   33  350.22        1.64037300e+01       -3.25911465e-07  25.9635  20.1634
   34  350.47        1.68449300e+01       -1.42695007e-06  25.9635  20.1634
   35  350.87        1.74087700e+01        1.11423254e-06  25.9635  20.1634
   36  351.13        1.78657300e+01        1.22861435e-07  25.9635  19.7475
   37  351.37        1.83445100e+01       -3.61329677e-06  25.9635  19.7475
   38  351.94        1.88642600e+01       -3.99379247e-06  25.9635  19.7475
   39  352.18        1.93517000e+01       -2.50943187e-06  25.9635  20.2884
   40  352.42        1.98394000e+01        4.44785935e-07  25.9635  20.2884
   41  352.69        2.04062000e+01       -3.79880317e-06  25.9635  20.2884
   42  352.94        2.09276600e+01        6.47956535e-07  25.9635  19.7890
   43  353.20        2.14058500e+01       -3.46947465e-07  25.9635  19.7890
   44  353.45        2.18904300e+01       -4.13089237e-06  25.9635  19.7890
   45  353.73        2.24374100e+01       -4.35578865e-07  25.9635  20.0356
   46  353.98        2.29516500e+01        7.57853500e-09  25.9635  20.0356
   47  354.23        2.34008800e+01       -2.72152767e-06  25.9635  20.0356
   48  354.47        2.38744200e+01        6.36304335e-07  25.9635  20.0356
   49  354.77        2.44370600e+01       -1.61388187e-06  25.9635  20.0356
   50  355.03        2.49400200e+01       -3.14745467e-06  25.9635  20.1661
   51  355.27        2.53939400e+01       -9.43815465e-07  25.9635  20.1661
   52  355.56        2.58739200e+01       -2.24409516e-06  25.9635  20.1661
   53  355.89        2.64308600e+01       -2.61479797e-06  25.9635  19.7557
   54  356.14        2.69085200e+01        4.32094735e-07  25.9635  19.7557
   55  356.39        2.73862500e+01       -2.72783577e-06  25.9635  19.7557
   56  356.72        2.79025600e+01       -3.11248417e-06  25.9635  19.7557
   57  356.97        2.84339900e+01       -5.55743765e-07  25.9635  20.2899
   58  357.21        2.89022000e+01       -3.07653567e-06  25.9635  20.2899
   59  357.47        2.93923700e+01       -2.24910156e-06  25.9635  20.2899
   60  357.76        2.99412800e+01        9.99435350e-08  25.9635  20.2899
   61  358.01        3.04112000e+01       -2.56383647e-06  25.9635  19.7904
   62  358.27        3.08946900e+01       -2.67660365e-07  25.9635  19.7904
   63  358.51        3.13698000e+01       -2.28889277e-06  25.9635  19.7904
   64  359.17        3.19130000e+01       -2.08299497e-06  25.9635  20.0409
   65  359.42        3.24022200e+01       -2.78134965e-07  25.9635  20.0409
   66  359.81        3.29455800e+01       -1.02617257e-06  25.9635  20.0409
   67  360.06        3.34023700e+01       -1.21682337e-06  25.9635  20.1714
   68  360.31        3.39080800e+01        3.76395793e-06  25.9635  20.1714
   69  360.94        3.44488700e+01       -2.45223565e-07  25.9635  20.1714
   70  361.18        3.49184400e+01        4.09939413e-06  25.9635  19.7597
   71  361.42        3.54037100e+01        4.15430843e-06  25.9635  19.7597
   72  361.85        3.59477900e+01        7.14999164e-06  25.9635  19.7597
   73  362.16        3.64194200e+01        1.10767134e-05  25.9635  20.2963
   74  362.40        3.69078500e+01        2.03445466e-05  25.9635  20.2963
