# Ic = 1.39 A, n = 14.13 , Tavg = 69.94 K, 70k-15e19pm2-03T-anneal300k-720min
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_21:22:07.300000      11271.16        6.72425900e-03        3.55477143e-09  69.9655  68.5691  69.2430  0.0000
0202-03-28_21:22:07.660000      11271.52        3.99663100e-02        9.31847143e-09  69.9725  68.5733  69.2533  0.0000
0202-03-28_21:22:08.008000      11271.87        6.96833300e-02        5.29007143e-09  69.9725  68.5733  69.2533  0.0000
0202-03-28_21:22:08.355000      11272.22        9.96482200e-02        8.51277143e-09  69.9725  68.5733  69.2533  0.0000
0202-03-28_21:22:08.703000      11272.56        1.29841700e-01        2.87297143e-09  69.9760  68.5756  69.2564  0.0000
0202-03-28_21:22:09.050000      11272.91        1.59412700e-01       -8.03472857e-09  69.9760  68.5756  69.2564  0.0000
0202-03-28_21:22:09.410000      11273.27        1.89162400e-01       -6.11342857e-09  69.9760  68.5756  69.2564  0.0000
0202-03-28_21:22:09.758000      11273.62        2.19069400e-01       -1.71451286e-08  69.9647  68.5767  69.2549  0.0000
0202-03-28_21:22:10.105000      11273.97        2.49085200e-01       -3.88232857e-09  69.9647  68.5767  69.2549  0.0000
0202-03-28_21:22:10.457000      11274.31        2.78487600e-01        8.92471429e-10  69.9647  68.5767  69.2549  0.0000
0202-03-28_21:22:10.805000      11274.66        3.08377900e-01       -1.61468286e-08  69.9744  68.5779  69.2785  0.0000
0202-03-28_21:22:11.160000      11275.02        3.38479400e-01        6.90817143e-09  69.9744  68.5779  69.2785  0.0000
0202-03-28_21:22:11.570000      11275.43        3.67988600e-01        1.81257714e-08  69.9744  68.5779  69.2785  0.0000
0202-03-28_21:22:11.940000      11275.80        3.98061200e-01        2.88714286e-11  69.9731  68.5784  69.2633  0.0000
0202-03-28_21:22:12.290000      11276.15        4.27901400e-01        8.33357143e-09  69.9731  68.5784  69.2633  0.0000
0202-03-28_21:22:12.650000      11276.51        4.57835100e-01        1.27338714e-08  69.9532  68.5794  69.2638  0.0000
0202-03-28_21:22:12.996000      11276.85        4.87502400e-01       -1.41635286e-08  69.9532  68.5794  69.2638  0.0000
0202-03-28_21:22:13.344000      11277.20        5.16851300e-01       -2.08569286e-08  69.9532  68.5794  69.2638  0.0000
0202-03-28_21:22:13.690000      11277.55        5.47349800e-01       -2.25303286e-08  69.9678  68.5803  69.2708  0.0000
0202-03-28_21:22:14.040000      11277.90        5.77139500e-01        1.20637143e-09  69.9678  68.5803  69.2708  0.0000
0202-03-28_21:22:14.400000      11278.26        6.06415700e-01        1.52748714e-08  69.9678  68.5803  69.2708  0.0000
0202-03-28_21:22:14.746000      11278.60        6.36702400e-01       -3.30661286e-08  69.9655  68.5812  69.2564  0.0000
0202-03-28_21:22:15.094000      11278.95        6.65907300e-01       -3.58550286e-08  69.9655  68.5812  69.2564  0.0000
0202-03-28_21:22:15.440000      11279.30        6.96244700e-01       -1.25522286e-08  69.9655  68.5812  69.2564  0.0000
0202-03-28_21:22:15.790000      11279.65        7.25743000e-01       -4.18047286e-08  69.9602  68.5832  69.2554  0.0000
0202-03-28_21:22:16.152000      11280.01        7.56294100e-01       -2.56908286e-08  69.9602  68.5832  69.2554  0.0000
0202-03-28_21:22:16.530000      11280.39        7.85351500e-01       -7.09692857e-09  69.9602  68.5832  69.2554  0.0000
0202-03-28_21:22:16.910000      11280.77        8.15200600e-01       -1.41615286e-08  69.9638  68.5845  69.2509  0.0000
0202-03-28_21:22:17.258000      11281.12        8.45489000e-01       -2.82919286e-08  69.9638  68.5845  69.2509  0.0000
0202-03-28_21:22:17.620000      11281.48        8.74676100e-01       -7.99176286e-08  69.9638  68.5845  69.2509  0.0000
0202-03-28_21:22:17.980000      11281.84        9.04986800e-01       -5.37639286e-08  69.9670  68.5858  69.2411  0.0000
0202-03-28_21:22:18.340000      11282.20        9.34797400e-01       -3.31582857e-09  69.9670  68.5858  69.2411  0.0000
0202-03-28_21:22:18.688000      11282.55        9.64259100e-01        8.98571429e-10  69.9729  68.5863  69.2532  0.0000
0202-03-28_21:22:19.035000      11282.89        9.93882600e-01       -3.78982286e-08  69.9729  68.5863  69.2532  0.0000
0202-03-28_21:22:19.383000      11283.24        1.02451300e+00       -4.13068286e-08  69.9729  68.5863  69.2532  0.0000
0202-03-28_21:22:19.730000      11283.59        1.05424700e+00        2.20007143e-09  69.9548  68.5865  69.2513  0.0000
0202-03-28_21:22:20.080000      11283.94        1.08474500e+00       -2.78581286e-08  69.9548  68.5865  69.2513  0.0000
0202-03-28_21:22:20.426000      11284.28        1.11392800e+00       -1.11247286e-08  69.9548  68.5865  69.2513  0.0000
0202-03-28_21:22:20.773000      11284.63        1.14354400e+00        3.33737714e-08  69.9667  68.5875  69.2675  0.0000
0202-03-28_21:22:21.130000      11284.99        1.17367200e+00        5.63047714e-08  69.9667  68.5875  69.2675  0.0000
0202-03-28_21:22:21.477000      11285.34        1.20334900e+00        3.53569714e-08  69.9667  68.5875  69.2675  0.0000
0202-03-28_21:22:21.883000      11285.74        1.23315200e+00        3.45512714e-08  69.9635  68.5886  69.2644  0.0000
0202-03-28_21:22:22.230000      11286.09        1.26251800e+00        4.91060714e-08  69.9635  68.5886  69.2644  0.0000
0202-03-28_21:22:22.594000      11286.45        1.29238200e+00        6.83708714e-08  69.9635  68.5886  69.2644  0.0000
0202-03-28_21:22:22.950000      11286.81        1.32230000e+00        9.60120714e-08  69.9464  68.5897  69.2589  0.0000
0202-03-28_21:22:23.310000      11287.17        1.35254900e+00        1.20802371e-07  69.9464  68.5897  69.2589  0.0000
0202-03-28_21:22:23.668000      11287.53        1.38237900e+00        1.76704371e-07  69.9575  68.5911  69.2706  0.0000
0202-03-28_21:22:24.027000      11287.89        1.41224200e+00        2.41840771e-07  69.9575  68.5911  69.2706  0.0000
0202-03-28_21:22:24.375000      11288.24        1.44191600e+00        3.28110871e-07  69.9575  68.5911  69.2706  0.0000
0202-03-28_21:22:24.723000      11288.58        1.47155800e+00        4.28883371e-07  69.9664  68.5922  69.2587  0.0000
0202-03-28_21:22:25.080000      11288.94        1.50177500e+00        5.87541071e-07  69.9664  68.5922  69.2587  0.0000
0202-03-28_21:22:25.438000      11289.30        1.53131200e+00        7.99063971e-07  69.9664  68.5922  69.2587  0.0000
0202-03-28_21:22:25.797000      11289.66        1.56130200e+00        1.04994147e-06  69.9544  68.5936  69.2655  0.0000
0202-03-28_21:22:26.145000      11290.01        1.59088100e+00        1.38318457e-06  69.9544  68.5936  69.2655  0.0000
0202-03-28_21:22:26.508000      11290.37        1.62061000e+00        1.80474307e-06  69.9544  68.5936  69.2655  0.0000
0202-03-28_21:22:26.883000      11290.74        1.65046500e+00        2.35149237e-06  69.9569  68.5940  69.2518  0.0000
0202-03-28_21:22:27.246000      11291.10        1.68045900e+00        2.98977977e-06  69.9569  68.5940  69.2518  0.0000
0202-03-28_21:22:27.600000      11291.46        1.71067000e+00        4.23933307e-06  69.9569  68.5940  69.2518  0.0000
0202-03-28_21:22:27.957000      11291.82        1.74034100e+00        4.77504837e-06  69.9514  68.5951  69.2451  0.0000
0202-03-28_21:22:28.312000      11292.17        1.77015500e+00        6.44640307e-06  69.9514  68.5951  69.2451  0.0000
0202-03-28_21:22:28.670000      11292.53        1.80002000e+00        8.21958957e-06  69.9631  68.5953  69.2496  0.0000
0202-03-28_21:22:29.027000      11292.89        1.82956500e+00        1.01201361e-05  69.9631  68.5953  69.2496  0.0000
0202-03-28_21:22:29.375000      11293.24        1.85945000e+00        1.23511369e-05  69.9631  68.5953  69.2496  0.0000
0202-03-28_21:22:29.723000      11293.58        1.88895300e+00        1.50194383e-05  69.9375  68.5956  69.2415  0.0000
0202-03-28_21:22:30.070000      11293.93        1.91896400e+00        1.81641467e-05  69.9375  68.5956  69.2415  0.0000
0202-03-28_21:22:30.438000      11294.30        1.94877100e+00        2.19243977e-05  69.9375  68.5956  69.2415  0.0000
