# Ic =  nan A, n =  nan , Tavg = 24.99 K, ffj51-15e19pm2-03T-anneal300k-720min-25k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-28_22:16:17.082000      14520.94        9.18079400e-03        8.95025833e-09  24.9907  22.3932  22.5728  0.0000
0202-03-28_22:16:17.434000      14521.29        3.11355600e-01        2.35145583e-08  24.9907  22.3932  22.5728  0.0000
0202-03-28_22:16:17.785000      14521.65        6.09244500e-01        1.87424583e-08  24.9961  22.3861  22.5686  0.0000
0202-03-28_22:16:18.152000      14522.01        9.06888000e-01       -7.28764167e-09  24.9961  22.3861  22.5686  0.0000
0202-03-28_22:16:18.516000      14522.38        1.20541800e+00       -1.19379417e-08  24.9961  22.3861  22.5686  0.0000
0202-03-28_22:16:18.926000      14522.78        1.50364500e+00        1.79332583e-08  24.9985  22.3915  22.5642  0.0000
0202-03-28_22:16:19.277000      14523.14        1.80213400e+00        1.18596583e-08  24.9985  22.3915  22.5642  0.0000
0202-03-28_22:16:19.668000      14523.53        2.10045000e+00        1.88155833e-09  24.9929  22.3905  22.5704  0.0000
0202-03-28_22:16:20.030000      14523.89        2.39812400e+00        1.42147583e-08  24.9929  22.3905  22.5704  0.0000
0202-03-28_22:16:20.395000      14524.25        2.69665400e+00        8.07915833e-09  24.9929  22.3905  22.5704  0.0000
0202-03-28_22:16:20.742000      14524.60        2.99457900e+00        7.64535833e-09  24.9836  22.3869  22.5512  0.0000
0202-03-28_22:16:21.098000      14524.96        3.29341600e+00        7.52135833e-09  24.9836  22.3869  22.5512  0.0000
0202-03-28_22:16:21.450000      14525.31        3.59106500e+00        1.18596583e-08  24.9836  22.3869  22.5512  0.0000
0202-03-28_22:16:21.810000      14525.67        3.88939500e+00        1.00623583e-08  24.9899  22.3936  22.5647  0.0000
0202-03-28_22:16:22.164000      14526.02        4.18789100e+00        8.01715833e-09  24.9899  22.3936  22.5647  0.0000
0202-03-28_22:16:22.594000      14526.45        4.48563100e+00        8.57495833e-09  24.9899  22.3936  22.5647  0.0000
0202-03-28_22:16:22.977000      14526.83        4.78405000e+00        9.56655833e-09  24.9826  22.3862  22.5658  0.0000
0202-03-28_22:16:23.348000      14527.21        5.08178900e+00        6.96355833e-09  24.9826  22.3862  22.5658  0.0000
0202-03-28_22:16:23.707000      14527.57        5.38023300e+00        7.14945833e-09  24.9860  22.3913  22.5631  0.0000
0202-03-28_22:16:24.055000      14527.91        5.67844800e+00        1.44627583e-08  24.9860  22.3913  22.5631  0.0000
0202-03-28_22:16:24.430000      14528.29        5.97651500e+00        1.78098583e-08  24.9860  22.3913  22.5631  0.0000
0202-03-28_22:16:24.785000      14528.64        6.27498100e+00        1.06208583e-08  24.9878  22.3894  22.5765  0.0000
0202-03-28_22:16:25.137000      14529.00        6.57277300e+00        7.83195833e-09  24.9878  22.3894  22.5765  0.0000
0202-03-28_22:16:25.490000      14529.35        6.87080300e+00        1.74381583e-08  24.9878  22.3894  22.5765  0.0000
0202-03-28_22:16:25.860000      14529.72        7.16919300e+00        1.32857583e-08  24.9810  22.3857  22.5587  0.0000
0202-03-28_22:16:26.223000      14530.08        7.46774300e+00        1.71902583e-08  24.9810  22.3857  22.5587  0.0000
0202-03-28_22:16:26.598000      14530.46        7.76573900e+00        1.48351583e-08  24.9810  22.3857  22.5587  0.0000
