====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 10000.E+01 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958166.E-01 A   Straggling = 483223.E-02 A
 Ion Lateral Range = 674709.E-02 A   Straggling = 933868.E-02 A
 Ion Radial  Range = 105764.E-01 A   Straggling = 784355.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1415010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2830010.E-03 40517584.E-03 42580830.E-03 62094902.E-03 79651180.E-04 
4245010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5660010.E-03 56705007.E-03 56705007.E-03 67051735.E-03 00000000.E+00 
7075010.E-03 32016352.E-03 33421824.E-03 76743514.E-03 60571363.E-04 
8490010.E-03 50375208.E-03 50375208.E-03 74632924.E-03 00000000.E+00 
9905010.E-03 59915236.E-03 59915236.E-03 66549166.E-03 00000000.E+00 
1132001.E-02 50195112.E-03 51626028.E-03 53340647.E-03 13901176.E-03 
1273501.E-02 74165709.E-03 74165709.E-03 74273914.E-03 00000000.E+00 
1415001.E-02 45060443.E-03 48449469.E-03 53521742.E-03 19166673.E-03 
1556501.E-02 21017059.E-03 26416008.E-03 48943002.E-03 27911959.E-03 
1698001.E-02 70576961.E-03 70576961.E-03 79039873.E-03 00000000.E+00 
1839501.E-02 27917992.E-03 33816706.E-03 66949136.E-03 15665680.E-03 
1981001.E-02 61652134.E-03 62843590.E-03 65527004.E-03 10997416.E-03 
2122501.E-02 54187272.E-03 57214532.E-03 63447750.E-03 25577850.E-03 
2264001.E-02 58837862.E-03 58837862.E-03 84712762.E-03 00000000.E+00 
2405501.E-02 49711255.E-03 49713038.E-03 91589724.E-03 39666010.E-04 
2547001.E-02 27938688.E-03 28081473.E-03 83442030.E-03 93634175.E-04 
2688501.E-02 15089386.E-03 16103351.E-03 18148711.E-03 59654072.E-04 
2830001.E-02 29866010.E-03 32689177.E-03 51595679.E-03 25869098.E-03 
2971501.E-02 36564738.E-03 52218907.E-03 51336787.E-03 28733681.E-03 
3113001.E-02 23416816.E-03 28701541.E-03 55123776.E-03 71176386.E-04 
3254501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3396001.E-02 76886429.E-03 77139766.E-03 85063304.E-03 20092774.E-04 
3537501.E-02 37518945.E-03 42817887.E-03 67557803.E-03 23834638.E-03 
3679001.E-02 16929138.E-03 25306493.E-03 63365831.E-03 28730721.E-03 
3820501.E-02 21869322.E-03 27730318.E-03 74859422.E-03 25922081.E-03 
3962001.E-02 18564975.E-03 18607357.E-03 53624857.E-03 28543329.E-03 
4103501.E-02 32198603.E-03 32809667.E-03 69429498.E-03 23728743.E-03 
4245001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4386501.E-02 23106925.E-03 26484073.E-03 51898108.E-03 31888843.E-03 
4528001.E-02 23884883.E-03 37244338.E-03 61211373.E-03 25358265.E-03 
4669501.E-02 34867558.E-03 36093992.E-03 81575939.E-03 54382990.E-04 
4811001.E-02 45086556.E-03 48801761.E-03 76761704.E-03 74649115.E-04 
4952501.E-02 32005023.E-03 40330199.E-03 53727253.E-03 21265305.E-03 
5094001.E-02 45953833.E-03 51833661.E-03 49316126.E-03 21200844.E-03 
5235501.E-02 33674762.E-03 40301206.E-03 61114385.E-03 26167614.E-03 
5377001.E-02 39253199.E-03 43517485.E-03 57195842.E-03 15453209.E-03 
5518501.E-02 53592236.E-03 56734578.E-03 65127988.E-03 15850729.E-03 
