====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2400 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 40000.E+01 AAA ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Ion Average Range = 343941.E+00 A   Straggling = 142590.E-01 A
 Ion Lateral Range = 185304.E-01 A   Straggling = 261205.E-01 A
 Ion Radial  Range = 291396.E-01 A   Straggling = 227715.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1200001.E-02 43548345.E-03 52805344.E-03 16258095.E-02 11234946.E-02 
1600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2000001.E-02 99123218.E-03 99123218.E-03 11173223.E-02 00000000.E+00 
2400001.E-02 70969416.E-03 78192332.E-03 15491109.E-02 25876419.E-03 
2800001.E-02 10762532.E-02 10762532.E-02 11530678.E-02 00000000.E+00 
3200001.E-02 16868399.E-02 17941993.E-02 21684260.E-02 49960257.E-03 
3600001.E-02 15951642.E-02 15951642.E-02 28572928.E-02 00000000.E+00 
4000001.E-02 73456139.E-03 73456139.E-03 94112770.E-03 00000000.E+00 
4400001.E-02 82474505.E-03 97790622.E-03 23527829.E-02 55796355.E-03 
4800001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5200001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6000001.E-02 51381323.E-03 51381323.E-03 19205957.E-02 00000000.E+00 
6400001.E-02 77589969.E-03 10899529.E-02 25234834.E-02 42773439.E-03 
6800001.E-02 23671607.E-02 23671607.E-02 28715092.E-02 00000000.E+00 
7200001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8000001.E-02 25195243.E-02 25753629.E-02 27010030.E-02 39461056.E-03 
