====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 AAA ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
400001.E-02  531903.E-09  231828.E-09
800001.E-02  482705.E-09  674033.E-09
120000.E-01  465706.E-09  151249.E-08
160000.E-01  445906.E-09  809702.E-09
200000.E-01  426032.E-09  115903.E-08
240000.E-01  425550.E-09  123537.E-08
280000.E-01  427065.E-09  134459.E-08
320000.E-01  434538.E-09  165037.E-08
360000.E-01  434253.E-09  124945.E-08
400000.E-01  437777.E-09  124286.E-08
440000.E-01  442814.E-09  119191.E-08
480000.E-01  443648.E-09  106947.E-08
520000.E-01  449263.E-09  149362.E-08
560000.E-01  454102.E-09  139995.E-08
600000.E-01  457932.E-09  127231.E-08
640000.E-01  461651.E-09  126689.E-08
680000.E-01  463660.E-09  125098.E-08
720000.E-01  466732.E-09  131376.E-08
760000.E-01  469438.E-09  136554.E-08
800000.E-01  474864.E-09  119708.E-08
840000.E-01  474969.E-09  140686.E-08
880000.E-01  479842.E-09  174080.E-08
920000.E-01  482625.E-09  149659.E-08
960000.E-01  489672.E-09  122401.E-08
100000.E+00  496244.E-09  135811.E-08
104000.E+00  503386.E-09  181016.E-08
108000.E+00  505324.E-09  150542.E-08
112000.E+00  507799.E-09  130785.E-08
116000.E+00  515374.E-09  144583.E-08
120000.E+00  523330.E-09  132212.E-08
124000.E+00  525797.E-09  178739.E-08
128000.E+00  537120.E-09  160117.E-08
132000.E+00  540346.E-09  186976.E-08
136000.E+00  544987.E-09  142704.E-08
140000.E+00  547831.E-09  167929.E-08
144000.E+00  554810.E-09  149499.E-08
148000.E+00  568013.E-09  154102.E-08
152000.E+00  576308.E-09  151133.E-08
156000.E+00  580359.E-09  167884.E-08
160000.E+00  582813.E-09  195561.E-08
164000.E+00  596643.E-09  177080.E-08
168000.E+00  606016.E-09  193654.E-08
172000.E+00  609905.E-09  156908.E-08
176000.E+00  617707.E-09  154018.E-08
180000.E+00  629043.E-09  186192.E-08
184000.E+00  636025.E-09  227438.E-08
188000.E+00  641947.E-09  169333.E-08
192000.E+00  655469.E-09  194522.E-08
196000.E+00  666680.E-09  179919.E-08
200000.E+00  688817.E-09  187890.E-08
204000.E+00  692458.E-09  183904.E-08
208000.E+00  697587.E-09  215448.E-08
212000.E+00  710682.E-09  217865.E-08
216000.E+00  720268.E-09  223957.E-08
220000.E+00  733130.E-09  200793.E-08
224000.E+00  749844.E-09  223814.E-08
228000.E+00  776096.E-09  191373.E-08
232000.E+00  786559.E-09  226172.E-08
236000.E+00  808556.E-09  200148.E-08
240000.E+00  826494.E-09  230435.E-08
244000.E+00  843432.E-09  238024.E-08
248000.E+00  869634.E-09  243285.E-08
252000.E+00  889372.E-09  259196.E-08
256000.E+00  909494.E-09  252080.E-08
260000.E+00  945308.E-09  270094.E-08
264000.E+00  968750.E-09  272656.E-08
268000.E+00  100106.E-08  281332.E-08
272000.E+00  103652.E-08  276884.E-08
276000.E+00  106955.E-08  340456.E-08
280000.E+00  110931.E-08  309164.E-08
284000.E+00  115048.E-08  376314.E-08
288000.E+00  120014.E-08  355237.E-08
292000.E+00  126353.E-08  347411.E-08
296000.E+00  133732.E-08  388936.E-08
300000.E+00  141457.E-08  394568.E-08
304000.E+00  152381.E-08  399409.E-08
308000.E+00  160551.E-08  458257.E-08
312000.E+00  174043.E-08  520827.E-08
316000.E+00  191514.E-08  545782.E-08
320000.E+00  217809.E-08  586790.E-08
324000.E+00  247419.E-08  652982.E-08
328000.E+00  312702.E-08  861831.E-08
332000.E+00  429818.E-08  113539.E-07
336000.E+00  622210.E-08  153487.E-07
340000.E+00  911908.E-08  209070.E-07
344000.E+00  114030.E-07  247930.E-07
348000.E+00  114149.E-07  240454.E-07
352000.E+00  897383.E-08  184190.E-07
356000.E+00  538865.E-08  105666.E-07
360000.E+00  236232.E-08  461184.E-08
364000.E+00  770443.E-09  150753.E-08
368000.E+00  189500.E-09  353803.E-09
372000.E+00  413978.E-10  719909.E-10
376000.E+00  467143.E-11  890833.E-11
380000.E+00  000000.E+00  000000.E+00
384000.E+00  000000.E+00  000000.E+00
388000.E+00  000000.E+00  000000.E+00
392000.E+00  000000.E+00  000000.E+00
396000.E+00  000000.E+00  000000.E+00
400000.E+00  000000.E+00  000000.E+00
