# Ic = 66.89 A, n = 10.52 , Tavg = 27.46 K, nz12c_target20k
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  35306.86        6.00805800e+01        1.50397150e-07  27.3466  20.3525
    1  35307.11        6.05537100e+01        2.62953150e-07  27.3466  20.3525
    2  35307.43        6.11131400e+01        2.92579150e-07  27.3466  20.3525
    3  35307.70        6.15790700e+01       -2.14208500e-08  27.1427  19.7142
    4  35307.95        6.20698100e+01       -3.48374850e-07  27.1427  19.7142
    5  35308.21        6.25648200e+01       -9.23108500e-08  27.1427  19.7142
    6  35308.51        6.30827400e+01       -1.10532850e-07  27.3028  20.1806
    7  35308.78        6.36349900e+01       -2.70935850e-07  27.3028  20.1806
    8  35309.03        6.40899100e+01        1.00012150e-07  27.3028  20.1806
    9  35309.30        6.46369900e+01        2.31409150e-07  27.3028  20.1806
   10  35309.59        6.50646100e+01        2.96661500e-08  27.3527  20.1170
   11  35309.87        6.56070400e+01       -2.12922850e-07  27.3527  20.1170
   12  35310.11        6.60513300e+01       -2.15525850e-07  27.3527  20.1170
   13  35310.37        6.65635200e+01       -6.81998500e-08  27.3560  19.8691
   14  35310.65        6.71117000e+01        9.35671500e-08  27.3560  19.8691
   15  35310.90        6.76133900e+01       -1.83688500e-08  27.3560  19.8691
   16  35311.15        6.81307600e+01       -1.28444850e-07  27.3560  19.8691
   17  35311.42        6.86186800e+01       -4.04958500e-08  27.3682  20.3705
   18  35311.70        6.91398000e+01        5.61715000e-09  27.3682  20.3705
   19  35311.94        6.96459600e+01        1.38611500e-08  27.3682  20.3705
   20  35312.19        7.00994400e+01       -3.04548500e-08  27.3682  20.3705
   21  35312.53        7.06466600e+01        7.11921500e-08  27.3655  19.8188
   22  35312.80        7.11851300e+01       -1.24973850e-07  27.3655  19.8188
   23  35313.05        7.16136500e+01       -2.35235850e-07  27.3655  19.8188
   24  35313.35        7.21729900e+01       -2.71927850e-07  27.3655  19.8188
   25  35313.66        7.26684600e+01       -3.02597850e-07  27.3230  20.2044
   26  35313.90        7.31690100e+01       -7.45658500e-08  27.3230  20.2044
   27  35314.15        7.36451400e+01        3.60061500e-08  27.3230  20.2044
   28  35314.47        7.41849700e+01       -8.30568500e-08  27.3752  20.1427
   29  35314.74        7.47442500e+01       -2.16746850e-07  27.3752  20.1427
   30  35314.98        7.51729700e+01       -2.92548850e-07  27.3752  20.1427
   31  35315.25        7.56588400e+01       -3.07237850e-07  27.3752  20.1427
   32  35315.53        7.61986700e+01       -1.50986850e-07  27.3577  19.8752
   33  35315.79        7.67406200e+01        3.54481500e-08  27.3577  19.8752
   34  35316.03        7.71534200e+01        5.87521500e-08  27.3577  19.8752
   35  35316.38        7.76968800e+01        2.39237150e-07  27.3577  19.8752
   36  35316.66        7.82244800e+01        1.39078150e-07  27.3802  20.3884
   37  35316.92        7.86893000e+01       -7.32018500e-08  27.3802  20.3884
   38  35317.17        7.92323900e+01        8.41742150e-07  27.3802  20.3884
   39  35317.42        7.97509500e+01        5.37979150e-07  27.3802  20.3884
   40  35317.67        8.02490700e+01        3.03572150e-07  27.1662  19.7570
   41  35317.92        8.07670300e+01        5.17588150e-07  27.1662  19.7570
   42  35318.16        8.12074500e+01        6.10434150e-07  27.1662  19.7570
   43  35318.43        8.17637600e+01        8.35544150e-07  27.3726  20.2584
   44  35318.69        8.22341500e+01        1.12604315e-06  27.3726  20.2584
   45  35318.95        8.27537400e+01        1.03078015e-06  27.3726  20.2584
   46  35319.21        8.32361300e+01        7.38484150e-07  27.3726  20.2584
   47  35319.50        8.37315800e+01        8.67334150e-07  27.4377  20.2097
   48  35319.77        8.42680200e+01        1.09565815e-06  27.4377  20.2097
   49  35320.02        8.46817900e+01        1.23585615e-06  27.4377  20.2097
   50  35320.30        8.52649500e+01        1.74607315e-06  27.4377  20.2097
   51  35320.60        8.57206100e+01        2.18166615e-06  27.4001  19.9274
   52  35320.85        8.62415100e+01        2.61007015e-06  27.4001  19.9274
   53  35321.11        8.67046600e+01        2.86840115e-06  27.4001  19.9274
   54  35321.37        8.72487600e+01        3.21858715e-06  27.4001  19.9274
   55  35321.66        8.77662300e+01        4.70504615e-06  27.4118  20.4248
   56  35321.92        8.82657000e+01        5.58280215e-06  27.4118  20.4248
   57  35322.17        8.87126100e+01        6.51689815e-06  27.4118  20.4248
   58  35322.45        8.92555200e+01        8.41930315e-06  27.4445  19.9115
   59  35322.72        8.97519200e+01        9.71722015e-06  27.4445  19.9115
   60  35322.98        9.02263800e+01        1.11746111e-05  27.4445  19.9115
   61  35323.23        9.07662000e+01        1.33924931e-05  27.4445  19.9115
   62  35323.57        9.13112700e+01        1.56833241e-05  27.4555  20.3430
   63  35323.82        9.18179100e+01        2.00235771e-05  27.4555  20.3430
