# Ic = 74.69 A, n = 20.96 , Tavg = 27.72 K, 20Kpristine
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  177.55        5.99929800e+01        3.61236700e-07  27.6729  20.0633
    1  177.94        6.10574400e+01        3.75863700e-07  27.6729  20.0633
    2  178.22        6.20095100e+01        3.02231700e-07  27.6651  20.4744
    3  178.48        6.30088900e+01        2.20191700e-07  27.6651  20.4744
    4  178.87        6.40285000e+01        1.66796700e-07  27.6651  20.4744
    5  179.14        6.50229300e+01        2.66831700e-07  27.7343  20.4139
    6  179.40        6.60093100e+01        3.33769700e-07  27.7343  20.4139
    7  179.65        6.70147100e+01        2.49725700e-07  27.7343  20.4139
    8  179.94        6.80779700e+01        3.50256700e-07  27.6694  20.1289
    9  180.19        6.90804800e+01        1.70700700e-07  27.6694  20.1289
   10  180.45        7.00582300e+01        8.55407000e-08  27.6694  20.1289
   11  180.90        7.10549600e+01        1.72746700e-07  27.6694  20.1289
   12  181.16        7.20733600e+01        2.48547700e-07  27.6711  20.5802
   13  181.41        7.30746100e+01       -4.82530000e-09  27.6711  20.5802
   14  181.97        7.40772600e+01       -5.11863000e-08  27.6711  20.5802
   15  182.26        7.50945600e+01        1.09797000e-08  27.6827  20.0650
   16  182.52        7.60914700e+01        4.09260700e-07  27.6827  20.0650
   17  182.83        7.71420000e+01        7.85601700e-07  27.6827  20.0650
   18  183.09        7.82007700e+01        7.22010700e-07  27.6817  20.4873
   19  183.34        7.91586500e+01        8.16529700e-07  27.6817  20.4873
   20  183.58        8.01416600e+01        8.79067700e-07  27.6817  20.4873
   21  184.04        8.12043800e+01        9.27163700e-07  27.6817  20.4873
   22  184.28        8.21434500e+01        1.13556770e-06  27.6755  20.3665
   23  184.53        8.31149000e+01        1.36763770e-06  27.6755  20.3665
   24  184.98        8.41826000e+01        1.87887570e-06  27.6839  20.1400
   25  185.24        8.51481300e+01        2.24368870e-06  27.6839  20.1400
   26  185.48        8.61472400e+01        2.64178470e-06  27.6839  20.1400
   27  185.86        8.71404800e+01        4.84950370e-06  27.6839  20.1400
   28  186.11        8.82110000e+01        6.69842270e-06  27.7067  20.6092
   29  186.35        8.92037200e+01        8.43336070e-06  27.7067  20.6092
   30  186.60        9.01443600e+01        1.27904147e-05  27.7067  20.6092
   31  186.87        9.12562800e+01        1.67583597e-05  27.7185  20.1027
   32  187.12        9.22557400e+01        2.39532807e-05  27.7185  20.1027
