# Ic =  nan A, n =  nan , Tavg = 27.38 K, 20Kpristine
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0   27.56       -1.80306000e-01        8.13737500e-08  27.3087  19.7971
    1   27.94        8.52765900e-01        2.49214750e-07  27.3087  19.7971
    2   28.19        1.87176600e+00        9.73027500e-08  27.2659  20.0278
    3   28.43        2.78760600e+00       -1.59962500e-08  27.2659  20.0278
    4   28.76        3.82529000e+00        5.07557500e-08  27.2659  20.0278
    5   29.03        4.82720800e+00        9.47775000e-09  27.3221  20.1831
    6   29.28        5.82324700e+00       -9.79332500e-08  27.3221  20.1831
    7   29.53        6.81481600e+00       -2.18222500e-08  27.3221  20.1831
    8   29.97        7.86606800e+00        9.29027500e-08  27.3221  20.1831
    9   30.22        8.89865000e+00       -7.93392500e-08  27.2659  19.7390
   10   30.46        9.86266100e+00       -8.06225000e-09  27.2659  19.7390
   11   30.72        1.08781000e+01        9.89767500e-08  27.2906  20.2904
   12   31.08        1.18818300e+01       -1.02705250e-07  27.2906  20.2904
   13   31.32        1.28379000e+01       -1.36422250e-07  27.2906  20.2904
   14   31.57        1.38211700e+01       -1.56862500e-08  27.2906  20.2904
   15   32.01        1.48572300e+01       -9.65692500e-08  27.2944  19.7829
   16   32.27        1.58037400e+01       -3.28994250e-07  27.2944  19.7829
   17   32.52        1.68053900e+01       -2.18237250e-07  27.2944  19.7829
   18   33.25        1.78931800e+01       -1.96359250e-07  27.2944  19.7829
   19   33.51        1.88313200e+01       -4.82396250e-07  27.2640  20.0309
   20   34.01        1.98332800e+01       -4.50910250e-07  27.2640  20.0309
   21   34.26        2.08410900e+01       -6.35857250e-07  27.3155  20.1724
   22   34.50        2.18390700e+01       -4.21532250e-07  27.3155  20.1724
   23   34.88        2.28731600e+01       -4.33122250e-07  27.2856  19.7546
   24   35.13        2.38154900e+01       -5.90860250e-07  27.2856  19.7546
   25   35.38        2.48668200e+01       -4.54009250e-07  27.2856  19.7546
   26   35.64        2.58387600e+01       -4.25746250e-07  27.2856  19.7546
   27   35.93        2.68851800e+01       -5.41710250e-07  27.2783  20.2817
   28   36.17        2.78642600e+01       -2.78358250e-07  27.2783  20.2817
   29   36.42        2.88925400e+01       -4.05727250e-07  27.2783  20.2817
   30   36.67        2.98799500e+01       -3.80873250e-07  27.2783  20.2817
   31   37.03        3.08476800e+01       -4.27853250e-07  27.2979  19.7839
   32   37.28        3.19366400e+01       -4.19672250e-07  27.2979  19.7839
   33   37.52        3.28509600e+01       -3.18583250e-07  27.2979  19.7839
   34   37.90        3.38956700e+01       -3.51061250e-07  27.2979  19.7839
   35   38.20        3.48013000e+01       -7.22944250e-07  27.2484  20.0205
   36   38.45        3.57996900e+01       -7.53877250e-07  27.2484  20.0205
   37   39.05        3.68081800e+01       -7.06960250e-07  27.2484  20.0205
   38   39.31        3.78499200e+01       -7.59953250e-07  27.2945  20.1562
   39   39.55        3.88709900e+01       -6.04012250e-07  27.2945  20.1562
   40   39.85        3.99034600e+01       -5.98124250e-07  27.2848  19.7561
   41   40.13        4.08943500e+01       -6.94564250e-07  27.2848  19.7561
   42   40.38        4.18793900e+01       -7.24315250e-07  27.2848  19.7561
   43   40.62        4.28477800e+01       -7.21340250e-07  27.2848  19.7561
   44   40.88        4.39553800e+01       -7.22393250e-07  27.2864  20.2899
   45   41.16        4.49906000e+01       -8.18896250e-07  27.2864  20.2899
   46   41.41        4.59414400e+01       -9.60705250e-07  27.2864  20.2899
   47   41.65        4.68941400e+01       -9.01701250e-07  27.2864  20.2899
   48   41.95        4.79609400e+01       -1.02256125e-06  27.3117  19.7968
   49   42.24        4.89095900e+01       -9.50293250e-07  27.3117  19.7968
   50   42.48        4.98816000e+01       -7.64911250e-07  27.3117  19.7968
   51   42.86        5.08824000e+01       -9.05977250e-07  27.3117  19.7968
   52   43.10        5.19021700e+01       -9.54569250e-07  27.2798  20.0518
   53   43.35        5.28556400e+01       -1.69851225e-06  27.2798  20.0518
   54   43.59        5.38427900e+01       -3.69667250e-07  27.2798  20.0518
   55   43.90        5.48973600e+01       -5.11910250e-07  27.3231  20.1789
   56   44.16        5.59669300e+01       -7.03102250e-07  27.3231  20.1789
   57   44.41        5.69331100e+01       -1.02388425e-06  27.3231  20.1789
   58   45.08        5.79110000e+01       -1.29592225e-06  27.3231  20.1789
   59   45.32        5.89464100e+01       -1.06839425e-06  27.3045  19.7806
   60   45.58        5.99497100e+01       -9.25903250e-07  27.3045  19.7806
   61   45.91        6.09984400e+01       -7.32340250e-07  27.3094  20.3125
   62   46.24        6.19463400e+01       -5.85944250e-07  27.3094  20.3125
   63   46.48        6.29343100e+01       -4.68492250e-07  27.3094  20.3125
