# Ic = 79.70 A, n = 32.13 , Tavg = 27.70 K, 20Kpristine
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0  215.00        6.00699100e+01       -1.41057850e-07  27.7060  20.1407
    1  215.24        6.10238900e+01       -1.45768850e-07  27.7060  20.1407
    2  215.49        6.20430500e+01       -2.64273850e-07  27.7060  20.1407
    3  215.76        6.30161400e+01       -1.59527850e-07  27.7060  20.1407
    4  216.06        6.40716100e+01       -4.77168500e-08  27.7157  20.6007
    5  216.32        6.50439600e+01       -2.06632850e-07  27.7157  20.6007
    6  216.56        6.60269500e+01       -2.42580850e-07  27.7157  20.6007
    7  216.91        6.71062400e+01       -3.95794850e-07  27.7157  20.6007
    8  217.15        6.80697500e+01       -3.19311850e-07  27.7294  20.0850
    9  217.40        6.90792000e+01       -8.95528500e-08  27.7294  20.0850
   10  217.65        7.00395000e+01       -6.76118500e-08  27.7294  20.0850
   11  217.92        7.11241300e+01       -4.30058500e-08  27.6957  20.4733
   12  218.18        7.21090700e+01       -1.99256850e-07  27.6957  20.4733
   13  218.42        7.31092100e+01       -2.94147850e-07  27.6957  20.4733
   14  218.70        7.40849700e+01       -1.93678850e-07  27.6957  20.4733
   15  219.00        7.51616600e+01       -1.67647850e-07  27.7365  20.3929
   16  219.24        7.61318900e+01       -1.74478500e-08  27.7365  20.3929
   17  219.49        7.71325300e+01        8.32531500e-08  27.7365  20.3929
   18  219.98        7.81311100e+01       -1.17762850e-07  27.7365  20.3929
   19  220.22        7.91866500e+01        1.57055150e-07  27.7120  20.1399
   20  220.46        8.01787000e+01        2.27278150e-07  27.7120  20.1399
   21  220.84        8.12012500e+01        1.81165150e-07  27.7120  20.1399
   22  221.13        8.22147500e+01        1.12430150e-07  27.7286  20.6086
   23  221.39        8.31569200e+01        2.48475150e-07  27.7286  20.6086
   24  221.64        8.41588200e+01        1.29190415e-06  27.7286  20.6086
   25  222.00        8.52000900e+01        2.22160015e-06  27.7499  20.0992
   26  222.25        8.61750500e+01        2.18298715e-06  27.7499  20.0992
   27  222.49        8.72163300e+01        3.68965315e-06  27.7499  20.0992
   28  222.73        8.82570900e+01        5.20834215e-06  27.7499  20.0992
   29  223.05        8.92085100e+01        7.30201815e-06  27.6979  20.2471
   30  223.30        9.02433800e+01        1.15311441e-05  27.6979  20.2471
   31  223.54        9.12336700e+01        1.65790231e-05  27.6979  20.2471
   32  223.92        9.22719300e+01        2.34608201e-05  27.6979  20.2471
