====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 19 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
140001.E-02  1614.29E-09  2106.02E-09  
280001.E-02  4671.43E-09  8379.74E-09  
420001.E-02  9428.57E-09  2191.69E-08  
560001.E-02  1405.71E-08  3223.81E-08  
700001.E-02  1892.86E-08  2917.33E-08  
840001.E-02  8985.71E-09  1874.20E-08  
980001.E-02  1170.00E-08  1994.72E-08  
112000.E-01  1242.86E-08  2461.06E-08  
126000.E-01  1414.29E-08  2554.12E-08  
140000.E-01  1491.43E-08  5781.78E-08  
154000.E-01  1582.86E-08  3159.60E-08  
168000.E-01  1584.29E-08  2603.81E-08  
182000.E-01  1525.71E-08  3062.14E-08  
196000.E-01  1545.71E-08  5734.04E-08  
210000.E-01  1590.00E-08  4113.95E-08  
224000.E-01  1608.57E-08  3488.12E-08  
238000.E-01  1677.14E-08  3334.81E-08  
252000.E-01  1601.43E-08  4480.22E-08  
266000.E-01  1662.86E-08  3825.71E-08  
280000.E-01  1671.43E-08  3705.05E-08  
294000.E-01  1718.57E-08  4410.02E-08  
308000.E-01  1677.14E-08  2458.17E-08  
322000.E-01  1682.86E-08  2952.07E-08  
336000.E-01  1721.43E-08  4464.21E-08  
350000.E-01  1738.57E-08  2957.53E-08  
364000.E-01  1864.29E-08  2857.64E-08  
378000.E-01  1744.29E-08  4419.51E-08  
392000.E-01  1820.00E-08  5244.90E-08  
406000.E-01  1900.00E-08  4163.30E-08  
420000.E-01  1890.00E-08  3408.99E-08  
434000.E-01  1850.00E-08  3774.57E-08  
448000.E-01  1922.86E-08  3575.69E-08  
462000.E-01  1990.00E-08  4312.04E-08  
476000.E-01  1962.86E-08  2598.79E-08  
490000.E-01  2015.71E-08  4410.39E-08  
504000.E-01  2141.43E-08  3293.19E-08  
518000.E-01  1997.14E-08  3490.05E-08  
532000.E-01  2087.14E-08  4395.05E-08  
546000.E-01  2092.86E-08  3800.47E-08  
560000.E-01  2220.00E-08  4589.33E-08  
574000.E-01  2225.71E-08  4785.60E-08  
588000.E-01  2328.57E-08  3590.69E-08  
602000.E-01  2294.29E-08  4386.66E-08  
616000.E-01  2348.57E-08  3938.35E-08  
630000.E-01  2348.57E-08  4666.97E-08  
644000.E-01  2484.29E-08  4354.55E-08  
658000.E-01  2450.00E-08  4529.54E-08  
672000.E-01  2504.29E-08  5612.82E-08  
686000.E-01  2481.43E-08  4195.42E-08  
700000.E-01  2694.29E-08  6305.40E-08  
714000.E-01  2698.57E-08  3800.36E-08  
728000.E-01  2774.29E-08  5324.14E-08  
742000.E-01  2767.14E-08  6050.63E-08  
756000.E-01  2920.00E-08  5267.16E-08  
770000.E-01  2852.86E-08  5979.09E-08  
784000.E-01  2995.71E-08  4711.76E-08  
798000.E-01  2981.43E-08  5294.00E-08  
812000.E-01  3115.71E-08  7493.99E-08  
826000.E-01  3224.29E-08  6821.40E-08  
840000.E-01  3207.14E-08  5577.55E-08  
854000.E-01  3368.57E-08  4922.27E-08  
868000.E-01  3395.71E-08  6380.05E-08  
882000.E-01  3597.14E-08  7372.76E-08  
896000.E-01  3765.71E-08  8727.26E-08  
910000.E-01  3955.71E-08  9126.68E-08  
924000.E-01  4137.14E-08  8193.92E-08  
938000.E-01  4202.86E-08  6444.10E-08  
952000.E-01  4474.29E-08  1189.81E-07  
966000.E-01  4728.57E-08  7153.64E-08  
980000.E-01  4887.14E-08  8210.03E-08  
994000.E-01  5288.57E-08  1108.78E-07  
100800.E+00  5578.57E-08  1107.80E-07  
102200.E+00  5824.29E-08  1105.62E-07  
103600.E+00  6465.71E-08  1000.18E-07  
105000.E+00  6931.43E-08  1150.86E-07  
