====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    =  H   Energy = 1200 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+05 AAA ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
140001.E-02  100713.E-08  269387.E-09
280001.E-02  927098.E-09  756540.E-09
420001.E-02  886950.E-09  154671.E-08
560001.E-02  864385.E-09  221251.E-08
700001.E-02  862192.E-09  257216.E-08
840001.E-02  841009.E-09  137107.E-08
980001.E-02  816787.E-09  154516.E-08
112000.E-01  805365.E-09  178331.E-08
126000.E-01  801688.E-09  191842.E-08
140000.E-01  807481.E-09  300015.E-08
154000.E-01  812968.E-09  217828.E-08
168000.E-01  821707.E-09  207558.E-08
182000.E-01  830803.E-09  236083.E-08
196000.E-01  835561.E-09  294633.E-08
210000.E-01  843202.E-09  256942.E-08
224000.E-01  850309.E-09  233752.E-08
238000.E-01  857979.E-09  233420.E-08
252000.E-01  865683.E-09  260487.E-08
266000.E-01  869502.E-09  259022.E-08
280000.E-01  881937.E-09  243358.E-08
294000.E-01  889107.E-09  268520.E-08
308000.E-01  900982.E-09  201912.E-08
322000.E-01  916780.E-09  238666.E-08
336000.E-01  920679.E-09  292784.E-08
350000.E-01  924900.E-09  235568.E-08
364000.E-01  933504.E-09  236594.E-08
378000.E-01  942442.E-09  278634.E-08
392000.E-01  956810.E-09  293236.E-08
406000.E-01  976943.E-09  274815.E-08
420000.E-01  986709.E-09  257070.E-08
434000.E-01  995911.E-09  269525.E-08
448000.E-01  100107.E-08  271998.E-08
462000.E-01  100437.E-08  292227.E-08
476000.E-01  102301.E-08  232910.E-08
490000.E-01  103958.E-08  279283.E-08
504000.E-01  105944.E-08  260496.E-08
518000.E-01  106292.E-08  277915.E-08
532000.E-01  106990.E-08  307987.E-08
546000.E-01  107503.E-08  286461.E-08
560000.E-01  108091.E-08  308704.E-08
574000.E-01  110744.E-08  309126.E-08
588000.E-01  111722.E-08  287829.E-08
602000.E-01  114138.E-08  303231.E-08
616000.E-01  115260.E-08  304227.E-08
630000.E-01  117088.E-08  332913.E-08
644000.E-01  120128.E-08  328362.E-08
658000.E-01  121426.E-08  324903.E-08
672000.E-01  124073.E-08  372615.E-08
686000.E-01  126135.E-08  323765.E-08
700000.E-01  130332.E-08  390249.E-08
714000.E-01  131159.E-08  326500.E-08
728000.E-01  132231.E-08  382285.E-08
742000.E-01  134986.E-08  399662.E-08
756000.E-01  138481.E-08  376808.E-08
770000.E-01  143241.E-08  407754.E-08
784000.E-01  145037.E-08  374671.E-08
798000.E-01  148924.E-08  379747.E-08
812000.E-01  152634.E-08  455665.E-08
826000.E-01  155594.E-08  448010.E-08
840000.E-01  158731.E-08  425723.E-08
854000.E-01  165205.E-08  406957.E-08
868000.E-01  169487.E-08  453539.E-08
882000.E-01  173063.E-08  503382.E-08
896000.E-01  178973.E-08  551636.E-08
910000.E-01  183469.E-08  569859.E-08
924000.E-01  188641.E-08  567888.E-08
938000.E-01  195824.E-08  510075.E-08
952000.E-01  205017.E-08  688009.E-08
966000.E-01  216110.E-08  546043.E-08
980000.E-01  223839.E-08  602592.E-08
994000.E-01  237726.E-08  718493.E-08
100800.E+00  251679.E-08  728843.E-08
102200.E+00  262692.E-08  749259.E-08
103600.E+00  282690.E-08  768487.E-08
105000.E+00  301769.E-08  831961.E-08
106400.E+00  331759.E-08  960114.E-08
107800.E+00  368495.E-08  102737.E-07
109200.E+00  409456.E-08  109374.E-07
110600.E+00  458557.E-08  128278.E-07
112000.E+00  545771.E-08  147413.E-07
113400.E+00  691657.E-08  178186.E-07
114800.E+00  921260.E-08  229543.E-07
116200.E+00  128325.E-07  312468.E-07
117600.E+00  175368.E-07  390067.E-07
119000.E+00  220959.E-07  469521.E-07
120400.E+00  245193.E-07  492975.E-07
121800.E+00  228462.E-07  445224.E-07
123200.E+00  174043.E-07  326159.E-07
124600.E+00  108152.E-07  197159.E-07
126000.E+00  515983.E-08  912161.E-08
127400.E+00  209894.E-08  357950.E-08
128800.E+00  673409.E-09  109518.E-08
130200.E+00  159095.E-09  268706.E-09
131600.E+00  313616.E-10  465269.E-10
133000.E+00  000000.E+00  000000.E+00
134400.E+00  000000.E+00  000000.E+00
135800.E+00  000000.E+00  000000.E+00
137200.E+00  000000.E+00  000000.E+00
138600.E+00  000000.E+00  000000.E+00
140000.E+00  000000.E+00  000000.E+00
