# Tc = 0.00 K, ffj51-15e19pm2-0nA-up
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-03-27_11:28:57.760000      3466.59        5.91295300e-03       -2.81990000e-09  70.2298  68.9160  69.8073  0.0000
0202-03-27_11:28:58.650000      3467.48        6.18612200e-03        4.30835000e-09  70.1833  68.9138  69.7671  0.0000
0202-03-27_11:28:59.555000      3468.38        6.03183800e-03        1.36350000e-09  70.1822  68.9119  69.7805  0.0000
0202-03-27_11:29:00.426000      3469.26        6.09847900e-03        1.27050000e-09  70.1943  68.9104  69.7522  0.0000
0202-03-27_11:29:01.305000      3470.13        5.88749800e-03       -4.67920000e-09  70.1943  68.9104  69.7522  0.0000
0202-03-27_11:29:02.180000      3471.01        6.19005300e-03        4.98910000e-09  70.1929  68.9107  69.7544  0.0000
0202-03-27_11:29:03.066000      3471.89        6.10077700e-03        2.63405000e-09  70.1917  68.9085  69.7561  0.0000
0202-03-27_11:29:03.990000      3472.82        6.06344700e-03        2.91290000e-09  70.2068  68.9093  69.7656  0.0000
0202-03-27_11:29:04.863000      3473.69        6.08808400e-03       -1.39445000e-09  70.1473  68.9105  69.7487  0.0000
0202-03-27_11:29:05.730000      3474.56        5.82708600e-03        1.85950000e-10  70.1519  68.9110  69.7270  0.0000
0202-03-27_11:29:06.600000      3475.43        5.82805100e-03       -1.67340000e-09  70.1424  68.9139  69.7226  0.0000
0202-03-27_11:29:07.470000      3476.30        5.98381800e-03        1.76635000e-09  70.1548  68.9173  69.7238  0.0000
0202-03-27_11:29:08.350000      3477.18        6.07955000e-03       -4.02850000e-10  70.1548  68.9173  69.7238  0.0000
0202-03-27_11:29:09.240000      3478.07        5.97276100e-03        5.23705000e-09  70.1626  68.9210  69.7122  0.0000
0202-03-27_11:29:10.113000      3478.94        6.00511500e-03       -4.64650000e-10  70.1361  68.9257  69.7219  0.0000
0202-03-27_11:29:11.023000      3479.85        5.99910400e-03        9.60850000e-10  70.1392  68.9289  69.7190  0.0000
0202-03-27_11:29:11.902000      3480.73        5.95724900e-03        3.34675000e-09  70.1115  68.9339  69.7017  0.0000
0202-03-27_11:29:12.770000      3481.60        5.94723200e-03        1.08460000e-09  70.1197  68.9387  69.7180  0.0000
0202-03-27_11:29:13.637000      3482.47        6.04281600e-03        3.12985000e-09  70.1358  68.9433  69.6838  0.0000
0202-03-27_11:29:14.555000      3483.38        5.85001800e-03       -3.74955000e-09  70.1350  68.9492  69.7078  0.0000
0202-03-27_11:29:15.430000      3484.26        6.15517100e-03        2.97490000e-09  70.1203  68.9546  69.6873  0.0000
0202-03-27_11:29:16.297000      3485.13        6.08942100e-03        3.59415000e-09  70.1203  68.9546  69.6873  0.0000
0202-03-27_11:29:17.168000      3486.00        6.23739500e-03        3.81155000e-09  70.1291  68.9599  69.7041  0.0000
0202-03-27_11:29:18.040000      3486.87        6.31182900e-03       -1.11555000e-09  70.1298  68.9670  69.7116  0.0000
0202-03-27_11:29:18.910000      3487.74        6.24756300e-03        6.19800000e-10  70.0846  68.9727  69.6809  0.0000
0202-03-27_11:29:19.785000      3488.62        6.15918000e-03        8.05700000e-10  70.0917  68.9796  69.6801  0.0000
0202-03-27_11:29:20.676000      3489.50        6.07139000e-03        1.73535000e-09  70.1088  68.9865  69.6665  0.0000
0202-03-27_11:29:21.594000      3490.42        6.11035200e-03        1.92125000e-09  70.1284  68.9938  69.6985  0.0000
0202-03-27_11:29:22.465000      3491.29        6.26352300e-03        8.45955000e-09  70.1319  68.9998  69.6887  0.0000
0202-03-27_11:29:23.344000      3492.17        6.15020400e-03        8.76970000e-09  70.1319  68.9998  69.6887  0.0000
0202-03-27_11:29:24.234000      3493.07        6.00838900e-03        5.76380000e-09  70.1239  69.0081  69.7028  0.0000
0202-03-27_11:29:25.100000      3493.93        6.47205500e-03        5.26800000e-10  70.0907  69.0154  69.6890  0.0000
0202-03-27_11:29:26.023000      3494.85        6.33573000e-03       -1.64240000e-09  70.0685  69.0223  69.6768  0.0000
0202-03-27_11:29:26.902000      3495.73        6.15317200e-03        1.89030000e-09  70.0937  69.0296  69.6886  0.0000
0202-03-27_11:29:27.793000      3496.62        5.99748000e-03        3.62500000e-09  70.1031  69.0372  69.6634  0.0000
0202-03-27_11:29:28.676000      3497.51        6.05848100e-03       -3.40850000e-10  70.1294  69.0467  69.6979  0.0000
0202-03-27_11:29:29.586000      3498.42        6.28393200e-03       -4.64850000e-10  70.1214  69.0540  69.6729  0.0000
0202-03-27_11:29:30.465000      3499.30        5.94976100e-03        1.08455000e-09  70.1271  69.0614  69.7070  0.0000
