====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 8800 keV
 Total Ions calculated =20000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 30000.E+02 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 204803.E+01 A   Straggling = 656942.E-01 A
 Ion Lateral Range = 965457.E-01 A   Straggling = 135275.E+00 A
 Ion Radial  Range = 150857.E+00 A   Straggling = 116677.E+00 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
3041501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6083001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9124501.E-02 11784576.E-02 11784576.E-02 83419786.E-02 00000000.E+00 
1216600.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1520750.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1824900.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2129050.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2433200.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2737350.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3041500.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3345650.E-01 64040913.E-02 64040913.E-02 20046070.E-01 00000000.E+00 
3649800.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3953950.E-01 26491057.E-02 26491057.E-02 12578863.E-01 00000000.E+00 
4258100.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4562250.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4866400.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5170550.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5474700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5778850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6083000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6387150.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6691300.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6995450.E-01 78839009.E-02 78839009.E-02 10450866.E-01 00000000.E+00 
7299600.E-01 16511008.E-01 16511008.E-01 17037294.E-01 00000000.E+00 
7603750.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7907900.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8212050.E-01 10584179.E-01 10584179.E-01 11681825.E-01 00000000.E+00 
8516200.E-01 10732311.E-01 10732311.E-01 16087818.E-01 00000000.E+00 
8820350.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9124500.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9428650.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9732800.E-01 63544563.E-02 76580456.E-02 12138595.E-01 37820026.E-03 
1003695.E+00 98640101.E-02 98640101.E-02 10397423.E-01 00000000.E+00 
1034110.E+00 10844128.E-02 10844128.E-02 52906995.E-02 00000000.E+00 
1064525.E+00 69902730.E-02 69902730.E-02 10548552.E-01 00000000.E+00 
1094940.E+00 38236152.E-02 38236152.E-02 55706333.E-02 00000000.E+00 
1125355.E+00 70220755.E-02 70229675.E-02 11486819.E-01 36583901.E-02 
1155770.E+00 10091296.E-01 11100185.E-01 12019996.E-01 30756105.E-02 
1186185.E+00 35517284.E-02 35517284.E-02 66559657.E-02 00000000.E+00 
