# Ic = 6.17 A, n = 16.57 , Tavg = 30.21 K, 45e19pm2-anneal300-720min-0nA-03T-30k-
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K  tHOL_K  tSPA_K
0202-04-03_14:17:47.120000      189186.25        9.20990600e-03       -1.57342533e-08  30.1925  28.0709  28.2065  0.0000
0202-04-03_14:17:47.473000      189186.60        1.12258000e-01       -2.05685533e-08  30.2326  28.0740  28.2323  0.0000
0202-04-03_14:17:47.820000      189186.95        2.12160200e-01       -3.31501533e-08  30.2326  28.0740  28.2323  0.0000
0202-04-03_14:17:48.168000      189187.29        3.11149100e-01       -3.50714533e-08  30.2326  28.0740  28.2323  0.0000
0202-04-03_14:17:48.527000      189187.65        4.10657400e-01       -3.61251533e-08  30.2126  28.0758  28.2014  0.0000
0202-04-03_14:17:48.875000      189188.00        5.09364900e-01       -2.70142533e-08  30.2126  28.0758  28.2014  0.0000
0202-04-03_14:17:49.223000      189188.35        6.09705900e-01       -3.74266533e-08  30.2126  28.0758  28.2014  0.0000
0202-04-03_14:17:49.570000      189188.70        7.08556700e-01       -5.60201533e-08  30.2068  28.0746  28.2134  0.0000
0202-04-03_14:17:49.918000      189189.04        8.08113300e-01       -5.83133533e-08  30.2068  28.0746  28.2134  0.0000
0202-04-03_14:17:50.277000      189189.40        9.07643900e-01       -5.70743533e-08  30.2068  28.0746  28.2134  0.0000
0202-04-03_14:17:50.625000      189189.75        1.00691700e+00       -5.37899533e-08  30.1774  28.0763  28.2146  0.0000
0202-04-03_14:17:50.973000      189190.10        1.10622200e+00       -5.84382533e-08  30.1774  28.0763  28.2146  0.0000
0202-04-03_14:17:51.340000      189190.47        1.20555200e+00       -6.03596533e-08  30.1774  28.0763  28.2146  0.0000
0202-04-03_14:17:51.734000      189190.86        1.30485900e+00       -7.95729533e-08  30.1645  28.0745  28.2060  0.0000
0202-04-03_14:17:52.082000      189191.21        1.40430100e+00       -8.46551533e-08  30.1645  28.0745  28.2060  0.0000
0202-04-03_14:17:52.438000      189191.56        1.50358600e+00       -8.01927533e-08  30.1645  28.0745  28.2060  0.0000
0202-04-03_14:17:52.800000      189191.92        1.60298400e+00       -7.59781533e-08  30.2154  28.0757  28.1935  0.0000
0202-04-03_14:17:53.156000      189192.28        1.70258800e+00       -8.48410533e-08  30.2154  28.0757  28.1935  0.0000
0202-04-03_14:17:53.520000      189192.64        1.80138900e+00       -9.65549533e-08  30.1727  28.0761  28.1961  0.0000
0202-04-03_14:17:53.867000      189192.99        1.90068900e+00       -9.45097533e-08  30.1727  28.0761  28.1961  0.0000
0202-04-03_14:17:54.215000      189193.34        2.00035900e+00       -9.11008533e-08  30.1727  28.0761  28.1961  0.0000
0202-04-03_14:17:54.562000      189193.69        2.09999100e+00       -8.81879533e-08  30.2044  28.0764  28.2249  0.0000
0202-04-03_14:17:54.910000      189194.04        2.19904400e+00       -8.66384533e-08  30.2044  28.0764  28.2249  0.0000
0202-04-03_14:17:55.270000      189194.40        2.29855700e+00       -9.36420533e-08  30.2044  28.0764  28.2249  0.0000
0202-04-03_14:17:55.617000      189194.74        2.39787500e+00       -9.25264533e-08  30.1839  28.0769  28.1901  0.0000
0202-04-03_14:17:55.965000      189195.09        2.49729700e+00       -8.36043533e-08  30.1839  28.0769  28.1901  0.0000
0202-04-03_14:17:56.312000      189195.44        2.59666800e+00       -9.21628533e-08  30.1839  28.0769  28.1901  0.0000
