# Ic = 1.57 A, n = 19.79 , Tavg = 40.01 K, f28-60e19pm2-1200keV-0nA-40k-Afteranneal50k_peak3
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_11:23:55.367000      40723.83        4.86821700e-02       -2.52750685e-08  39.9898  39.5476
0202-03-09_11:23:55.625000      40724.09        4.80148200e-02       -2.59568385e-08  39.9898  39.5476
0202-03-09_11:23:55.870000      40724.33        1.01834000e-01       -3.11010985e-08  39.9898  39.5476
0202-03-09_11:23:56.117000      40724.58        1.49436100e-01       -1.64120585e-08  40.0109  39.5713
0202-03-09_11:23:56.420000      40724.88        1.97011500e-01       -1.01521685e-08  40.0109  39.5713
0202-03-09_11:23:56.734000      40725.20        2.51647600e-01       -9.53237850e-09  40.0109  39.5713
0202-03-09_11:23:57.035000      40725.50        3.02152700e-01       -8.78863850e-09  39.9854  39.5595
0202-03-09_11:23:57.332000      40725.79        3.47990200e-01       -7.30113850e-09  39.9854  39.5595
0202-03-09_11:23:57.668000      40726.13        3.99658800e-01       -8.47873850e-09  39.9854  39.5595
0202-03-09_11:23:57.918000      40726.38        4.48534000e-01       -9.47040850e-09  39.9959  39.5769
0202-03-09_11:23:58.184000      40726.65        4.94721800e-01       -7.17717850e-09  39.9959  39.5769
0202-03-09_11:23:58.465000      40726.93        5.47389200e-01       -8.60269850e-09  39.9959  39.5769
0202-03-09_11:23:58.793000      40727.25        5.97821600e-01       -1.68459185e-08  39.9959  39.5769
0202-03-09_11:23:58.990000      40727.45        6.44927200e-01       -1.92007985e-08  39.9897  39.5594
0202-03-09_11:23:59.266000      40727.73        6.92093000e-01       -9.28348850e-09  39.9897  39.5594
0202-03-09_11:23:59.555000      40728.02        7.45027600e-01       -1.70302385e-08  39.9897  39.5594
0202-03-09_11:23:59.887000      40728.35        7.95641000e-01       -2.03151285e-08  39.9897  39.5594
0202-03-09_11:24:00.090000      40728.55        8.41040700e-01       -1.25057585e-08  40.0046  39.5751
0202-03-09_11:24:00.380000      40728.84        8.92240000e-01       -1.84557585e-08  40.0046  39.5751
0202-03-09_11:24:00.656000      40729.12        9.44150600e-01       -1.43031485e-08  40.0046  39.5751
0202-03-09_11:24:00.914000      40729.38        9.94496900e-01       -1.28776385e-08  39.9811  39.5440
0202-03-09_11:24:01.207000      40729.67        1.03998100e+00       -1.87036685e-08  39.9811  39.5440
0202-03-09_11:24:01.490000      40729.95        1.09335700e+00       -2.77526185e-08  39.9811  39.5440
0202-03-09_11:24:01.800000      40730.26        1.14266100e+00       -2.80625185e-08  39.9811  39.5440
0202-03-09_11:24:02.066000      40730.53        1.19046400e+00       -2.06869985e-08  40.0133  39.5812
0202-03-09_11:24:02.336000      40730.80        1.23953700e+00       -1.69062785e-08  40.0133  39.5812
0202-03-09_11:24:02.600000      40731.06        1.29083000e+00       -1.15760685e-08  40.0133  39.5812
0202-03-09_11:24:02.855000      40731.32        1.34123900e+00       -1.03364885e-08  40.0133  39.5812
0202-03-09_11:24:03.130000      40731.59        1.39156900e+00       -1.25057585e-08  40.0051  39.5783
0202-03-09_11:24:03.414000      40731.88        1.43655800e+00       -7.23752850e-09  40.0051  39.5783
0202-03-09_11:24:03.670000      40732.13        1.48906300e+00        1.91655715e-08  40.0051  39.5783
0202-03-09_11:24:03.950000      40732.41        1.53819800e+00        6.53400215e-08  40.0051  39.5783
0202-03-09_11:24:04.242000      40732.70        1.58692800e+00        1.67729531e-07  40.0108  39.5811
0202-03-09_11:24:04.508000      40732.97        1.63689000e+00        3.49700241e-07  40.0108  39.5811
0202-03-09_11:24:04.780000      40733.24        1.68853800e+00        6.94985932e-07  40.0108  39.5811
0202-03-09_11:24:05.066000      40733.53        1.73869800e+00        2.08914286e-06  39.9940  39.5581
0202-03-09_11:24:05.360000      40733.82        1.78597700e+00        3.60750690e-06  39.9940  39.5581
0202-03-09_11:24:05.652000      40734.12        1.83846200e+00        5.69694637e-06  39.9940  39.5581
0202-03-09_11:24:05.934000      40734.40        1.88563300e+00        8.82949406e-06  39.9940  39.5581
0202-03-09_11:24:06.227000      40734.69        1.93445200e+00        1.36648556e-05  40.0107  39.5725
0202-03-09_11:24:06.520000      40734.98        1.98359600e+00        1.97574009e-05  40.0107  39.5725
0202-03-09_11:24:06.760000      40735.22        2.03361600e+00        2.74192568e-05  40.0107  39.5725
