# Ic = 0.24 A, n = 15.75 , Tavg = 60.02 K, f28-6e20pm2-1200keV-0nA-60k-anneal80k_1h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-10_04:48:17.832000      38035.15        4.91180000e-02       -7.43748000e-10  59.9695  59.1325
0202-03-10_04:48:18.027000      38035.34        1.39676300e-02        3.19191133e-07  59.9695  59.1325
0202-03-10_04:48:18.230000      38035.54        2.44560500e-02        3.17827604e-07  59.9695  59.1325
0202-03-10_04:48:18.445000      38035.76        3.38892400e-02        3.23033807e-07  60.0108  59.1483
0202-03-10_04:48:18.650000      38035.96        4.42025300e-02        4.21454200e-09  60.0108  59.1483
0202-03-10_04:48:18.848000      38036.16        5.44846500e-02        7.25150200e-09  60.0108  59.1483
0202-03-10_04:48:19.050000      38036.36        6.38198900e-02        1.13420820e-08  60.0108  59.1483
0202-03-10_04:48:19.242000      38036.56        7.36264900e-02        1.58665220e-08  60.0108  59.1483
0202-03-10_04:48:19.453000      38036.77        8.39932100e-02        1.30155120e-08  59.9766  59.1487
0202-03-10_04:48:19.645000      38036.96        9.39414000e-02        1.60524620e-08  59.9766  59.1487
0202-03-10_04:48:19.836000      38037.15        1.03293000e-01        1.54946520e-08  59.9766  59.1487
0202-03-10_04:48:20.043000      38037.36        1.13928300e-01        1.61764220e-08  59.9766  59.1487
0202-03-10_04:48:20.285000      38037.60        1.23794900e-01        1.43170620e-08  59.9766  59.1487
0202-03-10_04:48:20.504000      38037.82        1.34252100e-01        1.36352920e-08  59.9974  59.1558
0202-03-10_04:48:20.703000      38038.02        1.43008300e-01        2.00190920e-08  59.9974  59.1558
0202-03-10_04:48:20.906000      38038.22        1.53078200e-01        2.64648620e-08  59.9974  59.1558
0202-03-10_04:48:21.105000      38038.42        1.63355900e-01        2.57831020e-08  59.9974  59.1558
0202-03-10_04:48:21.355000      38038.67        1.73084400e-01        2.50393620e-08  59.9974  59.1558
0202-03-10_04:48:21.566000      38038.88        1.83127600e-01        2.07628320e-08  59.9778  59.1561
0202-03-10_04:48:21.758000      38039.07        1.92716600e-01        2.60312720e-08  59.9778  59.1561
0202-03-10_04:48:21.950000      38039.26        2.02394700e-01        2.78908220e-08  59.9778  59.1561
0202-03-10_04:48:22.152000      38039.47        2.12809800e-01        3.02461920e-08  59.9778  59.1561
0202-03-10_04:48:22.350000      38039.66        2.22976200e-01        3.74357120e-08  59.9991  59.1694
0202-03-10_04:48:22.543000      38039.86        2.32455400e-01        5.82605120e-08  59.9991  59.1694
0202-03-10_04:48:22.746000      38040.06        2.42636600e-01        1.12677692e-07  59.9991  59.1694
0202-03-10_04:48:22.938000      38040.25        2.52967600e-01        2.70908992e-07  59.9991  59.1694
0202-03-10_04:48:23.130000      38040.44        2.62028300e-01        4.86966291e-07  59.9991  59.1694
0202-03-10_04:48:23.348000      38040.66        2.72812100e-01        8.60263955e-07  59.9991  59.1694
0202-03-10_04:48:23.555000      38040.87        2.82279400e-01        2.57627316e-06  59.9556  59.1471
0202-03-10_04:48:23.754000      38041.07        2.92222600e-01        5.43356448e-06  59.9556  59.1471
0202-03-10_04:48:23.945000      38041.26        3.02288000e-01        7.69517613e-06  59.9556  59.1471
0202-03-10_04:48:24.150000      38041.46        3.12228800e-01        1.18087185e-05  59.9556  59.1471
0202-03-10_04:48:24.360000      38041.67        3.21817800e-01        1.48760564e-05  60.0204  59.1809
0202-03-10_04:48:24.555000      38041.87        3.32163700e-01        2.03562343e-05  60.0204  59.1809
