# Ic = 0.25 A, n = 15.75 , Tavg = 59.98 K, f28-6e20pm2-1200keV-0nA-20k-anneal90k_peak
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-10_16:03:04.203000      78521.52        5.01610800e-02       -6.74948150e-09  59.9852  59.1343
0202-03-10_16:03:04.400000      78521.71        1.46205300e-02       -7.49323150e-09  59.9758  59.1415
0202-03-10_16:03:04.605000      78521.92        2.46829500e-02        1.74163850e-09  59.9758  59.1415
0202-03-10_16:03:04.797000      78522.11        3.44129300e-02        4.84060850e-09  59.9758  59.1415
0202-03-10_16:03:04.990000      78522.30        4.38575100e-02        7.44373850e-09  59.9758  59.1415
0202-03-10_16:03:05.195000      78522.51        5.45358500e-02       -1.72911150e-09  59.9758  59.1415
0202-03-10_16:03:05.390000      78522.70        6.43311300e-02       -5.75772150e-09  59.9513  59.1037
0202-03-10_16:03:05.582000      78522.90        7.34748700e-02       -6.31553150e-09  59.9513  59.1037
0202-03-10_16:03:05.790000      78523.10        8.39617600e-02        5.02656850e-09  59.9513  59.1037
0202-03-10_16:03:05.980000      78523.29        9.40939400e-02        2.23752850e-09  59.9513  59.1037
0202-03-10_16:03:06.170000      78523.49        1.03184300e-01        5.39844850e-09  59.9513  59.1037
0202-03-10_16:03:06.383000      78523.70        1.14374600e-01        6.94790850e-09  59.9836  59.1469
0202-03-10_16:03:06.582000      78523.90        1.24036000e-01        1.01708085e-08  59.9836  59.1469
0202-03-10_16:03:06.773000      78524.09        1.33041700e-01        1.07286085e-08  59.9836  59.1469
0202-03-10_16:03:06.973000      78524.29        1.44018300e-01        6.26614850e-09  59.9836  59.1469
0202-03-10_16:03:07.164000      78524.48        1.53734900e-01        2.29950850e-09  59.9836  59.1469
0202-03-10_16:03:07.360000      78524.67        1.63037500e-01        1.35796385e-08  59.9829  59.1315
0202-03-10_16:03:07.555000      78524.87        1.74121000e-01        1.65546085e-08  59.9829  59.1315
0202-03-10_16:03:07.758000      78525.07        1.83613500e-01        2.37441385e-08  59.9829  59.1315
0202-03-10_16:03:07.950000      78525.26        1.92720200e-01        1.75462685e-08  59.9829  59.1315
0202-03-10_16:03:08.140000      78525.46        2.03623700e-01        1.40754685e-08  59.9829  59.1315
0202-03-10_16:03:08.340000      78525.65        2.13358100e-01        1.02947585e-08  59.9829  59.1315
0202-03-10_16:03:08.540000      78525.85        2.23059900e-01        1.99014585e-08  59.9819  59.1361
0202-03-10_16:03:08.730000      78526.04        2.32978300e-01        3.58919685e-08  59.9819  59.1361
0202-03-10_16:03:08.920000      78526.24        2.42928000e-01        6.47120785e-08  59.9819  59.1361
0202-03-10_16:03:09.117000      78526.43        2.52948900e-01        1.57866088e-07  59.9819  59.1361
0202-03-10_16:03:09.340000      78526.66        2.62613500e-01        2.96264558e-07  59.9819  59.1361
0202-03-10_16:03:09.547000      78526.86        2.73198400e-01        6.26425337e-07  59.9784  59.1427
0202-03-10_16:03:09.742000      78527.05        2.82616700e-01        1.04887339e-06  59.9784  59.1427
0202-03-10_16:03:09.940000      78527.25        2.92275500e-01        2.63460697e-06  59.9784  59.1427
0202-03-10_16:03:10.140000      78527.45        3.02841000e-01        5.84983417e-06  59.9784  59.1427
0202-03-10_16:03:10.350000      78527.66        3.12438900e-01        8.03645640e-06  59.9784  59.1427
0202-03-10_16:03:10.547000      78527.86        3.22326200e-01        1.16913593e-05  59.9777  59.1456
0202-03-10_16:03:10.740000      78528.05        3.32701800e-01        1.58836231e-05  59.9777  59.1456
0202-03-10_16:03:10.938000      78528.25        3.42359000e-01        1.93042476e-05  59.9777  59.1456
0202-03-10_16:03:11.133000      78528.44        3.51946000e-01        2.56899502e-05  59.9777  59.1456
