# Ic = 3.29 A, n = 25.92 , Tavg = 20.04 K, f28-anneal150k-unknownTime
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-13_13:42:39.797000      200.85        5.10157700e-02       -9.56023950e-09  20.0461  19.7907
0202-03-13_13:42:40             201.05        4.80445400e-02       -7.26702950e-09  20.0461  19.7907
0202-03-13_13:42:40.190000      201.25        9.92085400e-02       -3.36235950e-09  20.0461  19.7907
0202-03-13_13:42:40.387000      201.44        1.49066500e-01       -5.59359950e-09  20.0461  19.7907
0202-03-13_13:42:40.630000      201.69        1.97271200e-01        1.71991050e-09  19.9913  19.6180
0202-03-13_13:42:40.850000      201.91        2.48411900e-01       -1.56496950e-09  19.9913  19.6180
0202-03-13_13:42:41.062000      202.12        2.96576500e-01       -1.13111950e-09  19.9913  19.6180
0202-03-13_13:42:41.258000      202.31        3.47485200e-01        4.44698050e-09  19.9913  19.6180
0202-03-13_13:42:41.450000      202.51        3.92409900e-01        7.28250500e-10  19.9913  19.6180
0202-03-13_13:42:41.660000      202.72        4.47027500e-01        4.44698050e-09  20.0334  19.8266
0202-03-13_13:42:41.855000      202.91        4.95989100e-01        1.59596050e-09  20.0334  19.8266
0202-03-13_13:42:42.047000      203.10        5.40772800e-01        5.62458050e-09  20.0334  19.8266
0202-03-13_13:42:42.254000      203.31        5.94967400e-01        3.39334050e-09  20.0334  19.8266
0202-03-13_13:42:42.445000      203.50        6.44761200e-01        3.56380500e-10  20.0334  19.8266
0202-03-13_13:42:42.640000      203.70        6.91946200e-01       -2.68058950e-09  20.0094  19.6539
0202-03-13_13:42:42.844000      203.90        7.41050200e-01        1.84387050e-09  20.0094  19.6539
0202-03-13_13:42:43.040000      204.09        7.92791600e-01        7.48395050e-09  20.0094  19.6539
0202-03-13_13:42:43.230000      204.29        8.42253300e-01        8.78558050e-09  20.0094  19.6539
0202-03-13_13:42:43.434000      204.49        8.87994300e-01        4.44727050e-09  20.0094  19.6539
0202-03-13_13:42:43.637000      204.69        9.41608600e-01       -6.96679500e-10  20.0401  19.7480
0202-03-13_13:42:43.832000      204.89        9.91479900e-01        1.16283050e-09  20.0401  19.7480
0202-03-13_13:42:44.043000      205.10        1.03772200e+00        3.82792050e-09  20.0401  19.7480
0202-03-13_13:42:44.234000      205.29        1.09022000e+00        5.12948050e-09  20.0401  19.7480
0202-03-13_13:42:44.430000      205.48        1.14003300e+00        7.17478050e-09  20.0401  19.7480
0202-03-13_13:42:44.640000      205.70        1.18484200e+00        7.36072050e-09  20.0056  19.7546
0202-03-13_13:42:44.836000      205.89        1.23708100e+00        3.20813050e-09  20.0056  19.7546
