# Ic = 3.77 A, n = 25.30 , Tavg = 19.87 K, f28-60e19pm2-1200keV-0nA-20k-Anneal40k-2
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-09_02:28:03.266000      8571.73        1.80898800e-02        5.59740850e-09  19.8625  19.6698
0202-03-09_02:28:03.470000      8571.93        5.07036600e-02        6.03340850e-09  19.8625  19.6698
0202-03-09_02:28:03.670000      8572.13        9.67777000e-02        3.86701850e-09  19.8625  19.6698
0202-03-09_02:28:03.870000      8572.33        1.49621700e-01        6.40958850e-09  19.8564  19.5198
0202-03-09_02:28:04.080000      8572.54        1.99118900e-01        9.38457850e-09  19.8564  19.5198
0202-03-09_02:28:04.270000      8572.73        2.46271300e-01        7.33926850e-09  19.8564  19.5198
0202-03-09_02:28:04.460000      8572.92        2.98054100e-01        6.84343850e-09  19.8564  19.5198
0202-03-09_02:28:04.668000      8573.13        3.47646300e-01        9.63248850e-09  19.8564  19.5198
0202-03-09_02:28:04.867000      8573.33        3.94442500e-01        1.25455085e-08  19.8560  19.5552
0202-03-09_02:28:05.060000      8573.52        4.46378100e-01        1.32272785e-08  19.8560  19.5552
0202-03-09_02:28:05.258000      8573.72        4.95668300e-01        9.19863850e-09  19.8560  19.5552
0202-03-09_02:28:05.450000      8573.91        5.43727400e-01        7.46322850e-09  19.8560  19.5552
0202-03-09_02:28:05.645000      8574.10        5.92482600e-01        7.21530850e-09  19.8560  19.5552
0202-03-09_02:28:05.863000      8574.32        6.45114300e-01        9.44655850e-09  19.8468  19.6130
0202-03-09_02:28:06.066000      8574.53        6.92473000e-01        1.18637385e-08  19.8468  19.6130
0202-03-09_02:28:06.266000      8574.73        7.41867800e-01        6.03770850e-09  19.8468  19.6130
0202-03-09_02:28:06.470000      8574.93        7.92905600e-01        1.18637385e-08  19.8468  19.6130
0202-03-09_02:28:06.670000      8575.13        8.40569900e-01        6.84343850e-09  19.8468  19.6130
0202-03-09_02:28:06.867000      8575.33        8.90065800e-01        1.18017585e-08  19.8729  19.4833
0202-03-09_02:28:07.082000      8575.54        9.42568400e-01        6.53353850e-09  19.8729  19.4833
0202-03-09_02:28:07.273000      8575.73        9.86967600e-01        6.16166850e-09  19.8729  19.4833
0202-03-09_02:28:07.465000      8575.93        1.04083700e+00        7.95905850e-09  19.8729  19.4833
0202-03-09_02:28:07.670000      8576.13        1.09014600e+00        6.59551850e-09  19.8729  19.4833
