# Ic = 4.04 A, n = 26.18 , Tavg = 19.94 K, f28-6e20pm2-1200keV-0nA-20k-anneal100k1h
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-12_02:52:40.395000      51444.68        1.69118200e-02        9.21128345e-08  19.9212  19.5589
0202-03-12_02:52:40.600000      51444.89        4.96637100e-02        9.49638545e-08  19.9212  19.5589
0202-03-12_02:52:40.797000      51445.08        9.69230100e-02        9.36623045e-08  19.9212  19.5589
0202-03-12_02:52:41.004000      51445.29        1.48406200e-01        6.97385045e-08  19.9212  19.5589
0202-03-12_02:52:41.223000      51445.51        1.97253500e-01        7.27754545e-08  19.9716  19.7527
0202-03-12_02:52:41.434000      51445.72        2.46323500e-01        7.03596245e-08  19.9716  19.7527
0202-03-12_02:52:41.625000      51445.92        2.97141700e-01        6.83776345e-08  19.9716  19.7527
0202-03-12_02:52:41.830000      51446.12        3.45027300e-01        6.38545245e-08  19.9716  19.7527
0202-03-12_02:52:42.043000      51446.33        3.93818300e-01        5.57977145e-08  19.9716  19.7527
0202-03-12_02:52:42.280000      51446.57        4.46269100e-01        6.41648545e-08  19.9472  19.5722
0202-03-12_02:52:42.473000      51446.76        4.94292700e-01        6.41648545e-08  19.9472  19.5722
0202-03-12_02:52:42.680000      51446.97        5.44422300e-01        7.30898045e-08  19.9472  19.5722
0202-03-12_02:52:42.870000      51447.16        5.89695700e-01        7.32137645e-08  19.9472  19.5722
0202-03-12_02:52:43.094000      51447.38        6.43495600e-01        7.46392745e-08  19.9472  19.5722
0202-03-12_02:52:43.305000      51447.60        6.91979300e-01        6.76356745e-08  19.9631  19.6945
0202-03-12_02:52:43.508000      51447.80        7.40929000e-01        6.88132645e-08  19.9631  19.6945
0202-03-12_02:52:43.703000      51447.99        7.92015900e-01        6.65200545e-08  19.9631  19.6945
0202-03-12_02:52:43.906000      51448.19        8.39589800e-01        7.56929145e-08  19.9631  19.6945
0202-03-12_02:52:44.130000      51448.42        8.89562100e-01        7.17262745e-08  19.9631  19.6945
0202-03-12_02:52:44.336000      51448.62        9.41016700e-01        7.76762345e-08  19.9454  19.6615
0202-03-12_02:52:44.540000      51448.83        9.88225600e-01        7.76142645e-08  19.9454  19.6615
0202-03-12_02:52:44.740000      51449.03        1.03983600e+00        8.08991345e-08  19.9454  19.6615
0202-03-12_02:52:44.934000      51449.22        1.08958300e+00        7.53210445e-08  19.9454  19.6615
0202-03-12_02:52:45.140000      51449.43        1.13469800e+00        7.92257145e-08  19.9675  19.5925
0202-03-12_02:52:45.340000      51449.63        1.18901100e+00        7.14163745e-08  19.9675  19.5925
0202-03-12_02:52:45.530000      51449.82        1.23839300e+00        7.19741845e-08  19.9675  19.5925
0202-03-12_02:52:45.730000      51450.02        1.28630100e+00        6.62721345e-08  19.9675  19.5925
0202-03-12_02:52:45.920000      51450.21        1.33450600e+00        6.99908645e-08  19.9675  19.5925
0202-03-12_02:52:46.120000      51450.41        1.38709600e+00        7.20361645e-08  19.9360  19.7386
0202-03-12_02:52:46.324000      51450.61        1.43669500e+00        7.27179345e-08  19.9360  19.7386
0202-03-12_02:52:46.516000      51450.81        1.48399400e+00        6.94330545e-08  19.9360  19.7386
0202-03-12_02:52:46.710000      51451.00        1.53574400e+00        6.63341145e-08  19.9360  19.7386
0202-03-12_02:52:46.918000      51451.21        1.58539000e+00        6.88752445e-08  19.9360  19.7386
0202-03-12_02:52:47.113000      51451.40        1.63083900e+00        6.87512945e-08  19.9360  19.7386
0202-03-12_02:52:47.310000      51451.60        1.68480800e+00        7.41435845e-08  19.9907  19.6065
0202-03-12_02:52:47.508000      51451.80        1.73405100e+00        7.73049245e-08  19.9907  19.6065
0202-03-12_02:52:47.710000      51452.00        1.78079700e+00        8.23257645e-08  19.9907  19.6065
0202-03-12_02:52:47.902000      51452.19        1.83332800e+00        8.35656145e-08  19.9907  19.6065
