# Tc =  nan K, f29-afterThirdSetBeamOn
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-02-27_06:26:24.160000      175.74        1.67591400e-03       -8.80100000e-09  71.1879  69.3188
0202-02-27_06:26:25.254000      176.83        1.77987800e-03       -8.83195000e-09  71.1353  69.3224
0202-02-27_06:26:26.324000      177.90        1.52586900e-03       -6.60075000e-09  71.1739  69.2931
0202-02-27_06:26:27.410000      178.99        1.48884000e-03       -1.34184000e-08  71.0843  69.3238
0202-02-27_06:26:28.490000      180.07        1.50538800e-03       -9.20385000e-09  71.1192  69.3009
0202-02-27_06:26:29.620000      181.20        1.78937600e-03       -1.30158500e-08  71.0906  69.3289
0202-02-27_06:26:30.703000      182.28        1.76815300e-03       -1.65793500e-08  71.0837  69.3087
0202-02-27_06:26:31.785000      183.36        1.81393800e-03       -1.37592500e-08  71.0541  69.3392
0202-02-27_06:26:32.863000      184.44        1.70077400e-03       -1.11252000e-08  71.0130  69.3180
0202-02-27_06:26:33.934000      185.51        1.69483700e-03       -8.61505000e-09  71.0395  69.3531
0202-02-27_06:26:35.070000      186.65        1.71272100e-03       -1.14362500e-08  70.9923  69.3316
0202-02-27_06:26:36.164000      187.74        1.46427800e-03       -1.70442000e-08  70.9604  69.3452
0202-02-27_06:26:37.250000      188.83        1.57358400e-03       -1.10942000e-08  70.9353  69.3893
0202-02-27_06:26:38.324000      189.90        1.59770100e-03       -1.70132000e-08  70.9293  69.3697
0202-02-27_06:26:39.402000      190.98        1.80028400e-03       -1.30155500e-08  70.9405  69.4082
0202-02-27_06:26:40.473000      192.05        1.66567400e-03       -1.97405500e-08  70.9381  69.3898
0202-02-27_06:26:41.570000      193.15        1.42071800e-03       -2.08558500e-08  70.8781  69.4280
0202-02-27_06:26:42.668000      194.25        1.67116500e-03       -1.56186500e-08  70.9039  69.4116
0202-02-27_06:26:43.734000      195.31        1.54427200e-03       -1.88105500e-08  70.8637  69.4486
0202-02-27_06:26:44.824000      196.40        1.61803300e-03       -2.12277000e-08  70.8530  69.4281
0202-02-27_06:26:45.902000      197.48        1.80080400e-03       -1.68892500e-08  70.8616  69.4703
0202-02-27_06:26:46.970000      198.55        1.67042300e-03       -1.69816000e-08  70.8625  69.4605
0202-02-27_06:26:48.074000      199.65        1.48268100e-03       -2.18785000e-08  70.8610  69.4979
0202-02-27_06:26:49.156000      200.73        2.14920300e-03       -1.83147500e-08  70.8396  69.5247
0202-02-27_06:26:50.242000      201.82        1.63087100e-03       -1.43481000e-08  70.8201  69.5083
0202-02-27_06:26:51.320000      202.90        1.60445400e-03       -2.21884500e-08  70.8075  69.5514
0202-02-27_06:26:52.387000      203.96        1.83271300e-03       -2.06726000e-08  70.8074  69.5338
0202-02-27_06:26:53.465000      205.04        1.78136200e-03       -1.78498500e-08  70.8194  69.5770
0202-02-27_06:26:54.598000      206.18        1.63332000e-03       -2.57521500e-08  70.7900  69.5620
0202-02-27_06:26:55.676000      207.25        1.60638300e-03       -2.70227500e-08  70.7936  69.6072
0202-02-27_06:26:56.758000      208.34        1.56438200e-03       -2.07628500e-08  70.7846  69.5918
0202-02-27_06:26:57.824000      209.40        1.45737600e-03       -1.92134500e-08  70.7899  69.6362
0202-02-27_06:26:58.902000      210.48        1.66344800e-03       -1.71061500e-08  70.8047  69.6229
0202-02-27_06:26:59.984000      211.56        1.72578100e-03       -2.76115500e-08  70.8074  69.6670
0202-02-27_06:27:01.098000      212.68        1.70552300e-03       -2.78904500e-08  70.7969  69.6492
0202-02-27_06:27:02.188000      213.77        1.75791300e-03       -1.98332000e-08  70.7912  69.6800
0202-02-27_06:27:03.254000      214.83        2.01971300e-03       -2.07939000e-08  70.7526  69.7225
0202-02-27_06:27:04.324000      215.90        1.62404400e-03       -2.02055500e-08  70.7692  69.7129
0202-02-27_06:27:05.414000      216.99        1.70626500e-03       -2.61240500e-08  70.7701  69.7514
0202-02-27_06:27:06.492000      218.07        1.93244600e-03       -2.04530000e-08  70.7906  69.7381
0202-02-27_06:27:07.645000      219.22        1.78284600e-03       -2.31801000e-08  70.7745  69.7858
0202-02-27_06:27:08.720000      220.30        1.82929900e-03       -3.00907000e-08  70.7635  69.7715
0202-02-27_06:27:09.790000      221.37        1.65283600e-03       -2.36467500e-08  70.8004  69.8145
0202-02-27_06:27:10.863000      222.44        1.83160000e-03       -2.17855500e-08  70.7978  69.8001
0202-02-27_06:27:11.938000      223.52        1.77683500e-03       -2.28081500e-08  70.7927  69.8463
0202-02-27_06:27:13.060000      224.64        1.57751700e-03       -2.79524000e-08  70.7830  69.8301
0202-02-27_06:27:14.150000      225.73        1.55948400e-03       -2.58451000e-08  70.7901  69.8592
0202-02-27_06:27:15.227000      226.81        1.78373600e-03       -2.28697500e-08  70.8175  69.9009
0202-02-27_06:27:16.305000      227.88        1.50672400e-03       -2.03600000e-08  70.8089  69.8904
0202-02-27_06:27:17.383000      228.96        1.60556700e-03       -2.11037500e-08  70.7998  69.9343
0202-02-27_06:27:18.453000      230.03        1.50078700e-03       -2.24673000e-08  70.8058  69.9221
0202-02-27_06:27:19.543000      231.12        1.50531400e-03       -1.98022500e-08  70.7872  69.9687
0202-02-27_06:27:20.633000      232.21        1.45871200e-03       -3.10204000e-08  70.8188  69.9523
0202-02-27_06:27:21.723000      233.30        1.41344600e-03       -2.80157000e-08  70.8232  69.9954
0202-02-27_06:27:22.800000      234.38        1.14370600e-03       -2.76115500e-08  70.8396  69.9830
0202-02-27_06:27:23.870000      235.45        1.46917500e-03       -1.82527500e-08  70.8509  70.0262
0202-02-27_06:27:24.938000      236.52        1.41945700e-03       -2.67128500e-08  70.8367  70.0105
0202-02-27_06:27:26.030000      237.61        1.22436800e-03       -2.50394500e-08  70.8251  70.0551
0202-02-27_06:27:27.150000      238.73        1.57974300e-03       -2.33633500e-08  70.8690  70.0825
0202-02-27_06:27:28.230000      239.81        1.51807700e-03       -2.02670500e-08  70.8816  70.0682
0202-02-27_06:27:29.312000      240.89        1.48475900e-03       -2.94709500e-08  70.8767  70.1161
0202-02-27_06:27:30.390000      241.97        1.31920400e-03       -2.63410000e-08  70.8712  70.0986
0202-02-27_06:27:31.465000      243.05        1.45114300e-03       -2.42337000e-08  70.8973  70.1441
0202-02-27_06:27:32.547000      244.13        1.45426000e-03       -2.09488500e-08  70.8939  70.1300
0202-02-27_06:27:33.617000      245.20        1.43236900e-03       -2.09798500e-08  70.9246  70.1751
0202-02-27_06:27:34.715000      246.29        1.55859400e-03       -2.46985500e-08  70.8727  70.1556
0202-02-27_06:27:35.805000      247.38        1.39719500e-03       -2.83863000e-08  70.8791  70.2026
0202-02-27_06:27:36.880000      248.46        1.55918800e-03       -3.03386000e-08  70.9120  70.1890
0202-02-27_06:27:37.950000      249.53        1.34732800e-03       -1.63934000e-08  70.9269  70.2352
0202-02-27_06:27:39.043000      250.62        1.47600200e-03       -2.79223000e-08  70.9399  70.2142
0202-02-27_06:27:40.156000      251.74        1.77928400e-03       -2.55353000e-08  70.9034  70.2433
0202-02-27_06:27:41.254000      252.83        1.90921900e-03       -2.33660000e-08  70.9335  70.2898
0202-02-27_06:27:42.332000      253.91        1.74678200e-03       -2.44196500e-08  70.9410  70.2702
