# Ic = 5.69 A, n = 26.08 , Tavg = 20.00 K, f28-anneal250k1h-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-14_01:07:49.938000      267.78       -4.33153900e-01       -1.46828200e-08  19.9892  19.9603
0202-03-14_01:07:50.340000      268.18       -4.33407700e-01       -5.75785000e-09  20.0173  19.6831
0202-03-14_01:07:50.746000      268.59       -4.33875200e-01       -7.18336000e-09  20.0173  19.6831
0202-03-14_01:07:51.152000      269.00       -4.33717600e-01       -1.28234500e-08  20.0173  19.6831
0202-03-14_01:07:51.574000      269.42       -4.34363200e-01       -1.44968800e-08  19.9875  19.8215
0202-03-14_01:07:51.970000      269.81       -4.34376800e-01       -6.68753000e-09  19.9875  19.8215
0202-03-14_01:07:52.380000      270.22       -4.34440600e-01       -6.31566000e-09  20.0052  19.8734
0202-03-14_01:07:52.780000      270.62       -4.34736000e-01       -1.39390700e-08  20.0052  19.8734
0202-03-14_01:07:53.234000      271.08       -4.34353400e-01       -8.17503000e-09  20.0052  19.8734
0202-03-14_01:07:53.645000      271.49       -4.34215400e-01       -9.10471000e-09  19.9974  19.6635
0202-03-14_01:07:54.035000      271.88       -4.34427500e-01       -1.02189800e-08  19.9974  19.6635
0202-03-14_01:07:54.445000      272.29       -4.34078700e-01       -4.39160000e-09  19.9861  19.9691
0202-03-14_01:07:54.836000      272.68       -4.34184100e-01       -4.76347000e-09  19.9861  19.9691
0202-03-14_01:07:55.246000      273.09       -4.33960400e-01       -6.10880000e-10  20.0160  19.6776
0202-03-14_01:07:55.656000      273.50       -4.34794500e-01       -4.70149000e-09  20.0160  19.6776
0202-03-14_01:07:56.055000      273.90       -4.34653500e-01       -8.48221000e-09  20.0160  19.6776
0202-03-14_01:07:56.460000      274.31       -4.34550200e-01       -1.74691700e-08  19.9959  19.8383
0202-03-14_01:07:56.863000      274.71       -4.34685300e-01       -1.35644900e-08  19.9959  19.8383
0202-03-14_01:07:57.285000      275.13       -4.34927400e-01       -6.31295000e-09  20.0123  19.8450
0202-03-14_01:07:57.684000      275.53       -4.34424300e-01       -1.07134600e-08  20.0123  19.8450
0202-03-14_01:07:58.080000      275.92       -4.34409500e-01       -1.65394900e-08  20.0123  19.8450
0202-03-14_01:07:58.484000      276.33       -4.34624000e-01       -1.66634400e-08  20.0102  19.6475
0202-03-14_01:07:58.887000      276.73       -4.34621100e-01       -1.57957400e-08  20.0102  19.6475
0202-03-14_01:07:59.293000      277.13       -4.34671500e-01       -1.48040700e-08  20.0024  19.9659
0202-03-14_01:07:59.695000      277.54       -4.34815300e-01       -2.14361600e-08  20.0024  19.9659
0202-03-14_01:08:00.090000      277.93       -4.34668400e-01       -1.28234100e-08  20.0024  19.9659
0202-03-14_01:08:00.484000      278.33       -4.34816700e-01       -1.31959500e-08  20.0228  19.6898
0202-03-14_01:08:00.887000      278.73       -4.35088300e-01       -1.00350300e-08  20.0228  19.6898
0202-03-14_01:08:01.300000      279.14       -4.34807800e-01       -8.05170000e-09  19.9869  19.8208
0202-03-14_01:08:01.715000      279.56       -4.34735900e-01       -1.18944000e-08  19.9869  19.8208
0202-03-14_01:08:02.113000      279.96       -4.34721000e-01       -1.64808400e-08  19.9869  19.8208
0202-03-14_01:08:02.510000      280.35       -4.35184100e-01       -1.27001200e-08  20.0113  19.8730
0202-03-14_01:08:02.920000      280.76       -4.34960800e-01       -1.11005000e-09  20.0113  19.8730
0202-03-14_01:08:03.332000      281.18       -4.34715900e-01       -1.40636600e-08  20.0049  19.6634
0202-03-14_01:08:03.730000      281.57       -4.35099700e-01       -2.19969700e-08  20.0049  19.6634
0202-03-14_01:08:04.133000      281.98       -4.35476600e-01       -2.67693500e-08  20.0049  19.6634
0202-03-14_01:08:04.540000      282.38       -4.35834300e-01       -1.96417700e-08  19.9971  19.9741
0202-03-14_01:08:04.934000      282.78       -4.35774800e-01       -1.57370900e-08  19.9971  19.9741
