====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1200 keV
 Total Ions calculated =50000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width = 20000.E+00 AAA ;
  Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width = 40000.E-02 AAA ;
  Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width = 10000.E-02 AAA ;
  Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width = 50000.E-02 AAA ;
  Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width = 70000.E+00 AAA ;
  Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Ion Average Range = 958510.E-01 A   Straggling = 468098.E-02 A
 Ion Lateral Range = 669748.E-02 A   Straggling = 919606.E-02 A
 Ion Radial  Range = 105530.E-01 A   Straggling = 771302.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
1115010.E-03 75134331.E-04 75134331.E-04 95272750.E-04 00000000.E+00 
2230010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3345010.E-03 17249849.E-03 17249849.E-03 70162758.E-03 00000000.E+00 
4460010.E-03 45185905.E-03 45723014.E-03 59930142.E-03 80637454.E-04 
5575010.E-03 76907066.E-03 76907066.E-03 77827872.E-03 00000000.E+00 
6690010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7805010.E-03 12288001.E-03 12288001.E-03 65728794.E-03 00000000.E+00 
8920010.E-03 46807134.E-03 52944578.E-03 56505767.E-03 18184814.E-03 
1003501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1115001.E-02 36843364.E-03 37514166.E-03 65052468.E-03 13974062.E-03 
1226501.E-02 72246779.E-03 72246779.E-03 72850704.E-03 00000000.E+00 
1338001.E-02 38795832.E-03 41272700.E-03 50834903.E-03 15753359.E-03 
1449501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1561001.E-02 14151727.E-03 14151727.E-03 17566928.E-03 00000000.E+00 
1672501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1784001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1895501.E-02 30649360.E-03 30649360.E-03 72994598.E-03 00000000.E+00 
2007001.E-02 31926134.E-03 31926134.E-03 66368675.E-03 00000000.E+00 
2118501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2230001.E-02 53600723.E-03 54805674.E-03 84511979.E-03 90183446.E-04 
2341501.E-02 44714820.E-03 53841668.E-03 76945453.E-03 14346863.E-04 
2453001.E-02 51374896.E-03 51755294.E-03 92007763.E-03 20677785.E-04 
2564501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2676001.E-02 42714288.E-03 59871983.E-03 83144493.E-03 16081222.E-04 
2787501.E-02 16070427.E-03 16070427.E-03 93356162.E-03 00000000.E+00 
2899001.E-02 65684621.E-03 65684621.E-03 92592161.E-03 00000000.E+00 
3010501.E-02 67229219.E-03 69616594.E-03 77779621.E-03 79717223.E-04 
3122001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3233501.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3345001.E-02 25145536.E-03 25145536.E-03 25657948.E-03 00000000.E+00 
3456501.E-02 27074766.E-03 29918310.E-03 39849284.E-03 89455003.E-04 
3568001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3679501.E-02 17577017.E-03 21268768.E-03 30890472.E-03 48893478.E-04 
3791001.E-02 52764021.E-03 54741633.E-03 91290793.E-03 88700596.E-05 
3902501.E-02 54814656.E-03 58762447.E-03 73260492.E-03 16337198.E-03 
4014001.E-02 31631462.E-03 41336334.E-03 73451291.E-03 20946208.E-03 
4125501.E-02 33784607.E-03 44958571.E-03 73539807.E-03 13646723.E-03 
4237001.E-02 26626570.E-03 29504104.E-03 58432038.E-03 32578983.E-03 
4348501.E-02 34134863.E-03 46319250.E-03 47105311.E-03 36045586.E-03 
